,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,420000000.0,420000000.0,420000000.0,360000000.0
Share Issued,420000000.0,420000000.0,420000000.0,360000000.0
Total Debt,544705339.45,43832228.41,44430303.6,25933553.51
Tangible Book Value,1809881751.29,1247296677.98,1258760532.38,790516176.38
Invested Capital,2328314618.45,1458600323.43,1357410075.81,865261070.29
Working Capital,651932280.69,476418004.86,549089151.97,275662911.52
Net Tangible Assets,1809881751.29,1247296677.98,1258760532.38,790516176.38
Capital Lease Obligations,549439.15,,272228.42,326735.87
Common Stock Equity,1828814618.45,1458600323.43,1357410075.81,840261070.29
Total Capitalization,2328314618.45,1458600323.43,1357410075.81,865261070.29
Total Equity Gross Minority Interest,1828814618.45,1458600323.43,1357410075.81,840261070.29
Stockholders Equity,1828814618.45,1458600323.43,1357410075.81,840261070.29
Retained Earnings,810359177.42,507355884.92,436312441.77,330482730.2
Additional Paid In Capital,444797523.73,444797523.73,444797523.73,114570419.96
Capital Stock,420000000.0,420000000.0,420000000.0,360000000.0
Common Stock,420000000.0,420000000.0,420000000.0,360000000.0
Total Liabilities Net Minority Interest,1169500587.28,544795266.88,494943819.76,518092827.5
Total Non Current Liabilities Net Minority Interest,633483227.06,224474646.3,267868412.41,357265639.94
Other Non Current Liabilities,94551553.14,149187333.21,149325175.64,141440198.65
Tradeand Other Payables Non Current,37550831.5,75287313.09,111261080.18,189114471.12
Non Current Deferred Revenue,1331403.27,,,0.0
Non Current Deferred Taxes Liabilities,,,7009928.17,1384234.3
Long Term Debt And Capital Lease Obligation,500049439.15,,272228.42,25326735.87
Long Term Capital Lease Obligation,549439.15,,272228.42,326735.87
Long Term Debt,499500000.0,,,25000000.0
Current Liabilities,536017360.22,320320620.58,227075407.35,160827187.56
Current Debt And Capital Lease Obligation,44655900.3,43832228.41,44158075.18,606817.64
Payables,217995971.66,156488392.17,113917332.17,93798629.14
Other Payable,39499476.85,27152482.32,26150250.19,24382545.15
Dividends Payable,,,,0.0
Total Tax Payable,43348860.86,15620795.25,8191885.2,12216825.68
Accounts Payable,135147633.95,113715114.6,79575196.78,57199258.31
Total Assets,2998315205.73,2003395590.31,1852353895.57,1358353897.79
Total Non Current Assets,1810365564.82,1206656964.87,1076189336.25,921863798.71
Other Non Current Assets,120194138.64,96479914.51,31375029.4,36871957.95
Non Current Deferred Assets,3993150.81,5980163.08,339339.79,628275.3
Non Current Deferred Taxes Assets,54834273.84,28387504.72,26306513.81,23298784.37
Goodwill And Other Intangible Assets,18932867.16,211303645.45,98649543.43,49744893.91
Other Intangible Assets,18932867.16,211303645.45,98649543.43,49744893.91
Net PPE,1612411134.37,864505737.11,919518909.82,811319887.18
Accumulated Depreciation,-555992605.08,-334860374.97,-482722414.28,-427594258.04
Gross PPE,2168403739.45,1199366112.08,1402241324.1,1238914145.22
Construction In Progress,43992054.15,113667798.12,544457302.32,406800610.92
Other Properties,134430246.87,132271594.9,99301789.42,97551295.23
Machinery Furniture Equipment,220757957.26,150664362.32,119315036.56,110999316.2
Properties,1769223481.17,802762356.74,639167195.8,623562922.87
Current Assets,1187949640.91,796738625.44,776164559.32,436490099.08
Other Current Assets,2118590.35,50395.48,67745.46,3485936.37
Prepaid Assets,4394952.39,12566245.25,13546591.44,2814804.76
Inventory,205897992.34,93378915.0,80865826.18,100598743.95
Finished Goods,138265045.1,65484246.0,49702436.92,33932344.69
Work In Process,8867154.59,8722575.8,7761342.69,38032483.71
Raw Materials,58765792.65,19172093.2,23402046.57,28633915.55
Other Receivables,11358180.33,1526731.06,1988588.05,1469377.27
Accounts Receivable,475000.0,2029849.53,0.0,0.0
Allowance For Doubtful Accounts Receivable,,-106834.19,,0.0
Gross Accounts Receivable,,2136683.72,,0.0
Cash Cash Equivalents And Short Term Investments,963704925.5,687186489.12,679695808.19,328121236.73
Other Short Term Investments,120108443.29,79400000.0,50000000.0,40000000.0
Cash And Cash Equivalents,843596482.21,607786489.12,629695808.19,288121236.73
Cash Financial,,607786489.12,629695808.19,576242473.46
