,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2903067400.0,4277848700.0,2843717400.0,1895793200.0
Repayment Of Debt,,-763025800.0,-287974000.0,-441378600.0
Issuance Of Debt,,221944000.0,90000000.0,386339300.0
Capital Expenditure,-947181200.0,-847075400.0,-469769700.0,-1137426300.0
End Cash Position,4244763300.0,4229101500.0,2086719800.0,1170780600.0
Beginning Cash Position,4229101500.0,2086719800.0,1170780600.0,1571972300.0
Effect Of Exchange Rate Changes,45697200.0,19205500.0,27056300.0,-20040900.0
Changes In Cash,-30035400.0,2123176200.0,888882900.0,-381150800.0
Financing Cash Flow,-775629000.0,-1051768400.0,-606428400.0,-468820600.0
Net Other Financing Charges,-125466200.0,-57969500.0,-44983700.0,-90110100.0
Cash Dividends Paid,-650162800.0,-450541800.0,-362280700.0,-323671200.0
Net Issuance Payments Of Debt,,-541081800.0,-197974000.0,-55039300.0
Net Long Term Debt Issuance,,-541081800.0,-197974000.0,-55039300.0
Long Term Debt Payments,,-763025800.0,-287974000.0,-441378600.0
Long Term Debt Issuance,,221944000.0,90000000.0,386339300.0
Investing Cash Flow,-3104655000.0,-1949979500.0,-1818175800.0,-2945549700.0
Net Other Investing Changes,,,751443100.0,-1137426300.0
Net Investment Purchase And Sale,-2158284000.0,-1108963900.0,-2102799900.0,-1829156800.0
Sale Of Investment,14221716000.0,12365795600.0,14452200100.0,11560922900.0
Purchase Of Investment,-16380000000.0,-13474759500.0,-16555000000.0,-13390079700.0
Net Business Purchase And Sale,,6059800.0,,
Sale Of Business,,6059800.0,,
Net PPE Purchase And Sale,-946371000.0,-847075400.0,-466819000.0,-1116392900.0
Sale Of PPE,810200.0,,2950700.0,21033400.0
Purchase Of PPE,-947181200.0,-847075400.0,-469769700.0,-1137426300.0
Operating Cash Flow,3850248600.0,5124924100.0,3313487100.0,3033219500.0
Change In Working Capital,451257400.0,2263597200.0,1461081200.0,1162037100.0
Change In Other Current Assets,-83007400.0,-188147700.0,174328800.0,88993800.0
Change In Payable,2528997900.0,1268417700.0,2133062600.0,115533800.0
Change In Inventory,189983500.0,347256800.0,77131400.0,-123865800.0
Change In Receivables,-2184716600.0,836070400.0,-923441600.0,1081375300.0
Other Non Cash Items,65965500.0,78910100.0,-17794800.0,77952500.0
Depreciation And Amortization,1440974200.0,1333941400.0,1095354500.0,1055806700.0
Amortization Cash Flow,91468300.0,82608500.0,47438300.0,41047700.0
Depreciation,1349505900.0,1251332900.0,1047916200.0,1014759000.0
Gain Loss On Investment Securities,-308517600.0,-375825500.0,-714760000.0,359645300.0
Gain Loss On Sale Of PPE,5702500.0,9288000.0,552100.0,-13411400.0
Net Income From Continuing Operations,2186293300.0,1630338600.0,1451168700.0,371992900.0
Cash Flowsfromusedin Operating Activities Direct,3850248600.0,5124924100.0,3313487100.0,3033219500.0
Taxes Refund Paid Direct,-909121300.0,-752172200.0,-496657500.0,-304404000.0
Classesof Cash Payments,-27721159800.0,-28610646200.0,-27462486300.0,-19378271500.0
Other Cash Paymentsfrom Operating Activities,-303155400.0,-480793500.0,-163752600.0,-358565400.0
Paymentson Behalfof Employees,-4246608700.0,-3778122200.0,-3251021900.0,-2760254200.0
Paymentsto Suppliersfor Goodsand Services,-23171395700.0,-24351730500.0,-24047711800.0,-16259451900.0
Classesof Cash Receiptsfrom Operating Activities,32480529700.0,34487742500.0,31272630900.0,22715895000.0
Other Cash Receiptsfrom Operating Activities,441368500.0,394377800.0,202615800.0,448610200.0
Receiptsfrom Customers,32039161200.0,34093364700.0,31070015100.0,22267284800.0
