,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-3486124.148693,-9923883.788637,-2785272.763112,-7797592.989898
Tax Rate For Calcs,0.125379,0.128918,0.119567,0.159682
Normalized EBITDA,721514587.95,670540861.8,409309957.97,343484589.28
Total Unusual Items,-27804698.86,-76978513.43,-23294679.4,-48832039.14
Total Unusual Items Excluding Goodwill,-27804698.86,-76978513.43,-23294679.4,-48832039.14
Net Income From Continuing Operation Net Minority Interest,531919355.42,456854970.9,281389362.75,193398646.16
Reconciled Depreciation,78739919.77,66356322.78,61519711.96,61262309.92
Reconciled Cost Of Revenue,1943937898.24,1678931510.61,1265366572.14,1067767294.32
EBITDA,693709889.09,593562348.37,386015278.57,294652550.14
EBIT,614969969.32,527206025.59,324495566.61,233390240.22
Net Interest Income,33892923.56,26758064.12,5595467.47,2104434.95
Interest Expense,4865933.92,3947469.63,4619673.01,3728354.6
Interest Income,38946185.69,30997732.23,10460339.06,5974987.03
Normalized Income,556237930.131307,523909600.541363,301898769.386888,234433092.310102
Net Income From Continuing And Discontinued Operation,531919355.42,456854970.9,281389362.75,193398646.16
Total Expenses,2230510053.27,1946168246.65,1491604434.9,1316159327.33
Rent Expense Supplemental,90633.78,577037.75,971225.03,17194.5
Total Operating Income As Reported,612124755.82,523912389.71,323559742.37,232272527.57
Diluted Average Shares,255730459.0,239191084.0,228771840.0,230236484.0
Basic Average Shares,255730459.0,239191084.0,228771840.0,230236484.0
Diluted EPS,2.08,1.91,1.23,0.84
Basic EPS,2.08,1.91,1.23,0.84
Net Income Common Stockholders,531919355.42,456854970.9,281389362.75,193398646.16
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,531919355.42,456854970.9,281389362.75,193398646.16
Minority Interests,-1690472.23,1053642.54,-239959.66,409607.73
Net Income Including Noncontrolling Interests,533609827.65,455801328.36,281629322.41,192989038.43
Net Income Extraordinary,,,,
Net Income Continuous Operations,533609827.65,455801328.36,281629322.41,192989038.43
Tax Provision,76494207.75,67457227.6,38246571.19,36672847.19
Pretax Income,610104035.4,523258555.96,319875893.6,229661885.62
Other Non Operating Income Expenses,-2020720.42,-653833.75,-3683848.77,-2610641.95
Special Income Charges,-29602979.26,-77758897.82,-23303689.1,-48816593.94
Other Special Charges,57435.13,31600.29,-4289345.07,-6097405.34
Write Off,4839172.37,21165153.24,11102368.19,13141139.66
Impairment Of Capital Assets,24706371.76,56562144.29,16490665.98,41772859.62
Net Non Operating Interest Income Expense,33892923.56,26758064.12,5595467.47,2104434.95
Total Other Finance Cost,187328.21,292198.48,245198.58,142197.48
Interest Expense Non Operating,4865933.92,3947469.63,4619673.01,3728354.6
Interest Income Non Operating,38946185.69,30997732.23,10460339.06,5974987.03
Operating Income,627204059.2,540042775.99,326657788.89,231599844.54
Operating Expense,286572155.03,267236736.04,226237862.76,248392033.01
Other Operating Expenses,20001005.8,10111092.35,8461515.78,8258304.1
Depreciation And Amortization In Income Statement,16641493.75,12755581.66,17548478.93,20735652.31
Depreciation Income Statement,16641493.75,12755581.66,17548478.93,20735652.31
Research And Development,130762213.04,112611365.05,85455984.38,71189077.62
Selling General And Administration,42111472.16,38869427.3,49157427.14,40665680.29
Selling And Marketing Expense,14314834.75,13281066.36,14170464.33,13685831.18
General And Administrative Expense,27796637.41,25588360.94,34986962.81,26979849.11
Rent And Landing Fees,90633.78,577037.75,971225.03,17194.5
Gross Profit,913776214.23,807279512.03,552895651.65,479991877.55
Cost Of Revenue,1943937898.24,1678931510.61,1265366572.14,1067767294.32
Total Revenue,2857714112.47,2486211022.64,1818262223.79,1547759171.87
Operating Revenue,2857714112.47,2486211022.64,1818262223.79,1547759171.87
