,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,80000000.0,80000000.0,80000000.0,60000000.0
Share Issued,80000000.0,80000000.0,80000000.0,60000000.0
Total Debt,79571733.33,14061523.99,17122219.3,88594997.51
Tangible Book Value,1474365322.69,1514884871.24,1390776124.45,335435520.96
Invested Capital,1558143960.39,1544109310.79,1418358080.53,425714298.61
Working Capital,1074736798.88,1195121388.3,1165983263.6,238986430.15
Net Tangible Assets,1474365322.69,1514884871.24,1390776124.45,335435520.96
Capital Lease Obligations,15796563.29,1857569.16,7018980.62,12461451.04
Common Stock Equity,1498818924.72,1537129299.74,1413697312.26,355457355.92
Total Capitalization,1498818924.72,1537129299.74,1413697312.26,355457355.92
Total Equity Gross Minority Interest,1498900854.83,1537356299.49,1414044325.68,356250407.84
Minority Interest,81930.11,226999.75,347013.42,793051.92
Stockholders Equity,1498818924.72,1537129299.74,1413697312.26,355457355.92
Treasury Stock,23277304.9,,,
Retained Earnings,206177233.55,219041297.99,165985482.79,90246158.12
Additional Paid In Capital,1140189417.62,1140189417.62,1140189417.62,197985142.05
Capital Stock,80000000.0,80000000.0,80000000.0,60000000.0
Common Stock,80000000.0,80000000.0,80000000.0,60000000.0
Total Liabilities Net Minority Interest,429367641.14,264744001.6,265311134.72,280931211.99
Total Non Current Liabilities Net Minority Interest,17005555.0,3280236.85,8767855.55,15256101.53
Non Current Deferred Revenue,1208991.71,1422667.69,1748874.93,2794650.49
Long Term Debt And Capital Lease Obligation,15796563.29,1857569.16,7018980.62,12461451.04
Long Term Capital Lease Obligation,15796563.29,1857569.16,7018980.62,12461451.04
Current Liabilities,412362086.14,261463764.75,256543279.17,265675110.46
Other Current Liabilities,41260531.74,15992520.56,10195989.88,10657147.93
Current Debt And Capital Lease Obligation,63775170.04,12203954.83,10103238.68,76133546.47
Current Debt,59325035.67,6980011.05,4660768.27,70256942.69
Payables,305926255.97,231084204.59,234038628.64,176638244.09
Other Payable,20726470.86,18409115.12,19666980.92,5697841.24
Dividends Payable,39574350.0,,,
Total Tax Payable,6557511.17,10543540.75,10110972.41,1405384.44
Accounts Payable,239067923.94,202131548.72,204260675.31,169535018.41
Total Assets,1928268495.97,1802100301.09,1679355460.4,637181619.83
Total Non Current Assets,441169610.95,345515148.04,256828917.63,132520079.22
Other Non Current Assets,2653162.11,11283302.31,29864.39,17488907.78
Non Current Deferred Assets,2573530.33,840772.54,1469187.91,2151199.55
Non Current Deferred Taxes Assets,5310903.69,3069161.14,3015601.17,2171747.24
Goodwill And Other Intangible Assets,24453602.03,22244428.5,22921187.81,20021834.96
Other Intangible Assets,24453602.03,22244428.5,22921187.81,20021834.96
Net PPE,406178412.79,308077483.55,229393076.35,90686389.69
Accumulated Depreciation,-54191081.97,-38283316.52,-19987375.34,-14451544.23
Gross PPE,460369494.76,346360800.07,249380451.69,105137933.92
Construction In Progress,3769251.64,102470126.21,28870587.71,43132643.39
Other Properties,29964535.37,5659625.5,10582922.74,17029292.28
Machinery Furniture Equipment,173616580.82,121652798.16,109736906.17,36804430.29
Properties,253019126.93,116578250.2,100190035.07,8171567.96
Current Assets,1487098885.02,1456585153.05,1422526542.77,504661540.61
Other Current Assets,32467151.96,12407955.83,7244212.2,3930838.54
Prepaid Assets,18851820.31,1865072.91,13697546.29,5412715.23
Inventory,277942201.32,238825280.45,206776250.09,114841566.27
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,3876967.94,,,-114841566.27
Finished Goods,154043538.41,102943672.01,93721324.2,61748163.43
Raw Materials,120021694.97,135881608.44,113054925.89,53093402.84
Other Receivables,76306566.02,69536687.9,65752958.08,35365401.36
Accounts Receivable,572387158.07,410941194.41,298579279.93,223171264.76
Allowance For Doubtful Accounts Receivable,-30646590.49,-22111880.31,-15984601.31,-11745856.04
Gross Accounts Receivable,603033748.56,433053074.72,314563881.24,234917120.8
Cash Cash Equivalents And Short Term Investments,509143987.34,723008961.55,830476296.18,121939754.45
Other Short Term Investments,281035668.12,502976249.39,641368036.12,39000000.0
Cash And Cash Equivalents,228108319.22,220032712.16,189108260.06,82939754.45
Cash Equivalents,2000000.0,,,
Cash Financial,226108319.22,220032712.16,189108260.06,82939754.45
