,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,261277392.0,261192901.0,259890793.0,258200993.0
Share Issued,261277392.0,261192901.0,259890793.0,258200993.0
Net Debt,1518047672.67,1344864199.92,216274127.05,
Total Debt,1871425821.84,2625033706.77,2098803227.45,590080799.51
Tangible Book Value,759036878.05,2232357291.44,2641140562.52,2224920226.66
Invested Capital,2573969462.51,4696077188.36,4631063839.59,2764141337.27
Working Capital,857187111.44,2238295058.42,2783316870.77,1702743517.28
Net Tangible Assets,759036878.05,2232357291.44,2641140562.52,2224920226.66
Capital Lease Obligations,25112730.02,44769169.94,87668728.4,47613411.8
Common Stock Equity,876256784.54,2283490183.44,2696219107.23,2261672854.76
Total Capitalization,2058747548.44,3365972234.34,3762010578.5,2411375573.44
Total Equity Gross Minority Interest,1199758189.73,2307041327.62,2709884046.72,2263270640.66
Minority Interest,323501405.19,23551144.18,13664939.49,1597785.9
Stockholders Equity,876256784.54,2283490183.44,2696219107.23,2261672854.76
Other Equity Interest,90379880.96,90382663.49,90383274.41,
Treasury Stock,51989082.94,51989082.94,,
Retained Earnings,-1097807632.06,295214451.85,693558037.39,472111617.61
Additional Paid In Capital,1476323618.4,1475325897.9,1526126610.31,1499463441.12
Capital Stock,261277392.0,261192901.0,185636281.0,184429281.0
Common Stock,261277392.0,261192901.0,185636281.0,184429281.0
Total Liabilities Net Minority Interest,3573338691.47,4170328659.45,3280631084.61,1201983882.13
Total Non Current Liabilities Net Minority Interest,1425729029.44,1437819781.29,1288442821.1,239048251.06
Other Non Current Liabilities,1547770.77,1547770.77,4082034.93,2864837.49
Tradeand Other Payables Non Current,126683083.1,205056296.35,,
Non Current Deferred Revenue,72749631.51,76435069.5,100590065.97,34676984.94
Non Current Deferred Taxes Liabilities,17145050.14,27529423.83,30310520.53,4190298.15
Long Term Debt And Capital Lease Obligation,1207603493.92,1127251220.84,1153460199.67,197316130.48
Long Term Capital Lease Obligation,25112730.02,44769169.94,87668728.4,47613411.8
Long Term Debt,1182490763.9,1082482050.9,1065791471.27,149702718.68
Current Liabilities,2147609662.03,2732508878.16,1992188263.51,962935631.07
Other Current Liabilities,155415144.56,121970041.18,129213969.92,82158472.64
Current Debt And Capital Lease Obligation,663822327.92,1497782485.93,945343027.78,392764669.03
Current Debt,515221914.07,1330104954.02,869053261.09,352765763.83
Payables,939949897.1,746006088.2,651184497.62,302159041.5
Other Payable,154270741.4,111666877.88,143635967.04,78738508.3
Dividends Payable,,,0.0,
Total Tax Payable,8685840.28,7104835.78,20559793.99,20433169.22
Accounts Payable,776993315.42,627234374.54,486988736.59,202987363.98
Total Assets,4773096881.2,6477369987.07,5990515131.33,3465254522.79
Total Non Current Assets,1768300107.73,1506566050.49,1215009997.05,799575374.44
Other Non Current Assets,89345525.73,55833569.01,342909621.07,225285177.93
Non Current Deferred Assets,30740140.04,53734491.01,46873669.19,15900104.18
Non Current Deferred Taxes Assets,266217938.26,113921863.03,65169142.18,29784144.94
Investmentin Financial Assets,58995791.49,52941845.1,19773610.37,
Available For Sale Securities,58995791.49,52941845.1,19773610.37,
Long Term Equity Investment,244378275.14,246231665.48,24343668.79,23578640.94
Goodwill And Other Intangible Assets,117219906.49,51132892.0,55078544.71,36752628.1
Other Intangible Assets,117219906.49,51132892.0,55078544.71,36752628.1
Net PPE,825967104.08,932769724.86,660861740.74,468274678.35
Accumulated Depreciation,-222193273.5,-124094117.26,-62860220.68,-33148632.53
Gross PPE,1048160377.58,1056863842.12,723721961.42,501423310.88
Construction In Progress,,4256953.7,17677877.92,4678148.74
Other Properties,638621713.41,640634515.53,300103454.97,152134306.75
Machinery Furniture Equipment,26520585.48,28954294.2,25812458.13,8775882.23
Properties,383018078.69,383018078.69,380128170.4,335834973.16
Current Assets,3004796773.47,4970803936.58,4775505134.28,2665679148.35
Other Current Assets,45272241.76,27989386.12,16145543.38,13856146.3
Prepaid Assets,30271492.42,38202451.79,43617485.42,44164528.37
Inventory,885507020.53,1607827513.97,839341883.93,290006641.55
Inventories Adjustments Allowances,0.0,,,
Other Inventories,855303554.72,1578102353.05,,
Finished Goods,1781658.5,14635724.72,,
Work In Process,9136816.35,10284389.6,,
Raw Materials,19284990.96,4805046.6,,
Other Receivables,94211841.43,164496345.77,119160619.57,77312942.66
Accounts Receivable,1769869172.03,2064565433.93,2038668996.67,1202589848.75
Allowance For Doubtful Accounts Receivable,-642879328.11,-450381842.14,-298515449.83,-191822464.7
Gross Accounts Receivable,2412748500.14,2514947276.07,2337184446.5,1394412313.45
Cash Cash Equivalents And Short Term Investments,179665005.3,1067722805.0,1718570605.31,1037749040.72
Other Short Term Investments,,,,20000000.0
Cash And Cash Equivalents,179665005.3,1067722805.0,1718570605.31,1017749040.72
Cash Equivalents,55917359.39,43410250.33,22898947.91,22630818.94
Cash Financial,123747645.91,1024312554.67,1695671657.4,995118221.78
