,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-117773697.116547,-20157230.59298,-3568352.672274,-4227776.622086
Tax Rate For Calcs,0.104298,0.132407,0.032391,0.054384
Normalized EBITDA,-184256586.8,-53311180.91,515485657.08,346971829.15
Total Unusual Items,-1129203037.75,-152237127.53,-110165651.96,-77739166.38
Total Unusual Items Excluding Goodwill,-1129203037.75,-152237127.53,-110165651.96,-77739166.38
Net Income From Continuing Operation Net Minority Interest,-1392889049.16,-374205669.01,264446861.43,199953420.89
Reconciled Depreciation,127072511.27,127070959.28,89377064.19,44802939.12
Reconciled Cost Of Revenue,1221211318.9,1165486778.81,1276496663.23,705301255.89
EBITDA,-1313459624.55,-205548308.44,405320005.12,269232662.77
EBIT,-1440532135.82,-332619267.72,315942940.93,224429723.65
Net Interest Income,-108586287.83,-97488519.25,-41230828.62,-9870134.99
Interest Expense,115888299.33,101004891.29,42688076.28,13097912.91
Interest Income,9112120.66,7305225.02,3229370.18,4379518.25
Normalized Income,-381459708.526547,-242125772.07298,371044160.717726,273464810.647914
Net Income From Continuing And Discontinued Operation,-1392889049.16,-374205669.01,264446861.43,199953420.89
Total Expenses,1891484703.9,1994035033.92,2029345466.1,1168142220.93
Rent Expense Supplemental,30449000.05,36782565.95,28532154.54,13170304.0
Total Operating Income As Reported,-1555302372.34,-425161488.83,277811580.63,217875760.95
Diluted Average Shares,277467938.0,246187940.0,259261629.0,247729902.0
Basic Average Shares,261330028.0,229574030.0,259261629.0,243421556.0
Diluted EPS,-5.33,-1.63,1.02,0.807143
Basic EPS,-5.33,-1.63,1.02,0.821429
Net Income Common Stockholders,-1392889049.16,-374205669.01,264446861.43,199953420.89
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1392889049.16,-374205669.01,264446861.43,199953420.89
Minority Interests,1199738.99,2003703.57,42938.15,114705.98
Net Income Including Noncontrolling Interests,-1394088788.15,-376209372.58,264403923.28,199838714.91
Net Income Continuous Operations,-1394088788.15,-376209372.58,264403923.28,199838714.91
Tax Provision,-162331647.0,-57414786.43,8850941.37,11493095.83
Pretax Income,-1556420435.15,-433624159.01,273254864.65,211331810.74
Other Non Operating Income Expenses,-1118062.81,-8462670.18,-4556715.98,-6543950.21
Special Income Charges,-1134499984.14,-158405362.26,-110350632.19,-77993802.9
Other Special Charges,-602257.18,-750950.37,-644900.6,3616.2
Write Off,211644083.8,157206899.86,108205991.28,76793784.27
Impairment Of Capital Assets,923458157.52,1949412.77,2789541.51,1196402.43
Net Non Operating Interest Income Expense,-108586287.83,-97488519.25,-41230828.62,-9870134.99
Total Other Finance Cost,1810109.16,3788852.98,1772122.52,1151740.33
Interest Expense Non Operating,115888299.33,101004891.29,42688076.28,13097912.91
Interest Income Non Operating,9112120.66,7305225.02,3229370.18,4379518.25
Operating Income,-316213386.52,-175292297.56,427704967.29,300301579.01
Operating Expense,670273385.0,828548255.11,752848802.87,462840965.04
Other Operating Expenses,5684099.59,4943921.87,5170629.05,2151055.95
Depreciation And Amortization In Income Statement,81438128.72,82610926.17,70943751.85,30595507.52
Depreciation Income Statement,81438128.72,82610926.17,70943751.85,30595507.52
Research And Development,311648411.72,382548032.07,295640016.78,211219553.84
Selling General And Administration,84062033.39,159289404.57,177247972.22,117888128.11
Selling And Marketing Expense,53714143.3,110046847.31,107220085.45,61482926.05
General And Administrative Expense,30347890.09,49242557.26,70027886.77,56405202.06
Rent And Landing Fees,30449000.05,36782565.95,28532154.54,13170304.0
Gross Profit,354059998.48,653255957.55,1180553770.16,763142544.05
Cost Of Revenue,1221211318.9,1165486778.81,1276496663.23,705301255.89
Total Revenue,1575271317.38,1818742736.36,2457050433.39,1468443799.94
Operating Revenue,1575271317.38,1818742736.36,2457050433.39,1468443799.94
