,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-353670897.3,-986094737.0,-779619798.44,-692164179.59
Repayment Of Debt,-1700451900.36,-892685043.51,-388479618.83,-130927433.71
Issuance Of Debt,941570000.0,1318000000.0,1907468064.0,491093620.26
Capital Expenditure,-131497611.84,-116298943.9,-291622679.51,-573155024.6
End Cash Position,98555731.86,1024267842.34,1695517338.68,995118221.78
Beginning Cash Position,1024267842.34,1695517338.68,995118221.78,485520105.63
Effect Of Exchange Rate Changes,-233513.49,641174.48,1983318.29,60266.93
Changes In Cash,-925478596.99,-671890670.82,698415798.61,509537849.22
Financing Cash Flow,-572079183.14,561974510.85,1477289438.15,1006824110.87
Net Other Financing Charges,256784089.15,211555778.49,6727238.53,669099408.18
Cash Dividends Paid,-69981371.93,-74896224.13,-48426245.55,-22441483.86
Net Issuance Payments Of Debt,-758881900.36,425314956.49,1518988445.17,360166186.55
Net Long Term Debt Issuance,-758881900.36,425314956.49,1518988445.17,360166186.55
Long Term Debt Payments,-1700451900.36,-892685043.51,-388479618.83,-130927433.71
Long Term Debt Issuance,941570000.0,1318000000.0,1907468064.0,491093620.26
Investing Cash Flow,-131226128.39,-364069388.57,-290876520.61,-378277106.66
Net Other Investing Changes,,,,211881731.68
Net Investment Purchase And Sale,221278.69,-247826287.87,737758.9,-17009181.0
Sale Of Investment,978278.69,173712.13,737758.9,4292119.0
Purchase Of Investment,-757000.0,-248000000.0,,-21301300.0
Net PPE Purchase And Sale,-131447407.08,-116243100.7,-291614279.51,-573149657.34
Sale Of PPE,50204.76,55843.2,8400.0,5367.26
Purchase Of PPE,-131497611.84,-116298943.9,-291622679.51,-573155024.6
Operating Cash Flow,-222173285.46,-869795793.1,-487997118.93,-119009154.99
Change In Working Capital,-228672141.63,-896580764.63,-1039852028.76,-481789106.91
Change In Other Current Assets,-162680448.92,-51533817.55,-9140646.53,-12031575.67
Change In Payable,117073711.9,159232574.63,508305734.23,256793596.87
Change In Inventory,-202747810.36,-768485630.04,-549335242.38,-108315458.31
Change In Receivables,19682405.75,-235793891.67,-989681874.08,-618235669.8
Other Non Cash Items,142214630.74,121979308.94,54610715.53,20408018.32
Depreciation And Amortization,127072511.27,127070959.28,89377064.19,44802939.12
Amortization Cash Flow,19500904.19,10129318.72,9236366.82,8497202.95
Depreciation,107571607.08,116941640.56,80140697.37,36305736.17
Gain Loss On Investment Securities,-3956379.4,-5783088.7,-973646.09,-6033649.01
Gain Loss On Sale Of PPE,154640.39,-738884.17,-643723.09,3616.2
Net Income From Continuing Operations,-1394088788.15,-376209372.58,264403923.28,199838714.91
Cash Flowsfromusedin Operating Activities Direct,-222173285.46,-869795793.1,-487997118.93,-119009154.99
Taxes Refund Paid Direct,-16964906.25,-32850935.58,-29827693.27,-23853220.53
Classesof Cash Payments,-2010503343.27,-2770200849.65,-2280829258.86,-1301721977.61
Other Cash Paymentsfrom Operating Activities,-231420787.17,-378841527.25,-308578448.33,-215745887.92
Paymentson Behalfof Employees,-761397554.61,-1080958139.26,-919558382.21,-511761461.97
Paymentsto Suppliersfor Goodsand Services,-1017685001.49,-1310401183.14,-1052692428.32,-574214627.72
Classesof Cash Receiptsfrom Operating Activities,1805294964.06,1933255992.13,1822659833.2,1206566043.15
Other Cash Receiptsfrom Operating Activities,95343877.46,85115996.11,121810437.95,37590645.14
Receiptsfrom Customers,1709951086.6,1848139996.02,1700849395.25,1168975398.01
