,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1082914712.0,1057866712.0,897866712.0,897866712.0
Share Issued,1082914712.0,1057866712.0,897866712.0,897866712.0
Net Debt,8630801273.15,1397991465.6,3517742228.41,3276914853.34
Total Debt,12622102688.53,7845644385.36,8921722983.07,11677430690.86
Tangible Book Value,6599649192.12,6124677288.96,4227495674.58,2179996353.49
Invested Capital,19235698755.01,10950677168.37,11613664258.75,9528525577.86
Working Capital,-1632585289.87,-3755285149.1,-1936017833.3,-4615236863.89
Net Tangible Assets,6599649192.12,6124677288.96,4227495674.58,2179996353.49
Capital Lease Obligations,1705734.42,2848747.26,746931.72,1636955.48
Common Stock Equity,7362231444.59,6580739846.92,4676356367.52,2407743008.13
Total Capitalization,16294657474.2,9385629470.16,9589272353.8,6961500504.89
Total Equity Gross Minority Interest,8787752583.27,8663241855.37,6808867944.01,3968498089.01
Minority Interest,1425521138.68,2082502008.45,2132511576.49,1560755080.88
Stockholders Equity,7362231444.59,6580739846.92,4676356367.52,2407743008.13
Treasury Stock,105702560.0,,,
Retained Earnings,1658180882.42,1410745188.82,1123073852.34,-1484526717.54
Additional Paid In Capital,3488686056.86,2988160192.28,1578086670.93,1542524400.81
Capital Stock,1082914712.0,1057866712.0,897866712.0,897866712.0
Common Stock,1082914712.0,1057866712.0,897866712.0,897866712.0
Total Liabilities Net Minority Interest,17925476895.42,12811277727.43,12857711176.57,16897636770.18
Total Non Current Liabilities Net Minority Interest,9677730011.77,3406340955.75,5327445255.75,5056436306.74
Other Non Current Liabilities,97087779.14,118066194.76,117843201.7,117776852.86
Tradeand Other Payables Non Current,271469017.8,176891599.98,102289887.93,220391599.98
Non Current Deferred Revenue,310116198.61,227177246.46,151525293.04,153199614.87
Non Current Deferred Taxes Liabilities,64925252.19,76467544.05,42123955.08,9673786.79
Long Term Debt And Capital Lease Obligation,8934131764.03,2807738370.5,4913662918.0,4555394452.24
Long Term Capital Lease Obligation,1705734.42,2848747.26,746931.72,1636955.48
Long Term Debt,8932426029.61,2804889623.24,4912915986.28,4553757496.76
Current Liabilities,8247746883.65,9404936771.68,7530265920.82,11841200463.44
Other Current Liabilities,453239906.49,103605514.52,82034717.84,81511176.41
Current Debt And Capital Lease Obligation,3687970924.5,5037906014.86,4008060065.07,7122036238.62
Current Debt,2941041280.81,1565047698.21,2024391904.95,2567025072.97
Payables,3078283228.65,3119176143.21,2581324774.03,3794762604.81
Other Payable,326852458.46,255335968.35,265130422.95,213208732.73
Dividends Payable,4110542.46,1660542.46,1660542.46,16160542.46
Total Tax Payable,95142871.96,54117457.51,91021161.85,300033956.83
Accounts Payable,2652177355.77,2808062174.89,2223512646.77,3265359372.79
Total Assets,26713229478.69,21474519582.8,19666579120.58,20866134859.19
Total Non Current Assets,20098067884.91,15824867960.22,14072331033.06,13640171259.64
Other Non Current Assets,827842819.55,526123284.26,997352054.07,365569298.32
Non Current Deferred Assets,9015298.19,10230843.95,11446389.71,12661935.47
Non Current Deferred Taxes Assets,56088268.95,43581081.62,47706572.44,35084718.13
Investmentin Financial Assets,120385790.65,29977972.22,107705000.0,3418410369.83
Held To Maturity Securities,,20027972.22,97755000.0,2607124943.53
Available For Sale Securities,120385790.65,9950000.0,9950000.0,811285426.3
Long Term Equity Investment,4760873670.79,4225872760.38,3105217280.63,108920310.21
Goodwill And Other Intangible Assets,762582252.47,456062557.96,448860692.94,227746654.64
Other Intangible Assets,760838373.64,454318679.13,447116814.11,226002775.81
Goodwill,1743878.83,1743878.83,1743878.83,1743878.83
Net PPE,13561279784.31,10533019459.83,9354043043.27,9471777973.04
Accumulated Depreciation,-11538675026.75,-11504806802.13,-10727305192.63,-9872570077.12
Gross PPE,25099954811.06,22037826261.96,20081348235.9,19344348050.16
Construction In Progress,4500543557.99,2700216345.5,1048678383.76,903115276.86
Other Properties,56950960.81,56628395.11,44727218.95,28508038.94
Machinery Furniture Equipment,16675546672.47,14852089960.98,14685078350.56,14258249037.73
Properties,3866913619.79,4428891560.37,4302864282.63,4154475696.63
Current Assets,6615161593.78,5649651622.58,5594248087.52,7225963599.55
Other Current Assets,381349241.2,170650237.47,81710042.6,298563702.29
Prepaid Assets,291520026.34,328063458.37,295448479.18,221470292.18
Inventory,1918458429.05,1753534153.62,1325804474.18,1578029283.36
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,2069919.85,,
Finished Goods,811879589.05,953642919.07,703166822.37,785794958.21
Raw Materials,1106578840.0,797821314.7,622637651.81,792234325.15
Other Receivables,572740497.63,294623937.22,179522937.23,1111342490.41
Accounts Receivable,208427362.29,130833980.05,292196491.51,172690114.92
Allowance For Doubtful Accounts Receivable,-33611359.28,-27125566.11,-35016973.21,-32537771.53
Gross Accounts Receivable,242038721.57,151501258.02,327213464.72,205227886.45
Cash Cash Equivalents And Short Term Investments,3242666037.27,2971945855.85,3419565662.82,3843867716.39
Cash And Cash Equivalents,3242666037.27,2971945855.85,3419565662.82,3843867716.39
Cash Equivalents,1007901110.49,696714012.27,851056725.74,853738229.95
Cash Financial,1803874690.63,2274092077.58,2568508937.08,2990129486.44
