,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-13397884.228489,-11866161.808781,-2960636.944607,-47913982.692444
Tax Rate For Calcs,0.10703,0.168669,0.080696,0.073344
Normalized EBITDA,2582134942.76,2398183716.54,4437537995.34,4501560386.04
Total Unusual Items,-125179350.84,-70351617.15,-36688591.99,-653279667.72
Total Unusual Items Excluding Goodwill,-125179350.84,-70351617.15,-36688591.99,-653279667.72
Net Income From Continuing Operation Net Minority Interest,652544554.42,452140282.27,2164385796.11,1569026236.42
Reconciled Depreciation,1228843849.42,1118024770.05,1097363146.64,1103742823.31
Reconciled Cost Of Revenue,14632005601.52,14888282200.56,16758340883.11,13977885155.59
EBITDA,2456955591.92,2327832099.39,4400849403.35,3848280718.32
EBIT,1228111742.5,1209807329.34,3303486256.71,2744537895.01
Net Interest Income,-181492047.9,-184311242.89,-283450807.47,-467221853.85
Interest Expense,227268771.71,242053061.54,334409504.48,500719233.79
Interest Income,51933959.06,64227999.75,55320883.5,43868510.14
Normalized Income,764326021.031511,510625737.611219,2198113751.155393,2174391921.447556
Net Income From Continuing And Discontinued Operation,652544554.42,452140282.27,2164385796.11,1569026236.42
Total Expenses,16134682496.14,16179460549.33,18093275022.73,15259247421.74
Total Operating Income As Reported,946834882.33,1058489805.93,2952471462.67,2298727068.54
Diluted Average Shares,1068344064.0,964463059.0,897861859.0,897869091.0
Basic Average Shares,1068344064.0,964463059.0,897861859.0,897869091.0
Diluted EPS,0.6108,0.4688,2.4106,1.7475
Basic EPS,0.6108,0.4688,2.4106,1.7475
Net Income Common Stockholders,652544554.42,452140282.27,2164385796.11,1569026236.42
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,652544554.42,452140282.27,2164385796.11,1569026236.42
Minority Interests,-241178686.45,-352383498.47,-565097179.22,-510222342.78
Net Income Including Noncontrolling Interests,893723240.87,804523780.74,2729482975.33,2079248579.2
Net Income Continuous Operations,893723240.87,804523780.74,2729482975.33,2079248579.2
Tax Provision,107119729.92,163230487.06,239593776.9,164570082.02
Pretax Income,1000842970.79,967754267.8,2969076752.23,2243818661.22
Other Non Operating Income Expenses,54008088.46,-90735545.85,16605289.56,-54908407.32
Special Income Charges,-121972609.39,-66555604.87,-21848936.0,-616859382.04
Other Special Charges,-46754471.25,-9855666.89,-9053254.15,-14032254.89
Write Off,7495035.03,-15804443.71,-135136469.71,79668883.37
Impairment Of Capital Assets,161232045.61,92215715.47,166038659.86,551222753.56
Net Non Operating Interest Income Expense,-181492047.9,-184311242.89,-283450807.47,-467221853.85
Total Other Finance Cost,6157235.25,6486181.1,4362186.49,10371130.2
Interest Expense Non Operating,227268771.71,242053061.54,334409504.48,500719233.79
Interest Income Non Operating,51933959.06,64227999.75,55320883.5,43868510.14
Operating Income,828911391.25,866340793.87,2619247416.16,3284814712.5
Operating Expense,1502676894.62,1291178348.77,1334934139.62,1281362266.15
Other Operating Expenses,88700949.75,85452576.77,127117547.71,125466290.26
Depreciation And Amortization In Income Statement,48081796.73,37875451.51,35052325.05,36289585.5
Depreciation Income Statement,48081796.73,37875451.51,35052325.05,36289585.5
Research And Development,813470160.02,736522054.01,735343108.94,710640310.64
Selling General And Administration,353644257.86,482944676.63,453321084.89,440094085.49
Selling And Marketing Expense,59499410.0,62655638.26,50219650.12,29648792.21
General And Administrative Expense,294144847.86,420289038.37,403101434.77,410445293.28
Gross Profit,2331588285.87,2157519142.64,3954181555.78,4566176978.65
Cost Of Revenue,14632005601.52,14888282200.56,16758340883.11,13977885155.59
Total Revenue,16963593887.39,17045801343.2,20712522438.89,18544062134.24
Operating Revenue,16963593887.39,17045801343.2,20712522438.89,18544062134.24
