,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-3473530.603786,-2100122.152447,-1741587.036828,-3882532.864282
Tax Rate For Calcs,0.096736,0.022364,0.034158,0.018324
Normalized EBITDA,6336268098.03,5814873402.58,5416566307.28,7500729865.93
Total Unusual Items,-35907283.28,-93904742.6,-50986784.48,-211878287.62
Total Unusual Items Excluding Goodwill,-35907283.28,-93904742.6,-50986784.48,-211878287.62
Net Income From Continuing Operation Net Minority Interest,1565238036.45,1609575410.92,1470705571.95,3230988205.53
Reconciled Depreciation,4125449295.87,3628983569.54,3529053269.15,3789963503.99
Reconciled Cost Of Revenue,33372064524.59,31266104037.4,25611514623.02,28010201272.99
EBITDA,6300360814.75,5720968659.98,5365579522.8,7288851578.31
EBIT,2174911518.88,2091985090.44,1836526253.65,3498888074.32
Net Interest Income,-304125150.62,-191319437.5,-205846350.21,-179803811.49
Interest Expense,436617821.93,443078238.46,314285409.91,207588936.45
Interest Income,136211046.55,256616818.78,111555049.44,31162567.85
Normalized Income,1597671789.126214,1701380031.367553,1519950769.393172,3438983960.285718
Net Income From Continuing And Discontinued Operation,1565238036.45,1609575410.92,1470705571.95,3230988205.53
Total Expenses,36779841580.41,34070313361.44,27900114658.08,30306485362.25
Total Operating Income As Reported,1739319342.05,1651198269.05,1519910239.82,3245659066.32
Diluted Average Shares,1799124180.0,1788417123.0,1793543380.0,1785076357.0
Basic Average Shares,1799124180.0,1788417123.0,1793543380.0,1775268245.0
Diluted EPS,0.87,0.9,0.82,1.81
Basic EPS,0.87,0.9,0.82,1.82
Net Income Common Stockholders,1565238036.45,1609575410.92,1470705571.95,3230988205.53
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1565238036.45,1609575410.92,1470705571.95,3230988205.53
Minority Interests,-4899904.81,-2454647.5,460847.35,
Net Income Including Noncontrolling Interests,1570137941.26,1612030058.42,1470244724.6,3230988205.53
Net Income Continuous Operations,1570137941.26,1612030058.42,1470244724.6,3230988205.53
Tax Provision,168155755.69,36876793.56,51996119.14,60310932.34
Pretax Income,1738293696.95,1648906851.98,1522240843.74,3291299137.87
Other Non Operating Income Expenses,-1025645.1,-2291417.07,2330603.92,45640071.55
Special Income Charges,-103752120.27,-71070138.59,-68706322.67,-175134273.23
Other Special Charges,-347892.37,3649056.4,-8905049.11,-47650980.11
Write Off,19579561.96,3357122.67,4935862.87,-34215288.51
Impairment Of Capital Assets,84520450.68,64063959.52,72675508.91,257000541.85
Net Non Operating Interest Income Expense,-304125150.62,-191319437.5,-205846350.21,-179803811.49
Total Other Finance Cost,3718375.24,4858017.82,3115989.74,3377442.89
Interest Expense Non Operating,436617821.93,443078238.46,314285409.91,207588936.45
Interest Income Non Operating,136211046.55,256616818.78,111555049.44,31162567.85
Operating Income,2091506750.82,1891366527.15,1760846223.27,3455543086.75
Operating Expense,3407777055.82,2804209324.04,2288600035.06,2296284089.26
Other Operating Expenses,104552839.93,78416578.84,105674837.07,89639412.46
Depreciation And Amortization In Income Statement,116554245.06,107627420.27,130225191.41,121692039.0
Depreciation Income Statement,116554245.06,107627420.27,130225191.41,121692039.0
Research And Development,2085525811.35,1718310061.41,1439915230.18,1313062796.31
Selling General And Administration,477326648.43,454803547.14,323959820.42,349690758.95
Selling And Marketing Expense,52225762.51,42270382.74,30977856.98,21679531.4
General And Administrative Expense,425100885.92,412533164.4,292981963.44,328011227.55
Gross Profit,5499283806.64,4695575851.19,4049446258.33,5751827176.01
Cost Of Revenue,33372064524.59,31266104037.4,25611514623.02,28010201272.99
Total Revenue,38871348331.23,35961679888.59,29660960881.35,33762028449.0
Operating Revenue,38871348331.23,35961679888.59,29660960881.35,33762028449.0
