,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,690088789.84,501683897.41,-991298617.36,-953016562.19
Repayment Of Debt,-5405766248.09,-4244883593.75,-5661942362.04,-2980273160.04
Issuance Of Debt,5696640633.48,5366563987.76,4540828918.05,4455517240.79
Capital Expenditure,-3254055577.9,-2856528835.64,-3591657982.08,-2873267472.79
End Cash Position,1942144418.04,2359366532.87,1676633595.26,1654807078.38
Beginning Cash Position,2359366532.87,1676633595.26,1654807078.38,2603664056.59
Effect Of Exchange Rate Changes,-3197.99,1854432.54,5021226.84,3047378.11
Changes In Cash,-417218916.84,680878505.07,16805290.04,-951904356.32
Financing Cash Flow,-677376841.83,262230196.19,-1787681196.83,823653130.67
Net Other Financing Charges,-807375695.29,-733434936.46,-476646680.62,-507275234.14
Cash Dividends Paid,-160875531.93,-126015261.36,-189921072.22,-144315715.94
Net Issuance Payments Of Debt,290874385.39,1121680394.01,-1121113443.99,1475244080.75
Net Long Term Debt Issuance,290874385.39,1121680394.01,-1121113443.99,1475244080.75
Long Term Debt Payments,-5405766248.09,-4244883593.75,-5661942362.04,-2980273160.04
Long Term Debt Issuance,5696640633.48,5366563987.76,4540828918.05,4455517240.79
Investing Cash Flow,-3683986442.75,-2939564424.17,-795872877.85,-3695808397.59
Net Other Investing Changes,636379.47,246465.76,,5000000.0
Net Investment Purchase And Sale,-501215770.89,-130969670.71,2685506865.92,-1020609346.54
Sale Of Investment,5722637273.27,2824030329.29,9070399899.29,10471157346.23
Purchase Of Investment,-6223853044.16,-2955000000.0,-6384893033.37,-11491766692.77
Net Business Purchase And Sale,4999.77,,59326025.29,168376892.06
Sale Of Business,4999.77,,59326025.29,168376892.06
Net PPE Purchase And Sale,-3183412051.1,-2808841219.22,-3540705769.06,-2848575943.11
Sale Of PPE,70643526.8,47687616.42,50952213.02,24691529.68
Purchase Of PPE,-3254055577.9,-2856528835.64,-3591657982.08,-2873267472.79
Operating Cash Flow,3944144367.74,3358212733.05,2600359364.72,1920250910.6
Change In Working Capital,321989461.74,802726007.22,401514687.88,515568784.07
Change In Other Current Assets,-41738681.85,1553472.72,74177016.72,-101678583.22
Change In Payable,740347904.41,1026243247.87,931655561.43,810866075.08
Change In Inventory,3219283.07,-44216728.86,10958304.23,9947556.55
Change In Receivables,-379839043.89,-180853984.51,-615276194.5,-203566264.34
Other Non Cash Items,570004344.8,425015559.83,370239707.39,298817903.97
Stock Based Compensation,36925215.03,34487296.39,,
Provisionand Write Offof Assets,-1410410.22,4244704.54,,
Depreciation And Amortization,1941327723.68,1667464722.26,1428853014.2,1314265524.43
Amortization Cash Flow,67052178.66,54744876.4,48018997.27,64206384.59
Depreciation,1874275545.02,1612719845.86,1380834016.93,1250059139.84
Gain Loss On Investment Securities,-64657587.82,-18926509.66,-92065302.39,-114369271.97
Gain Loss On Sale Of PPE,27849003.44,40473699.47,68441291.58,52918883.49
Net Income From Continuing Operations,1026357985.49,333352583.02,273601691.02,-911443173.38
Cash Flowsfromusedin Operating Activities Direct,3944144367.74,3358212733.05,2600359364.72,1920250910.6
Taxes Refund Paid Direct,-443952173.98,-207934300.09,-66614458.82,-181979334.61
Classesof Cash Payments,-48149512580.78,-41156138336.74,-33657687802.19,-25531656438.65
Other Cash Paymentsfrom Operating Activities,-407366643.81,-534674900.48,-748205904.29,-613994425.43
Paymentson Behalfof Employees,-1570702010.13,-2671334738.94,-1774732807.73,-1273819881.45
Paymentsto Suppliersfor Goodsand Services,-46171443926.84,-37950128697.32,-31134749090.17,-23643842131.77
Classesof Cash Receiptsfrom Operating Activities,52537609122.5,44722285369.88,36324661625.73,27633886683.86
Other Cash Receiptsfrom Operating Activities,310851567.66,679614154.98,543654753.89,387132126.73
Receiptsfrom Customers,52226757554.84,44042671214.9,35781006871.84,27246754557.13
