,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,36107318.94,-72162513.96,34076664.36,-53481732.57
Repayment Of Debt,-799686817.33,-573713807.54,-384435324.7,-411400000.0
Issuance Of Debt,920210293.92,695512269.81,401733513.32,413600000.0
Capital Expenditure,-110191739.83,-108335516.22,-102679440.5,-144273384.98
End Cash Position,736592132.67,624801109.44,714239144.44,691068262.57
Beginning Cash Position,624801109.44,714239144.44,691068262.57,577054466.22
Effect Of Exchange Rate Changes,-3199345.32,-6008868.36,-1310268.69,2516790.4
Changes In Cash,114990368.55,-83429166.64,24481150.56,111497005.95
Financing Cash Flow,129110693.58,-14969211.34,-71060561.72,123140426.48
Net Other Financing Charges,97926131.7,-106333945.79,-55044294.62,161093048.32
Cash Dividends Paid,-86420247.37,-28872677.64,-33314455.72,-40152621.84
Net Issuance Payments Of Debt,120523476.59,121798462.27,17298188.62,2200000.0
Net Long Term Debt Issuance,120523476.59,121798462.27,17298188.62,2200000.0
Long Term Debt Payments,-799686817.33,-573713807.54,-384435324.7,-411400000.0
Long Term Debt Issuance,920210293.92,695512269.81,401733513.32,413600000.0
Investing Cash Flow,-160419383.8,-104632957.56,-41214392.58,-102435072.94
Net Other Investing Changes,-1675815.79,23256.69,,-5560619.0
Net Investment Purchase And Sale,-48861391.77,3502427.13,61000000.0,36588235.0
Sale Of Investment,3638608.23,3502427.13,72000000.0,36588235.0
Purchase Of Investment,-52500000.0,,-11000000.0,
Net Business Purchase And Sale,,,,10194501.92
Sale Of Business,,,,10194501.92
Net PPE Purchase And Sale,-109882176.24,-108158641.38,-102214392.58,-143657190.86
Sale Of PPE,309563.59,176874.84,465047.92,616194.12
Purchase Of PPE,-110191739.83,-108335516.22,-102679440.5,-144273384.98
Operating Cash Flow,146299058.77,36173002.26,136756104.86,90791652.41
Change In Working Capital,-243564898.85,-315376949.97,-209628010.22,-189962809.08
Change In Other Current Assets,17047.34,2055652.04,-1866274.88,-3558144.0
Change In Payable,265836697.41,151262055.16,55736857.27,51654018.67
Change In Inventory,-69865450.53,-11482303.74,-20309763.98,-37224160.33
Change In Receivables,-439553193.07,-457212353.43,-243188828.63,-200834523.42
Other Non Cash Items,43535460.77,47451901.41,49809236.68,52741974.79
Depreciation And Amortization,145556171.33,142490377.66,154564784.9,138982440.36
Amortization Cash Flow,103409734.5,101859675.81,98933177.77,74867193.26
Depreciation,42146436.83,40630701.85,55631607.13,64115247.1
Gain Loss On Investment Securities,17311482.5,-49815620.99,-62244270.21,-104646685.25
Gain Loss On Sale Of PPE,103190.62,566938.84,-1427149.72,-440094.4
Net Income From Continuing Operations,102727085.88,165574344.05,164449255.91,108530619.96
Cash Flowsfromusedin Operating Activities Direct,146299058.77,36173002.26,136756104.86,90791652.41
Taxes Refund Paid Direct,-196942402.21,-187654893.45,-207423349.27,-185615056.1
Classesof Cash Payments,-4022366478.53,-3020067503.16,-2880076088.76,-2807358054.75
Other Cash Paymentsfrom Operating Activities,-440570075.25,-207496971.08,-88553206.0,-96634184.37
Paymentson Behalfof Employees,-2915831261.64,-2352814191.61,-2256230624.07,-2333843048.09
Paymentsto Suppliersfor Goodsand Services,-665965141.64,-459756340.47,-535292258.69,-376880822.29
Classesof Cash Receiptsfrom Operating Activities,4365607939.51,3243895398.87,3224255542.89,3083764763.26
Other Cash Receiptsfrom Operating Activities,326449224.12,36133489.93,32797608.52,36075545.18
Receiptsfrom Customers,4039158715.39,3207761908.94,3191457934.37,3047689218.08
