,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-890882.420144,901267.466805,3917512.73,-583633.821676
Tax Rate For Calcs,0.010978,0.02417,0.25,0.017306
Normalized EBITDA,366597104.66,308265052.68,341041302.4,330855665.52
Total Unusual Items,-81152471.18,37288371.34,15670050.92,-33724179.39
Total Unusual Items Excluding Goodwill,-81152471.18,37288371.34,15670050.92,-33724179.39
Net Income From Continuing Operation Net Minority Interest,96972274.2,161112339.63,163799122.03,105510354.76
Reconciled Depreciation,145556171.33,142490377.66,154564784.9,138982440.36
Reconciled Cost Of Revenue,3056274845.44,2594444961.41,2317290533.28,2239991485.62
EBITDA,285444633.48,345553424.02,356711353.32,297131486.13
EBIT,139888462.15,203063046.36,202146568.42,158149045.77
Net Interest Income,-32678423.22,-29356063.52,-34377804.63,-42874211.63
Interest Expense,36021132.77,33387612.81,38189046.53,47707107.23
Interest Income,4041761.41,4742919.1,4213733.83,5445709.77
Normalized Income,177233862.959856,124725235.756805,152046583.84,138650900.328324
Net Income From Continuing And Discontinued Operation,96972274.2,161112339.63,163799122.03,105510354.76
Total Expenses,3740447966.52,3229462915.02,2968647662.53,2901983001.8
Rent Expense Supplemental,,,,4959146.3
Total Operating Income As Reported,123783129.38,168757587.89,154737899.19,102719126.93
Diluted Average Shares,808102285.0,805561698.0,779995819.0,811618114.0
Basic Average Shares,808102285.0,805561698.0,779995819.0,811618114.0
Diluted EPS,0.12,0.2,0.21,0.13
Basic EPS,0.12,0.2,0.21,0.13
Net Income Common Stockholders,96972274.2,161112339.63,163799122.03,105510354.76
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,96972274.2,161112339.63,163799122.03,105510354.76
Minority Interests,-5754811.68,-4462004.42,-650133.88,-3020265.2
Net Income Including Noncontrolling Interests,102727085.88,165574344.05,164449255.91,108530619.96
Net Income Continuous Operations,102727085.88,165574344.05,164449255.91,108530619.96
Tax Provision,1140243.5,4101089.5,-491734.02,1911318.58
Pretax Income,103867329.38,169675433.55,163957521.89,110441938.54
Other Non Operating Income Expenses,-19915800.0,917845.66,9219622.7,7722811.61
Special Income Charges,-66290523.38,-12827914.91,-9059023.98,-33724179.39
Other Special Charges,158893.66,445276.53,-1715453.57,-716046.04
Write Off,46404781.76,7245420.81,1400571.39,17134271.0
Impairment Of Capital Assets,19726847.96,5137217.57,9373906.16,17305954.43
Net Non Operating Interest Income Expense,-32678423.22,-29356063.52,-34377804.63,-42874211.63
Total Other Finance Cost,699051.86,711369.81,402491.93,612814.17
Interest Expense Non Operating,36021132.77,33387612.81,38189046.53,47707107.23
Interest Income Non Operating,4041761.41,4742919.1,4213733.83,5445709.77
Operating Income,241752546.03,169769356.97,137576990.44,72731401.82
Operating Expense,684173121.08,635017953.61,651357129.25,661991516.18
Other Operating Expenses,29546503.72,27913807.71,27148679.07,25943035.87
Depreciation And Amortization In Income Statement,119132441.56,106954798.5,119203940.81,96244501.91
Depreciation Income Statement,119132441.56,106954798.5,119203940.81,96244501.91
Research And Development,289828227.73,267794064.39,278605377.94,280232344.24
Selling General And Administration,86946023.05,97174530.98,89172840.81,97347624.25
Selling And Marketing Expense,34519818.92,36245182.16,28214385.85,24126748.09
General And Administrative Expense,52426204.13,60929348.82,60958454.96,73220876.16
Rent And Landing Fees,,,,4959146.3
Gross Profit,925925667.11,804787310.58,788934119.69,734722918.0
Cost Of Revenue,3056274845.44,2594444961.41,2317290533.28,2239991485.62
Total Revenue,3982200512.55,3399232271.99,3106224652.97,2974714403.62
Operating Revenue,3982200512.55,3399232271.99,3106224652.97,2974714403.62
