,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,510101411.44,654836970.53,432015666.81,204207087.32
Repayment Of Debt,-900100000.0,-1816690000.01,-2019470000.0,-4256970000.0
Issuance Of Debt,895100000.0,1210500000.0,1985370000.01,2112000000.0
Capital Expenditure,-124867551.15,-135781059.82,-158780918.93,-253764900.92
End Cash Position,932720240.84,730689774.68,797010522.91,513658624.97
Beginning Cash Position,730689774.68,797010522.91,513658624.97,1710602139.77
Effect Of Exchange Rate Changes,-725.16,1931.07,899.35,-1117.47
Changes In Cash,202031191.32,-66322679.3,283350998.59,-1196942397.33
Financing Cash Flow,-317906660.41,-907199799.58,-189424268.15,-910570152.06
Net Other Financing Charges,-86487720.75,-113543646.87,14208804.24,1464737053.42
Cash Dividends Paid,-192290439.66,-158230384.95,-168357072.4,-230337205.48
Net Issuance Payments Of Debt,-5000000.0,-606190000.01,-34099999.99,-2144970000.0
Net Long Term Debt Issuance,-5000000.0,-606190000.01,-34099999.99,-2144970000.0
Long Term Debt Payments,-900100000.0,-1816690000.01,-2019470000.0,-4256970000.0
Long Term Debt Issuance,895100000.0,1210500000.0,1985370000.01,2112000000.0
Investing Cash Flow,-115031110.86,50259089.93,-118021319.0,-744344233.51
Net Investment Purchase And Sale,7183056.78,14502708.95,38601486.24,-195964044.74
Sale Of Investment,7183056.78,14802708.95,51001486.24,1523635955.26
Purchase Of Investment,,-300000.0,-12400000.0,-1719600000.0
Net Business Purchase And Sale,,36554924.95,1608243.72,-295489105.3
Sale Of Business,,36554924.95,1608243.72,681218.18
Purchase Of Business,,,,-296170323.48
Net PPE Purchase And Sale,-122214167.64,-798543.97,-158231048.96,-252891083.47
Sale Of PPE,2653383.51,134982515.85,549869.97,873817.45
Purchase Of PPE,-124867551.15,-135781059.82,-158780918.93,-253764900.92
Operating Cash Flow,634968962.59,790618030.35,590796585.74,457971988.24
Change In Working Capital,145756177.66,83016189.69,-116973058.52,-338614731.93
Change In Other Current Assets,-7843316.82,-11042585.33,-6624039.63,-9109026.15
Change In Payable,-116894722.61,-33645656.2,-108319293.17,372576167.35
Change In Inventory,-63636295.45,24415318.07,-97009941.85,-92314160.11
Change In Receivables,334130512.54,103289113.15,94980216.13,-609767713.02
Other Non Cash Items,43338923.44,65321410.75,87785655.5,128456589.48
Depreciation And Amortization,218096213.93,236710354.01,243546083.75,247330446.89
Amortization Cash Flow,14709069.22,13316502.92,14725411.4,14766499.48
Depreciation,203387144.71,223393851.09,228820672.35,232563947.41
Gain Loss On Investment Securities,-2926543.94,-9397367.33,-37426822.02,-3920272.32
Gain Loss On Sale Of PPE,3400554.28,545218.76,2135061.64,4466942.95
Net Income From Continuing Operations,155690056.99,353772505.43,268255279.85,373955063.33
Cash Flowsfromusedin Operating Activities Direct,634968962.59,790618030.35,590796585.74,457971988.24
Taxes Refund Paid Direct,-222006002.93,-236107249.17,-227088974.13,-258491551.53
Classesof Cash Payments,-5531994731.6,-5742822051.09,-5883076313.58,-5936807617.82
Other Cash Paymentsfrom Operating Activities,-504624803.54,-406832059.34,-448271901.49,-538641016.53
Paymentson Behalfof Employees,-739764377.72,-728316377.37,-754306846.87,-776032224.91
Paymentsto Suppliersfor Goodsand Services,-4287605550.34,-4607673614.38,-4680497565.22,-4622134376.38
Classesof Cash Receiptsfrom Operating Activities,6388969697.12,6769547330.61,6700961873.45,6653271157.59
Other Cash Receiptsfrom Operating Activities,103414416.11,172750657.33,262769169.12,182011426.72
Receiptsfrom Customers,6285555281.01,6596796673.28,6438192704.33,6471259730.87
