,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-748911.357551,-2516559.984289,93610.652085,-543114.855972
Tax Rate For Calcs,0.342625,0.215328,0.263811,0.045515
Normalized EBITDA,246168041.99,344337021.83,234939776.46,-75403464.59
Total Unusual Items,-2185804.52,-11687116.58,354840.08,-11932705.19
Total Unusual Items Excluding Goodwill,-2185804.52,-11687116.58,354840.08,-11932705.19
Net Income From Continuing Operation Net Minority Interest,70061028.69,150147112.33,69486750.22,-178022154.4
Reconciled Depreciation,123287032.81,120386812.45,120486814.37,110418187.94
Reconciled Cost Of Revenue,3679440066.94,3486002566.58,2713405495.78,884607924.66
EBITDA,243982237.47,332649905.25,235294616.54,-87336169.78
EBIT,120695204.66,212263092.8,114807802.17,-197754357.72
Net Interest Income,8414212.95,12481442.09,17983191.75,26030375.71
Interest Expense,6907103.52,5851008.75,3129041.98,2053402.04
Interest Income,30659172.48,33380672.49,33827682.73,33856229.12
Normalized Income,71497921.852449,159317668.925711,69225520.792085,-166632564.065972
Net Income From Continuing And Discontinued Operation,70061028.69,150147112.33,69486750.22,-178022154.4
Total Expenses,4397955859.23,4195762646.88,3339126304.0,1254577180.41
Rent Expense Supplemental,6975884.85,2199717.92,3442303.19,5975845.8
Total Operating Income As Reported,109398214.29,188967816.18,111844152.87,-201708587.95
Diluted Average Shares,700610287.0,682486874.0,694867502.0,659341313.0
Basic Average Shares,700610287.0,682486874.0,694867502.0,659341313.0
Diluted EPS,0.1,0.22,0.1,-0.27
Basic EPS,0.1,0.22,0.1,-0.27
Net Income Common Stockholders,70061028.69,150147112.33,69486750.22,-178022154.4
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,70061028.69,150147112.33,69486750.22,-178022154.4
Minority Interests,-4740419.93,-11818731.5,-12729944.79,12691392.36
Net Income Including Noncontrolling Interests,74801448.62,161965843.83,82216695.01,-190713546.76
Net Income Continuous Operations,74801448.62,161965843.83,82216695.01,-190713546.76
Tax Provision,38986652.52,44446240.22,29462065.18,-9094213.0
Pretax Income,113788101.14,206412084.05,111678760.19,-199807759.76
Other Non Operating Income Expenses,4389886.85,17444267.87,-1252715.04,1900828.19
Special Income Charges,-2593817.63,-11004120.91,356241.17,-11932705.19
Other Special Charges,1824206.22,4072923.09,-145358.72,-569899.18
Write Off,-1441686.59,1602505.28,-4693737.36,3314119.7
Impairment Of Capital Assets,2211298.0,5328692.54,4482854.91,9188484.67
Net Non Operating Interest Income Expense,8414212.95,12481442.09,17983191.75,26030375.71
Total Other Finance Cost,15337856.01,15048221.65,12715449.0,5772451.37
Interest Expense Non Operating,6907103.52,5851008.75,3129041.98,2053402.04
Interest Income Non Operating,30659172.48,33380672.49,33827682.73,33856229.12
Operating Income,105991924.15,113269638.81,96312889.53,-220022783.15
Operating Expense,718515792.29,709760080.3,625720808.22,369969255.75
Other Operating Expenses,79325944.05,80451057.31,88897097.24,67738133.9
Depreciation And Amortization In Income Statement,19141586.74,24008144.73,28688705.18,25228332.82
Depreciation Income Statement,19141586.74,24008144.73,28688705.18,25228332.82
Research And Development,15816756.47,16201836.79,14829546.45,8792442.35
Selling General And Administration,156385210.53,145478075.98,124033555.52,76106842.82
Selling And Marketing Expense,103268881.9,97968643.22,80835378.3,41418197.45
General And Administrative Expense,53116328.63,47509432.76,43198177.22,34688645.37
Rent And Landing Fees,6975884.85,2199717.92,3442303.19,5975845.8
Gross Profit,824507716.44,823029719.11,722033697.75,149946472.6
Cost Of Revenue,3679440066.94,3486002566.58,2713405495.78,884607924.66
Total Revenue,4503947783.38,4309032285.69,3435439193.53,1034554397.26
Operating Revenue,4503947783.38,4309032285.69,3435439193.53,1034554397.26
