,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,99900000.0,99900000.0,99900000.0,99900000.0
Share Issued,99900000.0,99900000.0,99900000.0,99900000.0
Total Debt,109304724.99,145335521.72,,
Tangible Book Value,526357038.62,502561622.54,565796718.65,563556018.41
Invested Capital,690404130.72,705731465.07,570123397.22,568227801.95
Working Capital,344544467.52,337094033.12,453408877.13,503442323.76
Net Tangible Assets,526357038.62,502561622.54,565796718.65,563556018.41
Common Stock Equity,591109266.84,569479517.93,570123397.22,568227801.95
Total Capitalization,676193086.28,672718256.36,570123397.22,568227801.95
Total Equity Gross Minority Interest,593163646.17,571241458.55,570123397.22,568227801.95
Minority Interest,2054379.33,1761940.62,,
Stockholders Equity,591109266.84,569479517.93,570123397.22,568227801.95
Retained Earnings,211995235.5,196086406.88,202609752.95,205898717.21
Additional Paid In Capital,210368636.68,210859529.48,210859529.48,210859529.48
Capital Stock,99900000.0,99900000.0,99900000.0,99900000.0
Common Stock,99900000.0,99900000.0,99900000.0,99900000.0
Total Liabilities Net Minority Interest,231730160.53,251518857.47,35189299.32,28849357.74
Total Non Current Liabilities Net Minority Interest,100765173.35,115154815.16,0.0,238271.71
Non Current Deferred Revenue,7185489.25,1406763.46,,
Non Current Deferred Taxes Liabilities,8495864.66,10509313.27,,238271.71
Long Term Debt And Capital Lease Obligation,85083819.44,103238738.43,,
Long Term Debt,85083819.44,103238738.43,,
Current Liabilities,130964987.18,136364042.31,35189299.32,28611086.03
Other Current Liabilities,3009810.64,6609588.78,74805.59,182849.34
Current Debt And Capital Lease Obligation,24220905.55,42096783.29,,
Current Debt,14211044.44,33013208.71,,
Payables,103710315.6,87590316.16,35050543.65,28361019.44
Other Payable,11022574.53,9658364.21,4760962.91,4080249.42
Total Tax Payable,4378418.13,5247628.95,14023073.42,9060412.89
Accounts Payable,88309322.94,72684323.0,16266507.32,15220357.13
Total Assets,824893806.7,822760316.02,605312696.54,597077159.69
Total Non Current Assets,349384352.0,349302240.59,116714520.09,65023749.9
Other Non Current Assets,15548017.33,17141906.63,54787747.2,100.0
Non Current Deferred Assets,12243896.88,17736466.36,410097.37,338938.17
Non Current Deferred Taxes Assets,1855220.78,2676425.98,2173045.51,636911.6
Investmentin Financial Assets,10500000.0,10500000.0,10500000.0,10500000.0
Available For Sale Securities,10500000.0,10500000.0,10500000.0,10500000.0
Goodwill And Other Intangible Assets,64752228.22,66917895.39,4326678.57,4671783.54
Other Intangible Assets,56253866.6,58419533.77,4326678.57,4671783.54
Goodwill,8498361.62,8498361.62,,
Net PPE,244484988.79,234329546.23,44516951.44,48876116.59
Accumulated Depreciation,-260112674.07,-232102899.01,-49298767.95,-42350950.95
Gross PPE,504597662.86,466432445.24,93815719.39,91227067.54
Construction In Progress,55566453.7,36662180.51,1468697.64,61792.07
Other Properties,48242458.63,46399699.93,15061595.83,14497213.93
Machinery Furniture Equipment,335701931.41,311486213.68,50604507.8,49987143.42
Properties,65086819.12,71884351.12,26680918.12,26680918.12
Current Assets,475509454.7,473458075.43,488598176.45,532053409.79
Other Current Assets,4084591.64,5687602.6,361777.78,61100.18
Prepaid Assets,627305.19,1975567.59,562645.37,104480.44
Inventory,51395258.57,48642081.14,13287265.44,12971499.02
Inventories Adjustments Allowances,0.0,0.0,,
Other Inventories,,,,0.98
Finished Goods,27030915.51,15309772.4,5122294.92,5502013.23
Work In Process,2432140.97,13294696.99,3142985.78,2305856.45
Raw Materials,21932202.09,20037611.75,5021984.74,5163629.34
Other Receivables,27841269.51,22630398.35,10030066.57,9806645.93
Accounts Receivable,103711550.13,119467789.59,40587874.45,27164543.97
Allowance For Doubtful Accounts Receivable,-7526058.83,-8494110.59,-2429298.37,-1722807.29
Gross Accounts Receivable,111237608.96,127961900.18,43017172.82,28887351.26
Cash Cash Equivalents And Short Term Investments,287849479.66,275054636.16,423768546.84,481945140.25
Other Short Term Investments,79003900.83,47763702.31,135374925.58,217789975.61
Cash And Cash Equivalents,208845578.83,227290933.85,288393621.26,264155164.64
Cash Equivalents,5941808.38,18045305.83,5435679.48,7439767.78
Cash Financial,202903770.45,209245628.02,282957941.78,256715396.86
