,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-33293503.967656,-15852964.822072,-26716232.720448,-12475673.43115
Tax Rate For Calcs,0.183354,0.168373,0.141544,0.19603
Normalized EBITDA,3162554108.71,3806715463.51,5367575672.76,3899293847.02
Total Unusual Items,-181580152.46,-94153985.38,-188748964.34,-63641602.36
Total Unusual Items Excluding Goodwill,-181580152.46,-94153985.38,-188748964.34,-63641602.36
Net Income From Continuing Operation Net Minority Interest,1214321969.28,1737919802.18,3168966924.73,1734376193.3
Reconciled Depreciation,1332615751.87,1387198866.84,1144918127.93,1217995117.56
Reconciled Cost Of Revenue,6446206226.0,7218040561.66,6505462367.97,5730531160.77
EBITDA,2980973956.25,3712561478.13,5178826708.42,3835652244.66
EBIT,1648358204.38,2325362611.29,4033908580.49,2617657127.1
Net Interest Income,-84131625.14,-126524465.43,-234792349.84,-40744561.49
Interest Expense,160000139.76,229354421.14,312110571.46,80559965.28
Interest Income,76691571.9,103614770.95,78722133.06,39982122.34
Normalized Income,1362608617.772344,1816220822.737928,3330999656.349552,1785542122.22885
Net Income From Continuing And Discontinued Operation,1214321969.28,1737919802.18,3168966924.73,1734376193.3
Total Expenses,7919635076.0,8905638323.96,8123655165.09,7031508440.54
Rent Expense Supplemental,7769812.03,4190046.02,369310.3,723399.41
Total Operating Income As Reported,1429275953.81,2151408662.29,3732129516.94,2619217589.67
Diluted Average Shares,6071609846.0,5266423643.0,4801465037.0,4687503225.0
Basic Average Shares,5279660736.0,4697080546.0,4062778109.0,3941764076.0
Diluted EPS,0.2,0.33,0.66,0.37
Basic EPS,0.23,0.37,0.78,0.44
Net Income Common Stockholders,1214321969.28,1737919802.18,3168966924.73,1734376193.3
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1214321969.28,1737919802.18,3168966924.73,1734376193.3
Minority Interests,-1139226.06,-5177738.77,-26033906.39,-305373408.43
Net Income Including Noncontrolling Interests,1215461195.34,1743097540.95,3195000831.12,2039749601.73
Net Income Extraordinary,,,,0.0
Net Income Continuous Operations,1215461195.34,1743097540.95,3195000831.12,2039749601.73
Tax Provision,272896869.28,352910649.2,526797177.91,497347560.09
Pretax Income,1488358064.62,2096008190.15,3721798009.03,2537097161.82
Other Non Operating Income Expenses,59082110.81,-55400472.14,-10331507.91,-369195371.37
Special Income Charges,-180531289.16,-94278438.76,-188499160.01,-61832771.08
Other Special Charges,-510525.54,-1568353.51,-782249.82,-67685.67
Write Off,12654443.15,-10118057.42,111255723.41,-23758853.13
Impairment Of Capital Assets,168387371.55,105964849.69,78025686.42,85659309.88
Net Non Operating Interest Income Expense,-84131625.14,-126524465.43,-234792349.84,-40744561.49
Total Other Finance Cost,823057.28,784815.24,1403911.44,166718.55
Interest Expense Non Operating,160000139.76,229354421.14,312110571.46,80559965.28
Interest Income Non Operating,76691571.9,103614770.95,78722133.06,39982122.34
Operating Income,1684335542.61,2353423891.7,4137681786.87,2990698655.16
Operating Expense,1473428850.0,1687597762.3,1618192797.12,1300977279.77
Other Operating Expenses,469410635.89,459428392.65,478054444.25,962604201.12
Depreciation And Amortization In Income Statement,70608452.77,83199725.95,49879625.6,28663726.57
Amortization,37364878.74,37782156.69,39368426.0,17206433.37
Depreciation Income Statement,33243574.03,45417569.26,10511199.6,11457293.2
Research And Development,360993691.62,345529303.12,267229356.28,186936686.03
Selling General And Administration,131437166.3,147737739.77,166376746.51,38871725.54
Selling And Marketing Expense,25686930.44,39162823.9,30762176.64,2837607.71
General And Administrative Expense,105750235.86,108574915.87,135614569.87,36034117.83
Rent And Landing Fees,7769812.03,4190046.02,369310.3,723399.41
Gross Profit,3157764392.61,4041021654.0,5755874583.99,4291675934.93
Cost Of Revenue,6446206226.0,7218040561.66,6505462367.97,5730531160.77
Total Revenue,9603970618.61,11259062215.66,12261336951.96,10022207095.7
Operating Revenue,9603970618.61,11259062215.66,12261336951.96,10022207095.7
