,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,125350993.81,-8060805.85,-156860074.78,-260446719.94
Repayment Of Debt,-1614723348.58,-1547619867.03,-1375232998.09,-1428409118.53
Issuance Of Debt,1350749797.55,1627208000.0,1652530800.0,1628289522.2
Capital Expenditure,-75674296.6,-239577103.73,-39776233.79,-222920874.49
End Cash Position,338146034.19,652255772.0,715987555.14,545342251.38
Beginning Cash Position,652255772.0,715987555.14,545342251.38,323553102.07
Effect Of Exchange Rate Changes,2054034.21,6420762.09,5823437.29,-1774035.71
Changes In Cash,-316163772.02,-70152545.23,164821866.47,223563185.02
Financing Cash Flow,-448286067.55,-74512824.34,147375213.61,656593005.97
Net Other Financing Charges,-46499988.81,-23578697.45,5362798.66,581769399.09
Cash Dividends Paid,-137812527.71,-130522259.86,-135285386.96,-125056796.79
Net Issuance Payments Of Debt,-263973551.03,79588132.97,277297801.91,199880403.67
Net Long Term Debt Issuance,-263973551.03,79588132.97,277297801.91,199880403.67
Long Term Debt Payments,-1614723348.58,-1547619867.03,-1375232998.09,-1428409118.53
Long Term Debt Issuance,1350749797.55,1627208000.0,1652530800.0,1628289522.2
Investing Cash Flow,-68902994.88,-227156018.77,134530493.85,-395503975.5
Net Other Investing Changes,5966683.3,6493135.71,4851407.4,2275662.99
Net Investment Purchase And Sale,287530.12,5183949.25,168699450.24,-174990014.0
Sale Of Investment,10287530.12,14683949.25,178199450.24,
Purchase Of Investment,-10000000.0,-9500000.0,-9500000.0,-174990014.0
Net PPE Purchase And Sale,-75157208.3,-238833103.73,-39020363.79,-222789624.49
Sale Of PPE,517088.3,744000.0,755870.0,131250.0
Purchase Of PPE,-75674296.6,-239577103.73,-39776233.79,-222920874.49
Operating Cash Flow,201025290.41,231516297.88,-117083840.99,-37525845.45
Change In Working Capital,-9609829.21,34782283.33,-304224219.06,-293369030.97
Change In Other Current Assets,-3320482.46,-8969339.44,-6328210.49,-7850916.27
Change In Payable,13969690.15,147340634.59,-50444429.85,75303951.43
Change In Inventory,-4817539.75,33602207.06,-19744834.36,-87279704.39
Change In Receivables,-15441497.15,-137191218.88,-227706744.36,-273542361.74
Other Non Cash Items,34270236.99,32053173.64,32654381.72,39486182.85
Depreciation And Amortization,122335789.41,99799165.74,104683529.82,108525203.56
Amortization Cash Flow,5973092.42,6138957.84,6252354.56,6037599.99
Depreciation,116362696.99,93660207.9,98431175.26,102487603.57
Gain Loss On Investment Securities,-3483753.45,-2965068.35,-5133869.95,-1540744.87
Gain Loss On Sale Of PPE,255465.02,9631908.9,248109.71,38911.31
Net Income From Continuing Operations,20032023.25,18754741.16,22206552.92,79930420.52
Cash Flowsfromusedin Operating Activities Direct,201025290.41,231516297.88,-117083840.99,-37525845.45
Taxes Refund Paid Direct,-25748761.97,-21977940.39,26915903.5,-17119670.23
Classesof Cash Payments,-886129452.75,-819039875.47,-1220615065.01,-1172005556.02
Other Cash Paymentsfrom Operating Activities,-35553921.66,-38278681.61,-41232355.95,-37761764.99
Paymentson Behalfof Employees,-146884539.16,-151528941.55,-164814854.33,-161993188.92
Paymentsto Suppliersfor Goodsand Services,-703690991.93,-629232252.31,-1014567854.73,-972250602.11
Classesof Cash Receiptsfrom Operating Activities,1112903505.13,1072534113.74,1076615320.52,1151599380.8
Other Cash Receiptsfrom Operating Activities,8036276.83,22731155.46,13102983.37,19460817.82
Receiptsfrom Customers,1104867228.3,1049802958.28,1063512337.15,1132138562.98
