,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,87990000000.0,70549000000.0,64545000000.0,72731000000.0
Repayment Of Debt,-314000000.0,-30238000000.0,-3804000000.0,-15247000000.0
Issuance Of Debt,12138000000.0,24292000000.0,3215000000.0,2292000000.0
Issuance Of Capital Stock,,2500000000.0,0.0,
Capital Expenditure,,-3573000000.0,-6576000000.0,
End Cash Position,44132000000.0,28835000000.0,40599000000.0,33276000000.0
Beginning Cash Position,28835000000.0,40599000000.0,33276000000.0,78209000000.0
Effect Of Exchange Rate Changes,46000000.0,97000000.0,400000000.0,-248000000.0
Changes In Cash,15251000000.0,-11861000000.0,6923000000.0,-44685000000.0
Other Cash Adjustment Inside Changein Cash,,97000000.0,400000000.0,
Financing Cash Flow,4860000000.0,-11483000000.0,8557000000.0,-35861000000.0
Net Other Financing Charges,8929000000.0,10571000000.0,24134000000.0,-8405000000.0
Interest Paid Cff,-2970000000.0,-3723000000.0,-4195000000.0,-4062000000.0
Cash Dividends Paid,-11866000000.0,-11215000000.0,-13839000000.0,-9268000000.0
Common Stock Dividend Paid,-11866000000.0,-11215000000.0,-13839000000.0,-9268000000.0
Net Common Stock Issuance,,2500000000.0,0.0,
Common Stock Issuance,,2500000000.0,0.0,
Net Issuance Payments Of Debt,11824000000.0,-5946000000.0,-589000000.0,-12955000000.0
Net Long Term Debt Issuance,11824000000.0,-5946000000.0,-589000000.0,-12955000000.0
Long Term Debt Payments,-314000000.0,-30238000000.0,-3804000000.0,-15247000000.0
Long Term Debt Issuance,12138000000.0,24292000000.0,3215000000.0,2292000000.0
Investing Cash Flow,-77599000000.0,-70927000000.0,-72755000000.0,-81555000000.0
Net Other Investing Changes,-43552000000.0,21457000000.0,48806000000.0,-5048000000.0
Interest Received Cfi,21267000000.0,44108000000.0,33636000000.0,32366000000.0
Dividends Received Cfi,10459000000.0,3207000000.0,14959000000.0,9004000000.0
Net Investment Purchase And Sale,-61854000000.0,-136424000000.0,-115449000000.0,-114137000000.0
Sale Of Investment,586111000000.0,277109000000.0,393076000000.0,235487000000.0
Purchase Of Investment,-647965000000.0,-413533000000.0,-508525000000.0,-349624000000.0
Net Investment Properties Purchase And Sale,-3919000000.0,-3275000000.0,464000000.0,-3161000000.0
Sale Of Investment Properties,478000000.0,298000000.0,464000000.0,494000000.0
Purchase Of Investment Properties,-4397000000.0,-3573000000.0,-6576000000.0,-3655000000.0
Net Business Purchase And Sale,,,0.0,15000000.0
Sale Of Business,,,0.0,416000000.0
Purchase Of Business,,,0.0,-401000000.0
Net PPE Purchase And Sale,,-3573000000.0,-6576000000.0,
Purchase Of PPE,,-3573000000.0,-6576000000.0,
Operating Cash Flow,87990000000.0,70549000000.0,71121000000.0,72731000000.0
Taxes Refund Paid,-9352000000.0,-6623000000.0,-7486000000.0,-5835000000.0
Change In Working Capital,101623000000.0,79460000000.0,81271000000.0,96548000000.0
Change In Other Current Liabilities,6271000000.0,4008000000.0,12212000000.0,3382000000.0
Change In Other Current Assets,95166000000.0,75096000000.0,73430000000.0,403000000.0
Change In Payable,,903000000.0,8781000000.0,
Change In Receivables,,-5906000000.0,-940000000.0,-5822000000.0
Other Non Cash Items,-34059000000.0,-32465000000.0,4265000000.0,4031000000.0
Provisionand Write Offof Assets,248000000.0,190000000.0,1825000000.0,404000000.0
Depreciation And Amortization,5001000000.0,5056000000.0,5192000000.0,4766000000.0
Amortization Cash Flow,1431000000.0,1236000000.0,1404000000.0,770000000.0
Depreciation,3570000000.0,3820000000.0,3788000000.0,3996000000.0
Gain Loss On Investment Securities,-29165000000.0,5117000000.0,-55860000000.0,-49532000000.0
Net Foreign Currency Exchange Gain Loss,-64000000.0,-228000000.0,-1002000000.0,331000000.0
Net Income From Continuing Operations,69232000000.0,33557000000.0,35430000000.0,35589000000.0
