Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-07-11 00:00:00+08:00,19.799999237060547,20.139999389648438,19.709999084472656,19.81999969482422,3730400,0.0,0.0
2025-07-10 00:00:00+08:00,19.850000381469727,19.8700008392334,19.65999984741211,19.770000457763672,2524760,0.0,0.0
2025-07-09 00:00:00+08:00,19.770000457763672,20.100000381469727,19.739999771118164,20.049999237060547,3182500,0.0,0.0
2025-07-08 00:00:00+08:00,19.920000076293945,20.030000686645508,19.559999465942383,19.700000762939453,3232853,0.0,0.0
2025-07-07 00:00:00+08:00,19.600000381469727,19.93000030517578,19.579999923706055,19.75,2352000,0.0,0.0
2025-07-04 00:00:00+08:00,19.829999923706055,20.239999771118164,19.729999542236328,20.010000228881836,4115999,0.0,0.0
2025-07-03 00:00:00+08:00,20.059999465942383,20.15999984741211,19.68000030517578,19.850000381469727,5132699,0.0,0.0
2025-07-02 00:00:00+08:00,19.809999465942383,19.90999984741211,19.670000076293945,19.899999618530273,3633500,0.0,0.0
2025-07-01 00:00:00+08:00,19.989999771118164,20.059999465942383,19.760000228881836,19.950000762939453,3583790,0.0,0.0
2025-06-30 00:00:00+08:00,19.90999984741211,20.260000228881836,19.8799991607666,20.06999969482422,4438520,0.0,0.0
2025-06-27 00:00:00+08:00,20.06999969482422,20.440000534057617,19.940000534057617,20.43000030517578,7128360,0.0,0.0
2025-06-26 00:00:00+08:00,20.34000015258789,20.6299991607666,19.209999084472656,19.280000686645508,14515370,0.0,0.0
2025-06-25 00:00:00+08:00,19.280000686645508,19.34000015258789,19.049999237060547,19.1299991607666,4391642,0.0,0.0
2025-06-24 00:00:00+08:00,19.1299991607666,19.18000030517578,18.829999923706055,18.969999313354492,4423769,0.0,0.0
2025-06-23 00:00:00+08:00,18.90999984741211,18.979999542236328,18.1200008392334,18.299999237060547,4164823,0.0,0.0
2025-06-20 00:00:00+08:00,18.389999389648438,18.860000610351562,18.309999465942383,18.649999618530273,2652669,0.0,0.0
2025-06-19 00:00:00+08:00,18.649999618530273,18.860000610351562,18.229999542236328,18.31999969482422,4591180,0.0,0.0
2025-06-18 00:00:00+08:00,18.31999969482422,18.3700008392334,18.040000915527344,18.059999465942383,2437251,0.0,0.0
2025-06-17 00:00:00+08:00,18.149999618530273,18.3799991607666,18.09000015258789,18.3799991607666,2986142,0.0,0.0
2025-06-16 00:00:00+08:00,18.25,18.399999618530273,18.0,18.200000762939453,3268382,0.0,0.0
2025-06-13 00:00:00+08:00,18.280000686645508,18.8799991607666,18.260000228881836,18.65999984741211,3125052,0.0,0.0
2025-06-12 00:00:00+08:00,18.65999984741211,18.739999771118164,18.489999771118164,18.549999237060547,1588300,0.0,0.0
2025-06-11 00:00:00+08:00,18.639999389648438,18.8799991607666,18.610000610351562,18.6299991607666,1971527,0.0,0.0
2025-06-10 00:00:00+08:00,18.6299991607666,18.950000762939453,18.440000534057617,18.920000076293945,2880132,0.0,0.0
2025-06-09 00:00:00+08:00,18.940000534057617,19.09000015258789,18.81999969482422,18.969999313354492,2471861,0.0,0.0
2025-06-06 00:00:00+08:00,18.979999542236328,19.209999084472656,18.889999389648438,19.190000534057617,2544819,0.0,0.0
2025-06-05 00:00:00+08:00,19.219999313354492,19.25,19.059999465942383,19.170000076293945,2258186,0.0,0.0
2025-06-04 00:00:00+08:00,19.190000534057617,19.260000228881836,19.06999969482422,19.1299991607666,2534051,0.0,0.0
2025-06-03 00:00:00+08:00,19.1200008392334,19.25,18.579999923706055,18.600000381469727,4425533,0.0,0.0
2025-05-30 00:00:00+08:00,18.760000228881836,18.829999923706055,18.549999237060547,18.799999237060547,3556007,0.0,0.0
2025-05-29 00:00:00+08:00,18.8700008392334,19.18000030517578,18.18000030517578,18.190000534057617,8949769,0.12,0.0
2025-05-28 00:00:00+08:00,18.059999465942383,18.457358804543563,18.03019680501275,18.338150055583814,3318371,0.0,0.0
2025-05-27 00:00:00+08:00,18.35801887512207,18.41762419821162,17.980527969349048,18.119603267040347,4198570,0.0,0.0
2025-05-26 00:00:00+08:00,18.119604110717773,18.407690834787893,17.960660364595952,18.37788817185546,5421164,0.0,0.0
2025-05-23 00:00:00+08:00,18.42755699157715,18.8845216730653,18.39775622403499,18.8845216730653,9202492,0.0,0.0
2025-05-22 00:00:00+08:00,19.23221206665039,20.712376874190895,19.07326832186476,20.305083291332853,18216411,0.0,0.0
2025-05-21 00:00:00+08:00,18.904390335083008,18.963993765621364,18.129538159048817,18.27854768277415,5718056,0.0,0.0
2025-05-20 00:00:00+08:00,18.278547286987305,18.675906639903776,18.08980088381741,18.228878078407316,3570893,0.0,0.0
2025-05-19 00:00:00+08:00,18.248746871948242,18.248746871948242,17.930857488720868,18.139472337252617,2431473,0.0,0.0
2025-05-16 00:00:00+08:00,18.12953758239746,18.25867866024942,18.059999933188035,18.079868374321823,1728461,0.0,0.0
2025-05-15 00:00:00+08:00,18.13947105407715,18.427555859588182,18.12953683392039,18.33814977293609,1944207,0.0,0.0
2025-05-14 00:00:00+08:00,18.447425842285156,18.536831936412458,18.228878664840032,18.387822411119924,2898500,0.0,0.0
2025-05-13 00:00:00+08:00,18.47722816467285,18.97392783633202,18.377887851389243,18.924256732310777,4109874,0.0,0.0
2025-05-12 00:00:00+08:00,18.76531219482422,18.86465250390381,18.26861254418507,18.26861254418507,5296439,0.0,0.0
2025-05-09 00:00:00+08:00,18.050065994262695,18.427556907900634,17.99046256469015,18.37788769904999,3556354,0.0,0.0
2025-05-08 00:00:00+08:00,18.338150024414062,18.536830640756342,18.109668641951586,18.15933974341655,2970484,0.0,0.0
2025-05-07 00:00:00+08:00,18.278547286987305,18.636171651991557,18.079868557908497,18.278547286987305,5030441,0.0,0.0
2025-05-06 00:00:00+08:00,18.159339904785156,18.397755509659248,17.910990079529796,18.040131154968712,3960001,0.0,0.0
2025-04-30 00:00:00+08:00,17.96065902709961,18.05999933471779,17.88118715995682,17.90105560043221,2346060,0.0,0.0
2025-04-29 00:00:00+08:00,17.91098976135254,17.990461628232136,17.22554372529179,17.543431192810175,3923302,0.0,0.0
2025-04-28 00:00:00+08:00,17.543432235717773,17.98052847691908,17.483828805704512,17.91099082611046,2759780,0.0,0.0
2025-04-25 00:00:00+08:00,18.000396728515625,18.35801919957937,17.781847662842317,17.831518766294824,3205698,0.0,0.0
2025-04-24 00:00:00+08:00,17.811649322509766,18.209008653972926,17.791780882246922,17.950724614832186,3472300,0.0,0.0
2025-04-23 00:00:00+08:00,17.96065902709961,18.0997343209098,17.593100457339972,17.65270577876614,4250300,0.0,0.0
2025-04-22 00:00:00+08:00,17.57323455810547,17.8215843889078,17.404356597369528,17.781847506495183,3342839,0.0,0.0
2025-04-21 00:00:00+08:00,17.662641525268555,17.791782610000393,17.126204954631067,17.20567682864118,4386247,0.0,0.0
2025-04-18 00:00:00+08:00,17.126203536987305,17.205675404419033,16.679174993218368,16.699041539007215,4085400,0.0,0.0
2025-04-17 00:00:00+08:00,16.808317184448242,16.99706359267843,16.470561251724288,16.520230461635908,5153700,0.0,0.0
2025-04-16 00:00:00+08:00,16.649372100830078,17.066599872733363,16.341418855660123,17.066599872733363,5658340,0.0,0.0
2025-04-15 00:00:00+08:00,17.066600799560547,17.83151873871637,16.8877886169258,17.83151873871637,8587169,0.0,0.0
2025-04-14 00:00:00+08:00,17.821584701538086,18.13947218738011,17.71231016774531,18.000396886013945,3695633,0.0,0.0
2025-04-11 00:00:00+08:00,17.652706146240234,17.930856739650842,17.146072272123874,17.165940713012862,4899742,0.0,0.0
2025-04-10 00:00:00+08:00,17.27521324157715,17.761978671794992,17.086468738575135,17.175874827264003,5469616,0.0,0.0
2025-04-09 00:00:00+08:00,16.967260360717773,17.185807529660316,15.81491729764102,16.50036336103009,7255884,0.0,0.0
2025-04-08 00:00:00+08:00,16.887788772583008,17.851385449846607,16.470560974175896,17.573234847414447,10847253,0.0,0.0
2025-04-07 00:00:00+08:00,17.57323455810547,18.526896998902178,17.57323455810547,18.367953258769393,4866179,0.0,0.0
2025-04-03 00:00:00+08:00,19.520296096801758,20.245477139632165,19.420955786675677,19.957392324501228,5440427,0.0,0.0
2025-04-02 00:00:00+08:00,20.14613914489746,20.424289745347433,19.83818398760091,19.87792087038454,2776121,0.0,0.0
2025-04-01 00:00:00+08:00,19.86798667907715,20.15607339540802,19.808383249572397,19.87792089978775,2484835,0.0,0.0
2025-03-31 00:00:00+08:00,19.818317413330078,20.007061922012525,19.520296477145042,19.957392713361116,2998430,0.0,0.0
