,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-1456890.378517,1219801.878854,7122736.91193,-4587475.508521
Tax Rate For Calcs,0.130044,0.130495,0.11201,0.096149
Normalized EBITDA,3771828854.77,3186626610.99,2343080462.41,2258413682.22
Total Unusual Items,-11203028.83,9347483.84,63590112.73,-47712214.21
Total Unusual Items Excluding Goodwill,-11203028.83,9347483.84,63590112.73,-47712214.21
Net Income From Continuing Operation Net Minority Interest,2618384303.84,2190449376.24,1580985985.13,1504705950.9
Reconciled Depreciation,732053394.16,649330085.28,601334913.42,535484365.45
Reconciled Cost Of Revenue,5211761650.87,4204863717.0,3445529862.56,2878320893.91
EBITDA,3760625825.94,3195974094.83,2406670575.14,2210701468.01
EBIT,3028572431.78,2546644009.55,1805335661.72,1675217102.56
Net Interest Income,174339026.01,174296689.07,151466825.41,144522345.04
Interest Expense,20395986.9,27700138.22,22488078.18,8899349.83
Interest Income,196879964.39,203598473.88,174942961.51,154588314.36
Normalized Income,2628130442.291483,2182321694.278854,1524518609.31193,1547830689.601479
Net Income From Continuing And Discontinued Operation,2618384303.84,2190449376.24,1580985985.13,1504705950.9
Total Expenses,6156962725.65,5051250178.95,4230676880.71,3712246473.43
Total Operating Income As Reported,3008465619.96,2522705330.17,1777646517.59,1661427024.5
Diluted Average Shares,1911229419.0,1921446821.0,1928031689.0,1904691077.0
Basic Average Shares,1911229419.0,1921446821.0,1928031689.0,1904691077.0
Diluted EPS,1.37,1.14,0.82,0.79
Basic EPS,1.37,1.14,0.82,0.79
Net Income Common Stockholders,2618384303.84,2190449376.24,1580985985.13,1504705950.9
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2618384303.84,2190449376.24,1580985985.13,1504705950.9
Minority Interests,1404149.35,215617.66,-2164605.49,-1397231.9
Net Income Including Noncontrolling Interests,2616980154.49,2190233758.58,1583150590.62,1506103182.8
Net Income Continuous Operations,2616980154.49,2190233758.58,1583150590.62,1506103182.8
Tax Provision,391196290.39,328710112.75,199696992.92,160214569.93
Pretax Income,3008176444.88,2518943871.33,1782847583.54,1666317752.73
Other Non Operating Income Expenses,-289175.08,-3761458.84,5201065.95,4890728.23
Special Income Charges,-41669235.79,-40425862.12,8567317.07,-67726622.24
Other Special Charges,-369873.99,1342065.64,-1931155.37,1266636.39
Write Off,15444952.69,12734476.87,-7609578.53,-3636653.64
Impairment Of Capital Assets,26594157.09,26349319.61,973416.83,70096639.49
Net Non Operating Interest Income Expense,174339026.01,174296689.07,151466825.41,144522345.04
Total Other Finance Cost,2144951.48,1601646.59,988057.92,1166619.49
Interest Expense Non Operating,20395986.9,27700138.22,22488078.18,8899349.83
Interest Income Non Operating,196879964.39,203598473.88,174942961.51,154588314.36
Operating Income,2850191168.46,2323740642.25,1496011666.19,1437140462.85
Operating Expense,945201074.78,846386461.95,785147018.15,833925579.52
Other Operating Expenses,118971777.09,87750661.08,89025086.69,71079404.69
Depreciation And Amortization In Income Statement,79799759.92,69846521.86,52321879.97,43384564.76
Amortization,11565470.22,12671971.89,11103746.34,9068464.63
Depreciation Income Statement,68234289.7,57174549.97,41218133.63,34316100.13
Research And Development,653436680.1,583072364.37,545806226.49,452172418.65
Selling General And Administration,144138687.79,132098888.6,124423474.66,117893844.5
Selling And Marketing Expense,25407855.45,19398946.73,20184734.9,11197598.24
General And Administrative Expense,118730832.34,112699941.87,104238739.76,106696246.26
Gross Profit,3795392243.24,3170127104.2,2281158684.34,2271066042.37
Cost Of Revenue,5211761650.87,4204863717.0,3445529862.56,2878320893.91
Total Revenue,9007153894.11,7374990821.2,5726688546.9,5149386936.28
Operating Revenue,9007153894.11,7374990821.2,5726688546.9,5149386936.28
