,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,2297517104.63,1764087194.69,1173083277.3,949064476.32
Repayment Of Debt,-5025000.0,-1122269533.87,-454858760.95,
Issuance Of Debt,30000000.0,471926951.1,1104969440.95,
Capital Expenditure,-580091972.02,-639035150.37,-545884685.5,-1124809077.02
End Cash Position,2285396444.48,1140258197.52,1297057211.69,3191642446.49
Beginning Cash Position,1140258197.52,1297057211.69,3191642446.49,5543423428.51
Effect Of Exchange Rate Changes,-14429901.12,-463137.15,7435963.98,9999355.2
Changes In Cash,1159568148.08,-156335877.02,-1902021198.78,-2361780337.22
Financing Cash Flow,-893680563.21,-1205527106.63,153935827.69,-628927003.39
Net Other Financing Charges,-192029954.98,-1524927.74,-6240183.83,-11151219.2
Cash Dividends Paid,-726625608.23,-553659596.12,-489934668.48,-613279158.72
Net Issuance Payments Of Debt,24975000.0,-650342582.77,650110680.0,
Net Long Term Debt Issuance,24975000.0,-650342582.77,650110680.0,
Long Term Debt Payments,-5025000.0,-1122269533.87,-454858760.95,
Long Term Debt Issuance,30000000.0,471926951.1,1104969440.95,
Investing Cash Flow,-824360365.36,-1353931115.45,-3774924989.27,-3806726887.17
Net Other Investing Changes,-163039.23,-55292.65,,
Net Investment Purchase And Sale,-247831383.9,-744298712.23,-3243397015.15,-2743301030.38
Sale Of Investment,168852592079.48,66665915176.66,13544862493.25,12586848969.62
Purchase Of Investment,-169100423463.38,-67410213888.89,-16788259508.4,-15330150000.0
Net PPE Purchase And Sale,-576365942.23,-609577110.57,-531527974.12,-1063425856.79
Sale Of PPE,3726029.79,29458039.8,14356711.38,61383220.23
Purchase Of PPE,-580091972.02,-639035150.37,-545884685.5,-1124809077.02
Operating Cash Flow,2877609076.65,2403122345.06,1718967962.8,2073873553.34
Change In Working Capital,-318315900.81,-338606315.64,-294721985.06,70461179.64
Change In Other Current Assets,4432416.42,22087847.28,40878423.0,-59119200.97
Change In Payable,490155454.69,257653036.56,99251877.66,-335006366.91
Change In Inventory,-237605041.06,-453463008.67,131279945.57,-159406688.91
Change In Receivables,-575298730.86,-164884190.81,-566132231.29,623993436.43
Other Non Cash Items,-125546878.88,-80836937.71,-54204158.38,7790798.32
Depreciation And Amortization,732053394.16,649330085.28,601334913.42,535484365.45
Amortization Cash Flow,12225789.49,12277729.15,10769912.1,8765726.6
Depreciation,719827604.67,637052356.13,590565001.32,526718638.85
Gain Loss On Investment Securities,-72171654.69,-66888676.83,-111556225.95,-117738008.16
Gain Loss On Sale Of PPE,2570852.6,10806634.9,1600989.85,5312049.44
Net Income From Continuing Operations,2616980154.49,2190233758.58,1583150590.62,1506103182.8
Cash Flowsfromusedin Operating Activities Direct,2877609076.65,2403122345.06,1718967962.8,2073873553.34
Taxes Refund Paid Direct,-819024225.44,-655863409.7,-625758624.43,-350966160.66
Classesof Cash Payments,-5008556797.71,-4163614747.44,-3353554953.98,-3331952942.36
Other Cash Paymentsfrom Operating Activities,-261764560.39,-237528120.58,-229570239.38,-207194181.99
Paymentson Behalfof Employees,-1992906393.44,-1772498255.21,-1376835592.23,-1478160891.88
Paymentsto Suppliersfor Goodsand Services,-2753885843.88,-2153588371.65,-1747149122.37,-1646597868.49
Classesof Cash Receiptsfrom Operating Activities,8705190099.8,7222600502.2,5698281541.21,5756792656.36
Other Cash Receiptsfrom Operating Activities,461729572.89,603804981.66,648915490.68,605951187.02
Receiptsfrom Customers,8243460526.91,6618795520.54,5049366050.53,5150841469.34
