,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-514200453.66,-1375008012.79,-4553341694.59,-7651229466.37
Repayment Of Debt,-16451817201.11,-20676968048.06,-15011068629.71,-14161010492.62
Issuance Of Debt,17154534735.07,19388960963.88,20445716283.71,20489593820.62
Capital Expenditure,-3525806027.57,-5309994513.33,-6900818648.82,-8327253113.34
End Cash Position,141854456.57,229684174.16,607016139.51,285127449.84
Beginning Cash Position,229684174.16,607016139.51,285127449.84,1081684974.35
Changes In Cash,-87829717.59,-377331965.35,321888689.67,-796557524.51
Financing Cash Flow,-77035359.49,951905808.53,4815144783.24,6049112170.85
Net Other Financing Charges,-44026313.64,2933505765.66,-35445486.47,88521739.98
Cash Dividends Paid,-726726615.0,-693592872.95,-584057384.29,-367992897.13
Net Issuance Payments Of Debt,702717533.96,-1288007084.18,5434647654.0,6328583328.0
Net Long Term Debt Issuance,702717533.96,-1288007084.18,5434647654.0,6328583328.0
Long Term Debt Payments,-16451817201.11,-20676968048.06,-15011068629.71,-14161010492.62
Long Term Debt Issuance,17154534735.07,19388960963.88,20445716283.71,20489593820.62
Investing Cash Flow,-3022399932.01,-5264224274.42,-6840733047.8,-7521693342.33
Net Other Investing Changes,,-1000000.0,,-4000.0
Net Investment Purchase And Sale,28873835.88,30519110.71,21348996.49,784360431.64
Sale Of Investment,28873835.88,30519110.71,21348996.49,784360431.64
Purchase Of Investment,,,,
Net PPE Purchase And Sale,-3051273767.89,-5293743385.13,-6862082044.29,-8306049773.97
Sale Of PPE,474532259.68,16251128.2,38736604.53,21203339.37
Purchase Of PPE,-3525806027.57,-5309994513.33,-6900818648.82,-8327253113.34
Operating Cash Flow,3011605573.91,3934986500.54,2347476954.23,676023646.97
Change In Working Capital,706857198.77,813318716.45,27824789.7,-814980613.85
Change In Other Current Assets,-35097492.28,16272311.77,20457455.82,3386569.67
Change In Payable,-140188722.3,1117524200.7,235650463.98,-851779005.34
Change In Inventory,-137911686.93,-227517305.21,-159526382.63,282117269.69
Change In Receivables,1020055100.28,-92960490.81,-68756747.47,-248705447.87
Other Non Cash Items,446480109.11,545576591.58,457919741.66,326758716.74
Depreciation And Amortization,1904349206.02,1777543365.84,1409933331.06,1092040782.47
Amortization Cash Flow,19740549.76,18154041.35,12827719.24,14664235.38
Depreciation,1884608656.26,1759389324.49,1397105611.82,1077376547.09
Gain Loss On Investment Securities,-18908286.08,-21085717.67,-48089719.28,-32520676.17
Gain Loss On Sale Of PPE,-50962206.69,1033412.65,10292504.18,-54605818.75
Net Income From Continuing Operations,-98744016.88,730371354.56,368995312.95,119285444.66
Cash Flowsfromusedin Operating Activities Direct,3011605573.91,3934986500.54,2347476954.23,676023646.97
Taxes Refund Paid Direct,-747228416.07,-160704713.65,-432075535.38,-471339404.82
Classesof Cash Payments,-12849249972.95,-15764812483.12,-14266711910.06,-15719367084.2
Other Cash Paymentsfrom Operating Activities,-332874263.0,-278914707.66,-429641290.97,-921354657.26
Paymentson Behalfof Employees,-1645791201.93,-1689426787.6,-1556149902.28,-1462657202.5
Paymentsto Suppliersfor Goodsand Services,-10870584508.02,-13796470987.86,-12280920716.81,-13335355224.44
Classesof Cash Receiptsfrom Operating Activities,16608083962.93,19860503697.31,17046264399.67,16866730135.99
Other Cash Receiptsfrom Operating Activities,269180129.21,202897222.04,306684137.55,445834165.02
Receiptsfrom Customers,16338903833.72,19657606475.27,16739580262.12,16420895970.97
