,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-16122229.1675,-21097370.604225,-36015368.494895,2514046.935
Tax Rate For Calcs,0.25,0.236047,0.281986,0.25
Normalized EBITDA,2375769107.83,3360941858.43,2465728122.78,1668824069.03
Total Unusual Items,-64488916.67,-89377991.86,-127720359.35,10056187.74
Total Unusual Items Excluding Goodwill,-64488916.67,-89377991.86,-127720359.35,10056187.74
Net Income From Continuing Operation Net Minority Interest,-66166081.96,715222473.46,349062023.56,122876844.1
Reconciled Depreciation,1904349206.02,1777543365.84,1409933331.06,1092040782.47
Reconciled Cost Of Revenue,12799567110.52,15617962119.27,13207122740.23,13952840390.84
EBITDA,2311280191.16,3271563866.57,2338007763.43,1678880256.77
EBIT,406930985.14,1494020500.73,928074432.37,586839474.3
Net Interest Income,-436083688.99,-539596089.1,-417397566.96,-325296989.54
Interest Expense,433439035.49,537978745.66,414163318.82,322629440.87
Interest Income,1502844.99,2070185.49,1609959.51,2341123.95
Normalized Income,-17799394.4575,783503094.715775,440767014.415105,115334703.295
Net Income From Continuing And Discontinued Operation,-66166081.96,715222473.46,349062023.56,122876844.1
Total Expenses,13071225692.28,15842525821.43,13450496093.76,14142419355.06
Rent Expense Supplemental,159596.19,56000.0,136000.0,96000.0
Total Operating Income As Reported,-25140595.44,940761204.88,509609095.57,236776156.73
Diluted Average Shares,3482425366.0,2810304414.0,2748519871.0,2748922687.0
Basic Average Shares,3482425366.0,2810304414.0,2748519871.0,2748922687.0
Diluted EPS,-0.019,0.2545,0.127,0.0447
Basic EPS,-0.019,0.2545,0.127,0.0447
Net Income Common Stockholders,-66166081.96,715222473.46,349062023.56,122876844.1
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-66166081.96,715222473.46,349062023.56,122876844.1
Minority Interests,32577934.92,-15148881.1,-19933289.39,3591399.44
Net Income Including Noncontrolling Interests,-98744016.88,730371354.56,368995312.95,119285444.66
Net Income Continuous Operations,-98744016.88,730371354.56,368995312.95,119285444.66
Tax Provision,72235966.53,225670400.51,144915800.6,144924588.77
Pretax Income,-26508050.35,956041755.07,513911113.55,264210033.43
Other Non Operating Income Expenses,-1367454.91,15280550.19,4302017.98,27433876.7
Special Income Charges,-64488916.67,-89377991.86,-127720359.35,10056187.74
Other Special Charges,-58044652.99,1149214.73,7119365.39,-50101999.61
Write Off,-11984294.4,15905572.17,19060180.54,-8375709.44
Impairment Of Capital Assets,134517864.06,72323204.96,101540813.42,48421521.31
Net Non Operating Interest Income Expense,-436083688.99,-539596089.1,-417397566.96,-325296989.54
Total Other Finance Cost,4147498.49,3687528.93,4844207.65,5008672.62
Interest Expense Non Operating,433439035.49,537978745.66,414163318.82,322629440.87
Interest Income Non Operating,1502844.99,2070185.49,1609959.51,2341123.95
Operating Income,456523724.14,1548649568.17,1006637302.6,519496282.36
Operating Expense,271658581.76,224563702.16,243373353.53,189578964.22
Other Operating Expenses,151049051.92,99091125.74,86569988.25,85068538.43
Depreciation And Amortization In Income Statement,10409473.17,10871059.48,11011919.85,14452672.36
Amortization,2757851.85,2526874.28,2735537.24,3935853.14
Depreciation Income Statement,7651621.32,8344185.2,8276382.61,10516819.22
Research And Development,20099752.2,24128751.98,55442530.81,16248812.61
Selling General And Administration,16372325.76,15797169.07,16620566.68,13292430.08
General And Administrative Expense,16372325.76,15797169.07,16620566.68,13292430.08
Rent And Landing Fees,159596.19,56000.0,136000.0,96000.0
Gross Profit,728182305.9,1773213270.33,1250010656.13,709075246.58
Cost Of Revenue,12799567110.52,15617962119.27,13207122740.23,13952840390.84
Total Revenue,13527749416.42,17391175389.6,14457133396.36,14661915637.42
Operating Revenue,13527749416.42,17391175389.6,14457133396.36,14661915637.42
