Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-24 00:00:00+08:00,8.770000457763672,8.90999984741211,8.65999984741211,8.770000457763672,14731486,0.0,0.0
2025-10-23 00:00:00+08:00,8.579999923706055,8.779999732971191,8.5,8.75,17827395,0.0,0.0
2025-10-22 00:00:00+08:00,8.6899995803833,8.75,8.579999923706055,8.609999656677246,15618515,0.0,0.0
2025-10-21 00:00:00+08:00,8.680000305175781,8.850000381469727,8.65999984741211,8.710000038146973,15489006,0.0,0.0
2025-10-20 00:00:00+08:00,8.779999732971191,8.8100004196167,8.59000015258789,8.680000305175781,18927937,0.0,0.0
2025-10-17 00:00:00+08:00,8.739999771118164,8.869999885559082,8.640000343322754,8.739999771118164,16229040,0.0,0.0
2025-10-16 00:00:00+08:00,8.84000015258789,8.890000343322754,8.65999984741211,8.760000228881836,24511665,0.0,0.0
2025-10-15 00:00:00+08:00,8.699999809265137,8.819999694824219,8.649999618530273,8.720000267028809,24148900,0.05,0.0
2025-10-14 00:00:00+08:00,9.14736802925708,9.207025195726917,8.610457323902512,8.6899995803833,33300159,0.0,0.0
2025-10-13 00:00:00+08:00,9.286566928364428,9.485422558349208,8.94851188328108,9.117539405822754,39558782,0.0,0.0
2025-10-10 00:00:00+08:00,9.246796189706155,9.733992740631633,9.018111494480463,9.594793319702148,56220212,0.0,0.0
2025-10-09 00:00:00+08:00,9.097653775033747,9.724049748625683,8.660171369528426,9.574908256530762,66213659,0.0,0.0
2025-09-30 00:00:00+08:00,9.00816910212745,9.097653425010494,8.918683831025962,9.067825317382812,15135198,0.0,0.0
2025-09-29 00:00:00+08:00,8.908740837853953,9.087711380568068,8.76954142149648,9.047940254211426,24027500,0.0,0.0
2025-09-26 00:00:00+08:00,8.809312659214408,9.018111312280881,8.759599461804,8.948512077331543,25459973,0.0,0.0
2025-09-25 00:00:00+08:00,8.839141866736549,8.978340339016533,8.759599611656993,8.819255828857422,24774361,0.0,0.0
2025-09-24 00:00:00+08:00,8.759599575025232,8.938569174096562,8.759599575025232,8.84908390045166,20281973,0.0,0.0
2025-09-23 00:00:00+08:00,8.908741092265084,8.928626181902048,8.590572072325841,8.829198837280273,39201809,0.0,0.0
2025-09-22 00:00:00+08:00,8.819255688192378,8.938569068908691,8.699942307476064,8.938569068908691,26369999,0.0,0.0
2025-09-19 00:00:00+08:00,8.809312741899145,9.1771959058562,8.719828416789431,8.878912925720215,42426265,0.0,0.0
2025-09-18 00:00:00+08:00,8.918684132463385,8.988283368686467,8.699942456624232,8.80931282043457,23678342,0.0,0.0
2025-09-17 00:00:00+08:00,8.849083832602442,9.097653613835302,8.650228197259846,8.908740997314453,35323167,0.0,0.0
2025-09-16 00:00:00+08:00,8.729770451396885,8.958455143204718,8.550800853697782,8.908740997314453,39623488,0.0,0.0
2025-09-15 00:00:00+08:00,8.73971373850377,8.809312975955567,8.550801116183825,8.68005657196045,22324013,0.0,0.0
2025-09-12 00:00:00+08:00,8.660171449995941,8.87891312889032,8.560743155529817,8.709885597229004,31878440,0.0,0.0
2025-09-11 00:00:00+08:00,8.272402214053118,8.749656698519983,8.23263108603242,8.72977066040039,55645897,0.0,0.0
2025-09-10 00:00:00+08:00,8.46131532283434,8.540857574546894,8.113317260428087,8.312172889709473,37774191,0.0,0.0
2025-09-09 00:00:00+08:00,8.32211681282104,8.411602092779095,8.202803422283147,8.351944923400879,44396872,0.0,0.0
2025-09-08 00:00:00+08:00,7.675834383298436,8.401658139580388,7.6460062760331216,8.332058906555176,88523243,0.0,0.0
2025-09-05 00:00:00+08:00,7.496864573320979,7.725548791302249,7.486922028596176,7.68577766418457,21329614,0.0,0.0
2025-09-04 00:00:00+08:00,7.556521488130805,7.616178180576795,7.387493955812542,7.4968647956848145,20737941,0.0,0.0
2025-09-03 00:00:00+08:00,7.695720328358437,7.705663347346804,7.506807708671873,7.586349964141846,20581770,0.0,0.0
2025-09-02 00:00:00+08:00,7.9542331438374925,7.9741191818419574,7.5167502640333215,7.576406955718994,48746866,0.0,0.0
2025-09-01 00:00:00+08:00,8.043718423019826,8.113317659638286,7.8150342010393725,7.974119186401367,38997789,0.0,0.0
2025-08-29 00:00:00+08:00,8.053661415203075,8.212745925925958,7.984061230597954,7.994004249572754,36750158,0.0,0.0
2025-08-28 00:00:00+08:00,8.053661367421462,8.133203622310987,7.904518928339747,8.033775329589844,37960932,0.0,0.0
2025-08-27 00:00:00+08:00,8.15308871192413,8.371830386979562,8.023832310674035,8.033775329589844,54854254,0.0,0.0
2025-08-26 00:00:00+08:00,7.894576210630514,8.23263078650711,7.864747628645612,8.182916641235352,61216479,0.0,0.0
2025-08-25 00:00:00+08:00,7.894576573722932,7.964176285482625,7.785205733560343,7.874691009521484,52341852,0.0,0.0
2025-08-22 00:00:00+08:00,7.9045191187690325,7.944290247171929,7.805091297761791,7.874691009521484,26547982,0.0,0.0
2025-08-21 00:00:00+08:00,7.705663440048492,8.103374722182952,7.675834856833784,7.904519081115723,67523115,0.0,0.0
2025-08-20 00:00:00+08:00,7.526693132710534,7.705663204193115,7.496864550408821,7.705663204193115,27249067,0.0,0.0
2025-08-19 00:00:00+08:00,7.705663382450698,7.725548946408782,7.536635851752366,7.556521415710449,19648562,0.0,0.0
2025-08-18 00:00:00+08:00,7.735491786494828,7.815034040487086,7.606235386702792,7.705663204193115,38577661,0.0,0.0
2025-08-15 00:00:00+08:00,7.606235363576045,7.815034016725487,7.56646423670084,7.72554874420166,27636605,0.0,0.0
2025-08-14 00:00:00+08:00,7.834919686939961,7.884633359156867,7.586349903527723,7.636063575744629,19236668,0.0,0.0
2025-08-13 00:00:00+08:00,7.86474806340654,7.884633627792667,7.67583496468371,7.81503438949585,17510093,0.0,0.0
2025-08-12 00:00:00+08:00,7.795148776724852,7.884633578852359,7.655949352776729,7.8548054695129395,30186503,0.0,0.0
2025-08-11 00:00:00+08:00,7.715606472265447,7.954233241951556,7.655949305734674,7.894576549530029,29790925,0.0,0.0
2025-08-08 00:00:00+08:00,7.526693109825635,7.795148453287885,7.516750091052218,7.72554874420166,20876700,0.0,0.0
2025-08-07 00:00:00+08:00,7.6559492490329095,7.8150342350880075,7.516750301080286,7.546578884124756,20008992,0.0,0.0
2025-08-06 00:00:00+08:00,7.387493769463367,7.695720243047276,7.367608205816317,7.655949115753174,35845302,0.0,0.0
2025-08-05 00:00:00+08:00,7.427264773341399,7.427264773341399,7.327836956758299,7.357665538787842,19140554,0.0,0.0
2025-08-04 00:00:00+08:00,7.34772253036499,7.387493657053928,7.278123295713963,7.34772253036499,16807258,0.0,0.0
2025-08-01 00:00:00+08:00,7.4570938000322045,7.516750493539352,7.347722958214474,7.387494087219238,18832500,0.0,0.0
2025-07-31 00:00:00+08:00,7.745434623572762,7.805091316318945,7.427265121483871,7.467036724090576,34021258,0.0,0.0
2025-07-30 00:00:00+08:00,7.735492180457119,8.023832628809384,7.665892467614621,7.77526330947876,54897578,0.0,0.0
2025-07-29 00:00:00+08:00,7.646006457148007,7.775262855984044,7.457093368259005,7.755377292633057,31463052,0.0,0.0
2025-07-28 00:00:00+08:00,7.646006594653552,7.675834703161848,7.377551247532704,7.636063575744629,38163983,0.0,0.0
2025-07-25 00:00:00+08:00,7.606235456804805,7.89457636723882,7.556521310546843,7.6460065841674805,37978572,0.0,0.0
2025-07-24 00:00:00+08:00,7.536635827928546,7.626121102511674,7.4372080084524255,7.576406955718994,31820730,0.0,0.0
2025-07-23 00:00:00+08:00,7.646006739299187,7.755377578820213,7.496864771608559,7.516750335693359,40622806,0.0,0.0
2025-07-22 00:00:00+08:00,7.457093479282664,7.685777698278368,7.367608205816317,7.655949115753174,64307651,0.0,0.0
2025-07-21 00:00:00+08:00,7.059381979046218,7.546579016596458,6.979839721677015,7.43720817565918,101243484,0.0,0.0
2025-07-18 00:00:00+08:00,6.711384432549215,7.069325068369099,6.681555848685369,6.989782810211182,73707120,0.0,0.0
2025-07-17 00:00:00+08:00,6.7014412666263725,6.780983997153496,6.681555702521903,6.721327304840088,30962301,0.0,0.0
2025-07-16 00:00:00+08:00,6.721327315539922,6.7412128796760475,6.651727604008859,6.711384296417236,24247584,0.0,0.0
2025-07-15 00:00:00+08:00,6.790926552961738,6.840640700356676,6.6616701490222985,6.711384296417236,26514172,0.0,0.0
2025-07-14 00:00:00+08:00,6.790926445908325,6.890354265021555,6.780983901051622,6.800869464874268,20530833,0.0,0.0
2025-07-11 00:00:00+08:00,6.820755028696913,6.870468701198909,6.761098337228976,6.800869464874268,28072000,0.0,0.0
2025-07-10 00:00:00+08:00,6.661670020747838,6.850583113458019,6.661670020747838,6.8207550048828125,34604811,0.0,0.0
2025-07-09 00:00:00+08:00,6.7014413257654555,6.731269909240015,6.65172765212019,6.6716132164001465,13139269,0.0,0.0
2025-07-08 00:00:00+08:00,6.6417845954907575,6.741212890439384,6.631842050461443,6.701441287994385,18780415,0.0,0.0
2025-07-07 00:00:00+08:00,6.6914988159855655,6.6914988159855655,6.621899103583875,6.64178466796875,13028502,0.0,0.0
2025-07-04 00:00:00+08:00,6.761098479054203,6.761098479054203,6.671613202920575,6.68155574798584,15791490,0.0,0.0
2025-07-03 00:00:00+08:00,6.671613109970277,6.820755076745364,6.641784526971563,6.761098384857178,23835452,0.0,0.0
2025-07-02 00:00:00+08:00,6.592070969939534,6.671613227187976,6.592070969939534,6.661670207977295,17156447,0.0,0.0
2025-07-01 00:00:00+08:00,6.592071042740428,6.63184217180387,6.562242458888218,6.60201358795166,17964300,0.0,0.0
2025-06-30 00:00:00+08:00,6.59207108100457,6.611956645651718,6.562242496979218,6.572185516357422,17259332,0.0,0.0
2025-06-27 00:00:00+08:00,6.542356918731497,6.641784741760542,6.542356918731497,6.582128047943115,19795091,0.0,0.0
2025-06-26 00:00:00+08:00,6.6119561997144265,6.621898744312805,6.532413946490489,6.542356491088867,16153896,0.0,0.0
2025-06-25 00:00:00+08:00,6.582128012571465,6.621899141569357,6.532414338378727,6.611956596374512,14357802,0.0,0.0
2025-06-24 00:00:00+08:00,6.4727576931216815,6.602013626273514,6.462814673743478,6.572185516357422,17714400,0.0,0.0
2025-06-23 00:00:00+08:00,6.4230431935212104,6.50258544776395,6.373329047564882,6.472757339477539,17929627,0.0,0.0
2025-06-20 00:00:00+08:00,6.572185143959549,6.611956271000305,6.462814307542854,6.482699871063232,22300258,0.0,0.0
2025-06-19 00:00:00+08:00,6.641784717015102,6.65172773633559,6.552299913676986,6.60201358795166,20394400,0.0,0.0
2025-06-18 00:00:00+08:00,6.67161325160069,6.67161325160069,6.621899103583875,6.64178466796875,12286024,0.0,0.0
