,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-864691405.62,-4486085132.48,3588047329.34,1488815420.58
Repayment Of Debt,-17336015508.15,-19038754701.9,-21774738025.23,-32259970646.6
Issuance Of Debt,16854640000.0,21465917037.23,19921138911.24,36383803472.09
Capital Expenditure,-7626330153.97,-10802287566.02,-3804376752.41,-4039105625.86
End Cash Position,605164768.62,843486285.67,833603529.89,925012854.49
Beginning Cash Position,843486285.67,833603529.89,925012854.49,617306798.75
Changes In Cash,-238321517.05,9882755.78,-91409324.6,307706055.74
Financing Cash Flow,-1678066461.56,3081232998.28,-4605274861.8,1206429772.33
Net Other Financing Charges,2226198703.37,4028802566.84,696907996.6,505006825.09
Cash Dividends Paid,-3320539724.23,-3330286302.06,-3406618428.75,-3402524199.39
Net Issuance Payments Of Debt,-481375508.15,2427162335.33,-1853599113.99,4123832825.49
Net Long Term Debt Issuance,-481375508.15,2427162335.33,-1853599113.99,4123832825.49
Long Term Debt Payments,-17336015508.15,-19038754701.9,-21774738025.23,-32259970646.6
Long Term Debt Issuance,16854640000.0,21465917037.23,19921138911.24,36383803472.09
Investing Cash Flow,-5321893803.84,-9387552676.04,-2878558544.55,-6426644763.03
Net Investment Purchase And Sale,2271990974.13,1411630309.86,627187767.95,17705661.95
Sale Of Investment,13956705287.25,22471756136.07,17999282563.28,17158278371.1
Purchase Of Investment,-11684714313.12,-21060125826.21,-17372094795.33,-17140572709.15
Net Business Purchase And Sale,,,284595804.89,-2457000000.0
Sale Of Business,,,284595804.89,
Purchase Of Business,,,,-2457000000.0
Net PPE Purchase And Sale,-7593884777.97,-10799182985.9,-3790342117.39,-3987350424.98
Sale Of PPE,32445376.0,3104580.12,14034635.02,51755200.88
Purchase Of PPE,-7626330153.97,-10802287566.02,-3804376752.41,-4039105625.86
Operating Cash Flow,6761638748.35,6316202433.54,7392424081.75,5527921046.44
Change In Working Capital,-346932751.61,-767400276.8,653446990.44,392662033.17
Change In Other Current Assets,-16482871.8,-46207422.46,6607536.44,-36298618.66
Change In Payable,-185269870.55,-807303193.52,635851896.54,727400496.09
Change In Inventory,123318003.22,238705176.41,346771449.63,1304482143.72
Change In Receivables,-268498012.48,-152594837.23,-335783892.17,-1602921987.98
Other Non Cash Items,855808294.99,976882679.65,1128659965.22,1082901113.86
Depreciation And Amortization,2598385000.69,2540762631.84,2524478649.1,2045785419.83
Amortization Cash Flow,1822506817.82,1826940269.71,1846087048.72,1433933951.4
Depreciation,775878182.87,713822362.13,678391600.38,611851468.43
Gain Loss On Investment Securities,-1212981884.6,-1630268044.39,-1550519574.87,-1725011070.72
Gain Loss On Sale Of PPE,13910253.41,-7902867.47,-8293484.41,-21759997.14
Net Income From Continuing Operations,4821418256.3,5170407061.54,4609625167.8,3747988868.39
Cash Flowsfromusedin Operating Activities Direct,6761638748.35,6316202433.54,7392424081.75,5527921046.44
Taxes Refund Paid Direct,-1983980406.17,-1739173263.26,-1421129048.58,-268089822.49
Classesof Cash Payments,-4120149511.36,-4880387377.7,-4480401091.33,-5036917750.72
Other Cash Paymentsfrom Operating Activities,-207393413.04,-166975655.6,-383824870.2,-1479056282.51
Paymentson Behalfof Employees,-1430823407.73,-1420424534.37,-1367014065.62,-1284237259.94
Paymentsto Suppliersfor Goodsand Services,-2481932690.59,-3292987187.73,-2729562155.51,-2273624208.27
Classesof Cash Receiptsfrom Operating Activities,12865768665.88,12935763074.5,13293954221.66,10832928619.65
Other Cash Receiptsfrom Operating Activities,224741453.12,38280456.92,488056459.35,1175062817.41
Receiptsfrom Customers,12641027212.76,12897482617.58,12805897762.31,9657865802.24
