,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,4302820591.48,3360250609.75,-2528976715.61,1015330875.24
Repayment Of Debt,-1500000000.0,-1749032901.46,-1977498049.47,-2972227927.12
Issuance Of Debt,2381393970.78,1607019788.48,4120788533.16,2889500000.0
Capital Expenditure,-277539367.58,-262966018.25,-231779932.32,-215189810.17
End Cash Position,13674781914.24,9586872104.32,10029245589.28,10675156750.2
Beginning Cash Position,9586872104.32,10029245589.28,10675156750.2,10050982889.97
Effect Of Exchange Rate Changes,347291.53,453419.19,2115794.98,-672642.84
Changes In Cash,4087562518.39,-442826904.15,-648026955.9,624846503.07
Financing Cash Flow,829113953.32,-1436262969.83,1722587748.69,-103211906.91
Net Other Financing Charges,375869394.86,-746662938.93,79655473.36,462160950.71
Cash Dividends Paid,-402613412.32,-520790917.92,-474318208.36,-468184930.5
Net Issuance Payments Of Debt,881393970.78,-142013112.98,2143290483.69,-82727927.12
Net Long Term Debt Issuance,881393970.78,-142013112.98,2143290483.69,-82727927.12
Long Term Debt Payments,-1500000000.0,-1749032901.46,-1977498049.47,-2972227927.12
Long Term Debt Issuance,2381393970.78,1607019788.48,4120788533.16,2889500000.0
Investing Cash Flow,-1321911393.99,-2629780562.32,-73417921.3,-502462275.43
Net Other Investing Changes,-1154649817.23,-2561280689.67,-20665641.67,-287053908.82
Net Investment Purchase And Sale,109842881.46,192689598.49,177286407.81,-939258.31
Sale Of Investment,109842881.46,220689598.49,183191607.81,177740741.69
Purchase Of Investment,,-28000000.0,-5905200.0,-178680000.0
Net Business Purchase And Sale,,,496305.0,
Sale Of Business,,,496305.0,
Net PPE Purchase And Sale,-277104458.22,-261189471.14,-230534992.44,-214469108.3
Sale Of PPE,434909.36,1776547.11,1244939.88,720701.87
Purchase Of PPE,-277539367.58,-262966018.25,-231779932.32,-215189810.17
Operating Cash Flow,4580359959.06,3623216628.0,-2297196783.29,1230520685.41
Change In Working Capital,2712166772.98,441565009.94,864211861.34,1554243164.08
Change In Other Current Assets,78555780.88,-63205871.27,-116004849.15,-70197442.93
Change In Payable,3360425893.16,730257267.52,805088004.57,1825516334.26
Change In Receivables,-726814901.06,-225486386.31,175128705.92,-201075727.25
Other Non Cash Items,267143329.13,329586345.28,378742636.11,332771984.36
Provisionand Write Offof Assets,88640351.55,5205470.15,21978331.53,77763247.09
Depreciation And Amortization,220885211.78,227202855.99,220893083.62,175374230.91
Amortization Cash Flow,90348421.01,78801072.4,74260429.67,58208372.12
Depreciation,130536790.77,148401783.59,146632653.95,117165858.79
Gain Loss On Investment Securities,-593292786.58,-339308594.38,118868982.26,-89776857.43
Net Foreign Currency Exchange Gain Loss,-347291.53,-453419.19,-2115794.98,672642.84
Gain Loss On Sale Of PPE,-388899.31,-585299.47,-303988.4,-163162.41
Net Income From Continuing Operations,963316332.1,387547969.46,464964281.52,823829797.25
Cash Flowsfromusedin Operating Activities Direct,4580359959.06,3623216628.0,-2297196783.29,1230520685.41
Classesof Cash Payments,-4439422217.66,-6352084960.15,-9676345677.75,-6633482637.48
Other Cash Paymentsfrom Operating Activities,-1255487207.26,-2110115959.09,-6833774084.9,-2412068855.85
Paymentson Behalfof Employees,-1275856281.34,-1412618874.95,-1389938956.78,-1325810163.42
Classesof Cash Receiptsfrom Operating Activities,9019782176.72,9975301588.15,7379148894.46,7864003322.89
Other Cash Receiptsfrom Operating Activities,193411322.21,769637402.76,1240949508.05,975424214.15
