,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,342452914.33,806859405.34,547560170.86,569343255.8
Repayment Of Debt,-2000000.0,-520005477.42,-800960838.91,-24173385.53
Issuance Of Debt,5000000.0,1221070613.67,870857652.71,204003940.2
Capital Expenditure,-118612858.88,-117812598.79,-140927709.53,-107901822.43
End Cash Position,1016426875.22,2944432686.21,1997385862.05,2711533141.5
Beginning Cash Position,2944432686.21,1997385862.05,2711533141.5,2283181481.69
Effect Of Exchange Rate Changes,-216224.13,-42090.8,45344.66,5975.36
Changes In Cash,-1927789586.86,947088914.96,-714192624.11,428345684.45
Financing Cash Flow,-980881258.43,-319888287.29,-833769162.76,-236619609.63
Net Other Financing Charges,-2595469.97,-5384882.58,-26340609.44,-14050735.55
Cash Dividends Paid,-981285788.46,-1010588611.72,-877325367.12,-387434836.23
Net Issuance Payments Of Debt,3000000.0,701065136.25,69896813.8,179830554.67
Net Long Term Debt Issuance,3000000.0,701065136.25,69896813.8,179830554.67
Long Term Debt Payments,-2000000.0,-520005477.42,-800960838.91,-24173385.53
Long Term Debt Issuance,5000000.0,1221070613.67,870857652.71,204003940.2
Investing Cash Flow,-1407974101.64,342305198.12,-568911341.74,-12279784.15
Net Investment Purchase And Sale,-1289751797.59,807838583.18,-428169549.21,141745760.42
Sale Of Investment,4686954084.67,2180625735.8,227830450.79,671745760.42
Purchase Of Investment,-5976705882.26,-1372787152.62,-656000000.0,-530000000.0
Net Business Purchase And Sale,-0.17,-347799863.27,,-47611302.14
Sale Of Business,-0.17,-347799863.27,,
Purchase Of Business,,,,-47611302.14
Net PPE Purchase And Sale,-118222303.88,-117733521.79,-140741792.53,-106414242.43
Sale Of PPE,390555.0,79077.0,185917.0,1487580.0
Purchase Of PPE,-118612858.88,-117812598.79,-140927709.53,-107901822.43
Operating Cash Flow,461065773.21,924672004.13,688487880.39,677245078.23
Change In Working Capital,-288144650.63,277071807.28,-206512574.74,-120143196.05
Change In Other Current Assets,-32354551.92,-59629904.37,-59125483.17,-56397403.93
Change In Payable,-113104000.21,288503127.88,-56056616.2,609673831.86
Change In Inventory,117730697.41,21953166.8,-165338100.91,58872625.58
Change In Receivables,-260416795.91,26245416.97,74007625.54,-732292249.56
Other Non Cash Items,10345386.4,32912737.64,27614513.82,17268834.68
Depreciation And Amortization,115659796.1,125936597.82,130128488.1,116558883.47
Amortization Cash Flow,21910659.82,19265127.5,21861738.87,8131374.32
Depreciation,93749136.28,106671470.32,108266749.23,108427509.15
Gain Loss On Investment Securities,-1645727735.66,-1907787737.94,-308107217.22,-274220357.69
Gain Loss On Sale Of PPE,-2635614.5,-72748.27,481243.18,-670605.01
Net Income From Continuing Operations,2110749494.92,2215218478.74,968705538.81,873257729.46
Cash Flowsfromusedin Operating Activities Direct,461065773.21,924672004.13,688487880.39,677245078.23
Taxes Refund Paid Direct,-1209520729.97,-751628532.41,-765943513.18,-526932172.28
Classesof Cash Payments,-3539870016.44,-6569611720.77,-8223412802.19,-7531784448.67
Other Cash Paymentsfrom Operating Activities,-1953294386.82,-1667659599.6,-1814316123.04,-1517386070.08
Paymentson Behalfof Employees,-940923481.99,-993331997.49,-938180608.11,-924452439.74
Paymentsto Suppliersfor Goodsand Services,-645652147.63,-3908620123.68,-5470916071.04,-5089945938.85
Classesof Cash Receiptsfrom Operating Activities,5210456519.62,8245912257.31,9677844195.76,8735961699.18
Other Cash Receiptsfrom Operating Activities,134698013.52,159567047.11,199471191.06,185918258.47
Receiptsfrom Customers,5075758506.1,8086345210.2,9478373004.7,8550043440.71
