,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-23925824.346581,-25561306.508811,-10985943.183819,-6249434.634779
Tax Rate For Calcs,0.151441,0.140983,0.115631,0.109092
Normalized EBITDA,2770261906.98,2926222718.41,1356353491.15,1164301744.15
Total Unusual Items,-157987699.62,-181307795.84,-95008575.03,-57285916.86
Total Unusual Items Excluding Goodwill,-157987699.62,-181307795.84,-95008575.03,-57285916.86
Net Income From Continuing Operation Net Minority Interest,2131021536.79,2229334236.14,986707377.83,861793906.84
Reconciled Depreciation,115659796.1,125936597.82,130128488.1,116558883.47
Reconciled Cost Of Revenue,1277410417.93,3786015011.44,4604083395.91,4955591873.03
EBITDA,2612274207.36,2744914922.57,1261344916.12,1107015827.29
EBIT,2496614411.26,2618978324.75,1131216428.02,990456943.82
Net Interest Income,31500973.02,-13450225.57,16755261.19,42209635.27
Interest Expense,9162579.81,40195448.75,35852823.67,10268507.9
Interest Income,41837920.87,28776853.59,54642013.52,56124992.44
Normalized Income,2265083412.063419,2385080725.471189,1070730009.676181,912830389.065221
Net Income From Continuing And Discontinued Operation,2131021536.79,2229334236.14,986707377.83,861793906.84
Total Expenses,3946185219.99,6451525835.06,7354058828.8,7525907549.76
Total Operating Income As Reported,2489590323.91,2566726495.52,1096975382.59,980049636.07
Diluted Average Shares,769321854.0,771395929.0,770865139.0,776390907.0
Basic Average Shares,769321854.0,768735943.0,770865139.0,769458845.0
Diluted EPS,2.77,2.89,1.28,1.11
Basic EPS,2.77,2.9,1.28,1.12
Net Income Common Stockholders,2131021536.79,2229334236.14,986707377.83,861793906.84
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2131021536.79,2229334236.14,986707377.83,861793906.84
Minority Interests,20272041.87,14115757.4,18001839.02,-11463822.62
Net Income Including Noncontrolling Interests,2110749494.92,2215218478.74,968705538.81,873257729.46
Net Income Continuous Operations,2110749494.92,2215218478.74,968705538.81,873257729.46
Tax Provision,376702336.53,363564397.26,126658065.54,106930706.46
Pretax Income,2487451831.45,2578782876.0,1095363604.35,980188435.92
Other Non Operating Income Expenses,-2138492.46,12056380.48,-1611778.24,138799.85
Special Income Charges,-157987699.62,-181307795.84,-95008575.03,-57285916.86
Other Special Charges,-2831396.96,-108589.98,-149294.51,-1083267.73
Write Off,8319522.01,50096413.6,23296013.43,2495550.67
Impairment Of Capital Assets,152499574.57,131319972.22,71861856.11,55873633.92
Net Non Operating Interest Income Expense,31500973.02,-13450225.57,16755261.19,42209635.27
Total Other Finance Cost,1174368.04,2031630.41,2033928.66,3646849.27
Interest Expense Non Operating,9162579.81,40195448.75,35852823.67,10268507.9
Interest Income Non Operating,41837920.87,28776853.59,54642013.52,56124992.44
Operating Income,971150759.39,855210223.63,868253020.25,723342015.42
Operating Expense,2668774802.06,2665510823.62,2749975432.89,2570315676.73
Other Operating Expenses,80212688.24,75806196.37,79045915.84,76690353.84
Depreciation And Amortization In Income Statement,49806863.6,64222324.16,49569291.9,52743226.6
Depreciation Income Statement,49806863.6,64222324.16,49569291.9,52743226.6
Research And Development,189808190.41,162378232.62,184628659.27,153146508.36
Selling General And Administration,1787937441.78,1720859998.71,1784818048.93,1667695290.22
Selling And Marketing Expense,1655520379.05,1590099115.89,1726703355.59,1587518462.6
General And Administrative Expense,132417062.73,130760882.82,58114693.34,80176827.62
Gross Profit,3639925561.45,3520721047.25,3618228453.14,3293657692.15
Cost Of Revenue,1277410417.93,3786015011.44,4604083395.91,4955591873.03
Total Revenue,4917335979.38,7306736058.69,8222311849.05,8249249565.18
Operating Revenue,4917335979.38,7306736058.69,8222311849.05,8249249565.18
