,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,504702276.0,504702276.0,504702276.0,504702276.0
Share Issued,504702276.0,504702276.0,504702276.0,504702276.0
Total Debt,135688016.7,145716194.84,146818063.13,163384969.4
Tangible Book Value,1068476535.73,1045247904.7,1170318035.34,1278707268.12
Invested Capital,1312594431.75,1264109674.29,1360182372.01,1483631592.35
Working Capital,673029067.26,632499932.96,765471716.08,955938567.4
Net Tangible Assets,1068476535.73,1045247904.7,1170318035.34,1278707268.12
Capital Lease Obligations,14038921.21,18106215.81,15521124.63,546019.61
Common Stock Equity,1207827403.88,1192350249.25,1237193527.11,1336265414.91
Total Capitalization,1234927511.43,1197819267.96,1281157578.68,1364301623.25
Total Equity Gross Minority Interest,1241665143.31,1220981370.5,1262276138.02,1374210386.43
Minority Interest,33837739.43,28631121.25,25082610.91,37944971.52
Stockholders Equity,1207827403.88,1192350249.25,1237193527.11,1336265414.91
Retained Earnings,60573976.44,50786408.63,93301860.24,131880119.95
Additional Paid In Capital,588855113.48,588855113.48,593046511.5,655843390.08
Capital Stock,504702276.0,504702276.0,504702276.0,504702276.0
Common Stock,504702276.0,504702276.0,504702276.0,504702276.0
Total Liabilities Net Minority Interest,1325126830.65,1257080529.54,1282207234.88,1223814952.25
Total Non Current Liabilities Net Minority Interest,72171712.84,43862931.36,83084708.91,55087887.98
Non Current Deferred Revenue,31032684.08,20287696.84,22127632.6,26505660.03
Non Current Deferred Taxes Liabilities,,,1471900.11,
Long Term Debt And Capital Lease Obligation,41139028.76,23575234.52,59485176.2,28582227.95
Long Term Capital Lease Obligation,14038921.21,18106215.81,15521124.63,546019.61
Long Term Debt,27100107.55,5469018.71,43964051.57,28036208.34
Current Liabilities,1252955117.81,1213217598.18,1199122525.97,1168727064.27
Other Current Liabilities,227553180.36,173167131.52,190601324.43,9754673.85
Current Debt And Capital Lease Obligation,94548987.94,122140960.32,87332886.93,134802741.45
Current Debt,77666920.32,66290406.33,79024793.33,119329969.1
Payables,850093490.55,844131229.83,847203172.16,949818873.36
Other Payable,50423657.58,57680709.28,70435088.87,54181848.86
Total Tax Payable,14478722.84,15930912.72,14200438.43,20785856.98
Accounts Payable,785191110.13,770519607.83,762567644.86,874851167.52
Total Assets,2566791973.96,2478061900.04,2544483372.9,2598025338.68
Total Non Current Assets,640807788.89,632344368.9,579889130.85,473359707.01
Other Non Current Assets,3130449.6,3122623.97,5589467.82,653300.0
Non Current Deferred Assets,16892916.27,23872751.18,9048973.65,4473661.02
Non Current Deferred Taxes Assets,23089508.55,23757498.75,21540432.27,16912634.49
Investmentin Financial Assets,102202577.78,113688708.63,113835708.63,120000000.0
Available For Sale Securities,102202577.78,113688708.63,113835708.63,120000000.0
Long Term Equity Investment,40932422.22,38318193.18,33136297.06,25023922.72
Goodwill And Other Intangible Assets,139350868.15,147102344.55,66875491.77,57558146.79
Other Intangible Assets,139350868.15,147102344.55,66875491.77,57558146.79
Net PPE,315209046.32,282482248.64,329862759.65,248738041.99
Accumulated Depreciation,-426387200.6,-397527647.41,-367888197.84,-346185656.01
Gross PPE,741596246.92,680009896.05,697750957.49,594923698.0
Construction In Progress,59232072.95,4466735.88,87723715.12,35178809.0
Other Properties,66598897.83,66563498.6,52591815.22,28803340.98
Machinery Furniture Equipment,409198186.49,406895021.19,357613770.53,331090591.4
Properties,206567089.65,202084640.38,199821656.62,199850956.62
Current Assets,1925984185.07,1845717531.14,1964594242.05,2124665631.67
Other Current Assets,15796418.66,14573862.27,8777839.2,6910938.93
Prepaid Assets,32954642.8,37139598.86,27671814.5,39155513.1
Inventory,485979647.97,437954535.31,526064130.01,572315730.72
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,237764188.69,244883371.32,369628464.84,326633751.28
Work In Process,203373266.87,167078442.73,121712223.41,191486370.72
Raw Materials,44842192.41,25992721.26,34723441.76,54195608.72
Other Receivables,277158976.83,285702075.29,340997943.31,387118006.04
Accounts Receivable,702971103.53,695194748.4,675919901.39,592258000.98
Allowance For Doubtful Accounts Receivable,-111507541.19,-170959545.11,-160561431.46,-148764672.44
Gross Accounts Receivable,814478644.72,866154293.51,836481332.85,741022673.42
Cash Cash Equivalents And Short Term Investments,411123395.28,375152711.01,385162613.64,526907441.9
Cash And Cash Equivalents,411123395.28,375152711.01,385162613.64,526907441.9
Cash Equivalents,129208050.79,61182706.91,65100675.16,141320685.02
Cash Financial,281915344.49,313970004.1,320061938.48,385586756.88
