,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-4358217.4475,-6776245.5075,-15133943.9775,-1887702.634299
Tax Rate For Calcs,0.25,0.25,0.25,0.23782
Normalized EBITDA,113440726.49,48573361.87,69109647.78,89908390.78
Total Unusual Items,-17432869.79,-27104982.03,-60535775.91,-7937512.9
Total Unusual Items Excluding Goodwill,-17432869.79,-27104982.03,-60535775.91,-7937512.9
Net Income From Continuing Operation Net Minority Interest,14590450.22,-42515451.61,-38563338.47,18191089.27
Reconciled Depreciation,56935303.36,48347307.26,37459052.41,44179660.55
Reconciled Cost Of Revenue,866296279.34,923161778.82,889792941.7,845438929.67
EBITDA,96007856.7,21468379.84,8573871.87,81970877.88
EBIT,39072553.34,-26878927.42,-28885180.54,37791217.33
Net Interest Income,-1142539.24,-2110968.3,301956.35,-955400.0
Interest Expense,3640838.21,5610841.58,5340409.53,3411237.28
Interest Income,3210389.64,4368291.1,6331122.34,3364512.32
Normalized Income,27665102.5625,-22186715.0875,6838493.4625,24240899.535701
Net Income From Continuing And Discontinued Operation,14590450.22,-42515451.61,-38563338.47,18191089.27
Total Expenses,1060224433.37,1122036016.96,1078178722.5,1023822620.36
Total Operating Income As Reported,30730700.2,-32424774.36,-41697862.52,34913487.02
Diluted Average Shares,504859869.0,504934105.0,504755739.0,457062544.0
Basic Average Shares,504859869.0,504934105.0,504755739.0,457062544.0
Diluted EPS,0.0289,-0.0842,-0.0764,0.0398
Basic EPS,0.0289,-0.0842,-0.0764,0.0398
Net Income Common Stockholders,14590450.22,-42515451.61,-38563338.47,18191089.27
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,14590450.22,-42515451.61,-38563338.47,18191089.27
Minority Interests,-5230227.25,-3790560.74,-2709831.61,-8012629.56
Net Income Including Noncontrolling Interests,19820677.47,-38724890.87,-35853506.86,26203718.83
Net Income Continuous Operations,19820677.47,-38724890.87,-35853506.86,26203718.83
Tax Provision,15611037.66,6235121.87,1627916.79,8176261.22
Pretax Income,35431715.13,-32489769.0,-34225590.07,34379980.05
Other Non Operating Income Expenses,4701014.93,-64994.64,7472272.45,-533506.97
Special Income Charges,-19648047.57,-41159509.64,-60535775.91,1062487.1
Other Special Charges,-511092.26,-1190013.18,-994670.37,440128.88
Write Off,13145986.42,12945055.76,22660220.48,-5783679.74
Impairment Of Capital Assets,7013153.41,29404467.06,38870225.8,4281063.76
Net Non Operating Interest Income Expense,-1142539.24,-2110968.3,301956.35,-955400.0
Total Other Finance Cost,712090.67,868417.82,688756.46,908675.04
Interest Expense Non Operating,3640838.21,5610841.58,5340409.53,3411237.28
Interest Income Non Operating,3210389.64,4368291.1,6331122.34,3364512.32
Operating Income,14088856.17,-14894799.32,4646069.82,35554075.6
Operating Expense,193928154.03,198874238.14,188385780.8,178383690.69
Other Operating Expenses,7190274.48,9654874.0,22793658.64,18130981.06
Depreciation And Amortization In Income Statement,8547436.08,7629903.49,5081303.16,6398725.19
Amortization,,,,2707103.45
Depreciation Income Statement,8547436.08,7629903.49,5081303.16,3691621.74
Research And Development,64047798.91,58775499.01,57937220.33,56113763.54
Selling General And Administration,74604289.76,76934111.96,61710855.2,48793755.15
Selling And Marketing Expense,33665882.48,37735947.46,24054858.4,25734115.75
General And Administrative Expense,40938407.28,39198164.5,37655996.8,23059639.4
Gross Profit,208017010.2,183979438.82,193031850.62,213937766.29
Cost Of Revenue,866296279.34,923161778.82,889792941.7,845438929.67
Total Revenue,1074313289.54,1107141217.64,1082824792.32,1059376695.96
Operating Revenue,1074313289.54,1107141217.64,1082824792.32,1059376695.96
