,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-26358014000.0,-7238457000.0,-30888297000.0,27668340000.0
Repayment Of Debt,-121865828000.0,-76038077000.0,-79284349000.0,-94815184000.0
Issuance Of Debt,151983872000.0,90272470000.0,87916113000.0,97608560000.0
Capital Expenditure,-843534000.0,-770640000.0,-695160000.0,-1157202000.0
End Cash Position,30881864000.0,24270604000.0,26334956000.0,26779084000.0
Beginning Cash Position,24270604000.0,26334956000.0,26779084000.0,19641442000.0
Effect Of Exchange Rate Changes,-74056000.0,136846000.0,94491000.0,665019000.0
Changes In Cash,6685316000.0,-2201198000.0,-538619000.0,6472623000.0
Financing Cash Flow,27196333000.0,8321203000.0,17031013000.0,2458105000.0
Net Other Financing Charges,5527576000.0,3398137000.0,16400976000.0,8127711000.0
Interest Paid Cff,-2651184000.0,-4339587000.0,-4141997000.0,-3976410000.0
Cash Dividends Paid,-4999382000.0,-4275654000.0,-3069864000.0,-3770571000.0
Common Stock Dividend Paid,-4999382000.0,-4275654000.0,-3069864000.0,-3770571000.0
Net Issuance Payments Of Debt,30118044000.0,14234393000.0,8631764000.0,2793376000.0
Net Long Term Debt Issuance,30118044000.0,14234393000.0,8631764000.0,2793376000.0
Long Term Debt Payments,-121865828000.0,-76038077000.0,-79284349000.0,-94815184000.0
Long Term Debt Issuance,151983872000.0,90272470000.0,87916113000.0,97608560000.0
Investing Cash Flow,5003463000.0,-4054584000.0,12623505000.0,-24811024000.0
Net Other Investing Changes,7246000.0,30076000.0,-372087000.0,79448000.0
Dividends Received Cfi,5789412000.0,5287354000.0,6270960000.0,5709992000.0
Net Investment Purchase And Sale,203172000.0,-8555518000.0,8798527000.0,-29412614000.0
Sale Of Investment,194912243000.0,39922302000.0,240657966000.0,262063157000.0
Purchase Of Investment,-194709071000.0,-48477820000.0,-231859439000.0,-291475771000.0
Net Business Purchase And Sale,-168380000.0,-59300000.0,-1402036000.0,-30648000.0
Purchase Of Business,-168380000.0,-59300000.0,-1402036000.0,-30648000.0
Net PPE Purchase And Sale,-827987000.0,-757196000.0,-671859000.0,-1157202000.0
Sale Of PPE,15547000.0,13444000.0,23301000.0,
Purchase Of PPE,-843534000.0,-770640000.0,-695160000.0,-1157202000.0
Operating Cash Flow,-25514480000.0,-6467817000.0,-30193137000.0,28825542000.0
Taxes Refund Paid,-1364602000.0,-519835000.0,-218849000.0,-1029737000.0
Interest Paid Cfo,-4715790000.0,-5213796000.0,-6129067000.0,-4959986000.0
Change In Working Capital,-40330006000.0,-15944415000.0,-31835248000.0,21605675000.0
Change In Other Current Assets,-12588364000.0,-7171042000.0,11345654000.0,-5230701000.0
Change In Payable,69282302000.0,30504548000.0,6472018000.0,10742090000.0
Change In Receivables,1006405000.0,3226642000.0,-2209810000.0,-999794000.0
Other Non Cash Items,6248872000.0,7073463000.0,6416403000.0,5211944000.0
Provisionand Write Offof Assets,774825000.0,459618000.0,29169000.0,140842000.0
Depreciation And Amortization,1209748000.0,1162000000.0,1099009000.0,970421000.0
Amortization Cash Flow,276773000.0,269293000.0,216558000.0,
Depreciation,932975000.0,892707000.0,882451000.0,970421000.0
Gain Loss On Investment Securities,-1683114000.0,-4045956000.0,-7703779000.0,-1100551000.0
Net Foreign Currency Exchange Gain Loss,-30454000.0,62905000.0,3370000.0,13760000.0
Gain Loss On Sale Of PPE,-11758000.0,-3809000.0,-14564000.0,3179000.0
Gain Loss On Sale Of Business,-1000.0,0.0,,
Net Income From Continuing Operations,14413178000.0,10518630000.0,8133649000.0,7970867000.0
