,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,18351324463.0,18351324463.0,18351324463.0,14769656700.0
Share Issued,18351324463.0,18351324463.0,18351324463.0,14769656700.0
Net Debt,433773453000.0,492431836000.0,255068910000.0,324014802000.0
Total Debt,894709251000.0,818584882000.0,543616952000.0,580365442000.0
Tangible Book Value,317402573000.0,283083322000.0,229897680000.0,188074352000.0
Invested Capital,1212692659000.0,1102196869000.0,774049110000.0,769020342000.0
Net Tangible Assets,337380403000.0,303061152000.0,249875510000.0,208052182000.0
Common Stock Equity,317983408000.0,283611987000.0,230432158000.0,188654900000.0
Preferred Stock Equity,19977830000.0,19977830000.0,19977830000.0,19977830000.0
Total Capitalization,1232670489000.0,1122174699000.0,794026940000.0,788998172000.0
Total Equity Gross Minority Interest,349582065000.0,313658218000.0,259116031000.0,215431339000.0
Minority Interest,11620827000.0,10068401000.0,8706043000.0,6798609000.0
Stockholders Equity,337961238000.0,303589817000.0,250409988000.0,208632730000.0
Other Equity Interest,60000000000.0,49996928000.0,19996928000.0,22784765000.0
Retained Earnings,76905151000.0,66730221000.0,63799394000.0,53859863000.0
Additional Paid In Capital,,47903762000.0,47905210000.0,27699781000.0
Capital Stock,38329154000.0,38329154000.0,38329154000.0,34747487000.0
Common Stock,18351324000.0,18351324000.0,18351324000.0,14769657000.0
Preferred Stock,19977830000.0,19977830000.0,19977830000.0,19977830000.0
Total Liabilities Net Minority Interest,4581733981000.0,3638383352000.0,3144245806000.0,2764863353000.0
Derivative Product Liabilities,4750413000.0,6994845000.0,2573990000.0,1804609000.0
Long Term Debt And Capital Lease Obligation,894709251000.0,818584882000.0,543616952000.0,580365442000.0
Payables,17078782000.0,16868300000.0,18252237000.0,17802593000.0
Other Payable,13559620000.0,13086827000.0,12576470000.0,10279155000.0
Total Tax Payable,3519162000.0,3781473000.0,5675767000.0,7523438000.0
Total Assets,4931316046000.0,3952041570000.0,3403361837000.0,2980294692000.0
Investments And Advances,1933671569000.0,1533525895000.0,1231715327000.0,1055896758000.0
Investmentin Financial Assets,1933671569000.0,1533525895000.0,1231715327000.0,1055896758000.0
Trading Securities,548022431000.0,488547464000.0,421179950000.0,377571282000.0
Goodwill And Other Intangible Assets,580835000.0,528665000.0,534478000.0,580548000.0
Other Intangible Assets,508700000.0,528665000.0,534478000.0,580548000.0
Goodwill,72135000.0,,,
Net PPE,7892433000.0,8313021000.0,8684908000.0,7062159000.0
Accumulated Depreciation,-6383433000.0,-5841613000.0,-5264905000.0,-4835250000.0
Gross PPE,14275866000.0,14154634000.0,13949813000.0,11897409000.0
Construction In Progress,393168000.0,370811000.0,342702000.0,1087010000.0
Other Properties,4594738000.0,4565733000.0,4332125000.0,2802813000.0
Properties,9287960000.0,9218090000.0,9274986000.0,8007586000.0
Receivables,,,88495245000.0,72646111000.0
Cash And Cash Equivalents,460935798000.0,326153046000.0,288548042000.0,256350640000.0
Cash Equivalents,,,150674250000.0,
Cash Financial,,2062933000.0,2165146000.0,1743850000.0
Cash Cash Equivalents And Federal Funds Sold,514323479000.0,342251187000.0,295571846000.0,260970268000.0
