,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-2133829000.0,-2847539000.0,-2169277000.0,-1528129000.0
Repurchase Of Capital Stock,-4001000.0,-26891000.0,0.0,
Repayment Of Debt,-1174018000.0,-480915000.0,-113445000.0,-793333000.0
Issuance Of Debt,2306749000.0,977095000.0,840362000.0,500000000.0
Issuance Of Capital Stock,0.0,152595000.0,3812264000.0,2150127000.0
Capital Expenditure,-690988000.0,-832575000.0,-393952000.0,-886228000.0
End Cash Position,2486679000.0,3778142000.0,5996936000.0,3504605000.0
Beginning Cash Position,3778142000.0,5996936000.0,3504605000.0,3384998000.0
Effect Of Exchange Rate Changes,12015000.0,7551000.0,92266000.0,-23226000.0
Changes In Cash,-1303478000.0,-2226345000.0,2400065000.0,142833000.0
Financing Cash Flow,1016837000.0,681041000.0,4643009000.0,2665686000.0
Net Other Financing Charges,1502000.0,153000000.0,199750000.0,895000000.0
Interest Paid Cff,-73790000.0,-38227000.0,-25551000.0,-22472000.0
Net Common Stock Issuance,-4001000.0,125704000.0,3812264000.0,2150127000.0
Common Stock Payments,-4001000.0,-26891000.0,0.0,
Common Stock Issuance,0.0,152595000.0,3812264000.0,2150127000.0
Net Issuance Payments Of Debt,1132731000.0,496180000.0,726917000.0,-293333000.0
Net Long Term Debt Issuance,1132731000.0,496180000.0,726917000.0,-293333000.0
Long Term Debt Payments,-1174018000.0,-480915000.0,-113445000.0,-793333000.0
Long Term Debt Issuance,2306749000.0,977095000.0,840362000.0,500000000.0
Investing Cash Flow,-877474000.0,-892422000.0,-467619000.0,-1880952000.0
Net Other Investing Changes,11408000.0,40389000.0,-29071000.0,22506000.0
Interest Received Cfi,44160000.0,101616000.0,58299000.0,30979000.0
Dividends Received Cfi,,,245000.0,0.0
Net Investment Purchase And Sale,-593342000.0,-188554000.0,-8239000.0,-604336000.0
Sale Of Investment,1500720000.0,1210454000.0,245000.0,565284000.0
Purchase Of Investment,-2094062000.0,-1399008000.0,-8484000.0,-1169620000.0
Net Business Purchase And Sale,345523000.0,-19348000.0,-93780000.0,-440084000.0
Sale Of Business,410523000.0,40652000.0,2220000.0,0.0
Purchase Of Business,-65000000.0,-60000000.0,-96000000.0,-440084000.0
Net Intangibles Purchase And Sale,-6789000.0,-50277000.0,-10851000.0,-14497000.0
Purchase Of Intangibles,-6789000.0,-50277000.0,-10851000.0,-14497000.0
Net PPE Purchase And Sale,-682334000.0,-778201000.0,-383100000.0,-871720000.0
Sale Of PPE,1865000.0,4097000.0,1000.0,11000.0
Purchase Of PPE,-684199000.0,-782298000.0,-383101000.0,-871731000.0
Operating Cash Flow,-1442841000.0,-2014964000.0,-1775325000.0,-641901000.0
Taxes Refund Paid,-11362000.0,99053000.0,-107131000.0,-137609000.0
Change In Working Capital,-474028000.0,-75871000.0,687188000.0,-318773000.0
Change In Other Current Assets,-167080000.0,92271000.0,331671000.0,-269180000.0
Change In Payable,-167324000.0,75158000.0,-479565000.0,734292000.0
Change In Inventory,-114596000.0,-5062000.0,-136394000.0,-154823000.0
Change In Receivables,-7491000.0,-265342000.0,971476000.0,-629062000.0
Other Non Cash Items,-14464000.0,-104404000.0,-57315000.0,-11976000.0
Stock Based Compensation,0.0,22984000.0,91911000.0,192754000.0
Depreciation And Amortization,283875000.0,303220000.0,293654000.0,262559000.0
Amortization Cash Flow,20093000.0,14773000.0,9922000.0,5265000.0
Depreciation,263782000.0,288447000.0,283732000.0,257294000.0
Gain Loss On Investment Securities,38620000.0,144942000.0,9032000.0,-114208000.0
Net Foreign Currency Exchange Gain Loss,-8266000.0,2661000.0,-83506000.0,16198000.0
Gain Loss On Sale Of PPE,809000.0,2296000.0,1838000.0,34000.0
Gain Loss On Sale Of Business,-2476000.0,-130240000.0,-28847000.0,0.0
Net Income From Continuing Operations,-1359028000.0,-2489887000.0,-2675202000.0,-592648000.0
