,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-9329489.54,-748005.868,-1332357.893696,-8012199.545
Tax Rate For Calcs,0.25,0.008819,0.077346,0.25
Normalized EBITDA,141558587.39,89305493.35,61387022.97,146733083.09
Total Unusual Items,-37317958.16,-84820262.02,-17226031.56,-32048798.18
Total Unusual Items Excluding Goodwill,-37317958.16,-84820262.02,-17226031.56,-32048798.18
Net Income From Continuing Operation Net Minority Interest,-24914233.76,-115689617.41,-63597122.06,11984155.39
Reconciled Depreciation,80365649.28,79520992.03,73383725.23,73576309.66
Reconciled Cost Of Revenue,1428975289.91,1313798235.63,1407505904.98,1362281641.97
EBITDA,104240629.23,4485231.33,44160991.41,114684284.91
EBIT,23874979.95,-75035760.7,-29222733.82,41107975.25
Net Interest Income,-42903635.38,-35317238.59,-41199042.01,-33736195.31
Interest Expense,42617060.17,38083995.25,38909626.37,33426624.22
Interest Income,2511441.39,2219232.94,1506396.81,1963533.2
Normalized Income,3074234.86,-31617361.258,-47703448.393696,36020754.025
Net Income From Continuing And Discontinued Operation,-24914233.76,-115689617.41,-63597122.06,11984155.39
Total Expenses,1697997950.77,1588320364.18,1664622699.31,1648113737.04
Rent Expense Supplemental,8590299.98,9281761.8,7264526.52,2991080.42
Total Operating Income As Reported,-26978582.78,-109668322.79,-59339599.66,945592.23
Diluted Average Shares,484712719.0,476481126.0,434406571.0,434208529.0
Basic Average Shares,484712719.0,476481126.0,433518214.0,431084726.0
Diluted EPS,-0.0514,-0.2428,-0.1467,0.0276
Basic EPS,-0.0514,-0.2428,-0.1467,0.0278
Net Income Common Stockholders,-24914233.76,-115689617.41,-63597122.06,11984155.39
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-24914233.76,-115689617.41,-63597122.06,11984155.39
Minority Interests,-3515742.52,-3567432.55,-734500.73,-380103.26
Net Income Including Noncontrolling Interests,-21398491.24,-112122184.86,-62862621.33,12364258.65
Net Income Continuous Operations,-21398491.24,-112122184.86,-62862621.33,12364258.65
Tax Provision,2656411.02,-997571.09,-5269738.86,-4682907.62
Pretax Income,-18742080.22,-113119755.95,-68132360.19,7681351.03
Other Non Operating Income Expenses,8236502.56,-3451433.16,-10362849.53,6735758.8
Special Income Charges,-37450825.21,-85399574.02,-16443125.55,-33946410.28
Other Special Charges,1086654.61,2256642.06,-1109326.05,-6747174.51
Write Off,32814137.21,44209874.2,2400796.58,30711359.49
Impairment Of Capital Assets,3550033.39,38933057.76,15151655.02,9982225.3
Net Non Operating Interest Income Expense,-42903635.38,-35317238.59,-41199042.01,-33736195.31
Total Other Finance Cost,2798016.6,-547523.72,3795812.45,2273104.29
Interest Expense Non Operating,42617060.17,38083995.25,38909626.37,33426624.22
Interest Income Non Operating,2511441.39,2219232.94,1506396.81,1963533.2
Operating Income,52198802.58,8608427.7,-1058708.66,50518482.42
Operating Expense,269022660.86,274522128.55,257116794.33,285832095.07
Other Operating Expenses,19997727.55,21694635.54,7059763.95,20360821.76
Depreciation And Amortization In Income Statement,26806710.26,27767131.03,25441203.3,26070256.26
Amortization,,,,14738323.76
Depreciation Income Statement,26806710.26,27767131.03,25441203.3,11331932.5
Research And Development,60156802.11,62898466.68,60587643.06,60433811.27
Selling General And Administration,64863308.29,62896589.41,68730673.5,77591946.22
Selling And Marketing Expense,30020804.72,28361589.95,43069025.93,36703161.23
General And Administrative Expense,34842503.57,34534999.46,25661647.57,40888784.99
Rent And Landing Fees,8590299.98,9281761.8,7264526.52,2991080.42
Gross Profit,321221463.44,283130556.25,256058085.67,336350577.49
Cost Of Revenue,1428975289.91,1313798235.63,1407505904.98,1362281641.97
Total Revenue,1750196753.35,1596928791.88,1663563990.65,1698632219.46
Operating Revenue,1750196753.35,1596928791.88,1663563990.65,1698632219.46
