,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-52569.926355,54430.236209,-40895.412826,-25897.105442
Tax Rate For Calcs,0.191565,0.128125,0.120978,0.101495
Total Unusual Items,-274423.16,424820.47,-338040.69,-255157.33
Total Unusual Items Excluding Goodwill,-274423.16,424820.47,-338040.69,-255157.33
Net Income From Continuing Operation Net Minority Interest,1045285044.73,906421273.54,900692551.56,807725075.62
Reconciled Depreciation,183905682.0,186715728.93,181339541.22,183633745.14
Net Interest Income,942182751.74,862825092.5,830207539.5,809390683.37
Interest Expense,465677445.18,529724414.78,503672748.45,516743612.43
Interest Income,1407860196.92,1392549507.28,1333880287.95,1326134295.8
Normalized Income,1045506897.963645,906050883.306209,900989696.837174,807954335.844558
Net Income From Continuing And Discontinued Operation,1045285044.73,906421273.54,900692551.56,807725075.62
Diluted Average Shares,2750750118.0,2746731132.0,2814664224.0,2785258881.0
Basic Average Shares,2750750118.0,2746731132.0,2814664224.0,2785258881.0
Diluted EPS,0.38,0.33,0.32,0.29
Basic EPS,0.38,0.33,0.32,0.29
Net Income Common Stockholders,1045285044.73,906421273.54,900692551.56,807725075.62
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,1045285044.73,906421273.54,900692551.56,807725075.62
Minority Interests,-1155.43,-56627.85,-918494.71,-3142446.25
Net Income Including Noncontrolling Interests,1045286200.16,906477901.39,901611046.27,810867521.87
Net Income Continuous Operations,1045286200.16,906477901.39,901611046.27,810867521.87
Tax Provision,247689058.48,133210332.75,124086629.6,91595137.16
Pretax Income,1292975258.64,1039688234.14,1025697675.87,902462659.03
Other Non Operating Income Expenses,5984533.09,33631.46,6748456.51,-273939.47
Special Income Charges,-274423.16,424820.47,-338040.69,-255157.33
Other Special Charges,274423.16,-424820.47,338040.69,255157.33
Gain On Sale Of Security,345712346.28,332447245.9,326359208.74,220156323.39
Operating Expense,2096126836.24,1845340163.36,1916890361.46,2064127096.51
Other Operating Expenses,26228354.15,17592885.91,17282319.74,21684532.74
Depreciation And Amortization In Income Statement,188971832.89,191920520.29,186067336.78,187806580.54
Depreciation Income Statement,188971832.89,191920520.29,186067336.78,187806580.54
Selling General And Administration,412533885.9,387625304.41,426486934.9,528533244.76
Selling And Marketing Expense,,,,40212718.74
General And Administrative Expense,412533885.9,387625304.41,426486934.9,488320526.02
Total Revenue,3390323441.36,2887465127.11,2940804679.42,2959527693.9
Operating Revenue,3390323441.36,2887465127.11,2940804679.42,2959527693.9
