,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,2692436369.84,8991425095.47,-7118810083.9,6890908013.69
Repayment Of Debt,-8512020000.0,-8945810000.0,-8176420000.0,-13429897738.8
Issuance Of Debt,17249270000.0,9762050000.0,10774200000.0,11176357738.8
Capital Expenditure,-65487567.76,-123769817.86,-95980812.0,-63961724.05
End Cash Position,40104142245.97,37662605949.04,27076904835.81,32763740202.25
Beginning Cash Position,37662605949.04,27076904835.81,32763740202.25,28578297968.19
Effect Of Exchange Rate Changes,-1385349.02,1048162.21,1160978.52,5840628.78
Changes In Cash,2442921645.95,10584652951.02,-5687996344.96,4179601605.28
Financing Cash Flow,8287541482.77,327120847.59,2222281427.36,-2763998980.69
Net Other Financing Charges,-113559607.67,-118176344.37,-113705399.79,-114557580.4
Cash Dividends Paid,-336148909.56,-370942808.04,-261793172.85,-395901400.29
Net Issuance Payments Of Debt,8737250000.0,816240000.0,2597780000.0,-2253540000.0
Net Long Term Debt Issuance,8737250000.0,816240000.0,2597780000.0,-2253540000.0
Long Term Debt Payments,-8512020000.0,-8945810000.0,-8176420000.0,-13429897738.8
Long Term Debt Issuance,17249270000.0,9762050000.0,10774200000.0,11176357738.8
Investing Cash Flow,-8602543774.42,1142337190.1,-887448500.42,-11269151.77
Net Investment Purchase And Sale,-8540054057.82,1265486713.87,-791625819.97,52516634.67
Sale Of Investment,5791671043.28,3825012811.62,3925556216.41,2206243166.64
Purchase Of Investment,-14331725101.1,-2559526097.75,-4717182036.38,-2153726531.97
Net PPE Purchase And Sale,-62489716.6,-123149523.77,-95822680.45,-63785786.44
Sale Of PPE,2997851.16,620294.09,158131.55,175937.61
Purchase Of PPE,-65487567.76,-123769817.86,-95980812.0,-63961724.05
Operating Cash Flow,2757923937.6,9115194913.33,-7022829271.9,6954869737.74
Change In Working Capital,1400835158.95,8002868370.39,-8346304779.02,5533159144.99
Change In Other Current Assets,-9785873.46,12016644.98,-5005676.87,-51381429.62
Change In Payable,8449115457.02,3774274274.19,1634388731.58,3346376836.09
Change In Receivables,-7038494424.61,4216577451.22,-9975687833.73,2238163738.52
Other Non Cash Items,184170424.72,149871779.65,169685790.59,174829110.93
Provisionand Write Offof Assets,6931456.41,2895181.54,4627057.91,-7591158.44
Depreciation And Amortization,183905682.0,186715728.93,181339541.22,183633745.14
Amortization Cash Flow,46842288.66,44982935.61,40166941.29,37647166.55
Depreciation,137063393.34,141732793.32,141172599.93,145986578.59
Gain Loss On Investment Securities,-64974100.31,-132150060.65,67035008.96,265556844.7
Net Foreign Currency Exchange Gain Loss,1494692.51,-1059167.45,-1160978.52,-5840628.78
Gain Loss On Sale Of PPE,274423.16,-424820.47,338040.69,255157.33
Net Income From Continuing Operations,1045286200.16,906477901.39,901611046.27,810867521.87
Cash Flowsfromusedin Operating Activities Direct,2757923937.6,9115194913.33,-7022829271.9,6954869737.74
Taxes Refund Paid Direct,,,,-306055033.22
Classesof Cash Payments,-10703045455.31,-9964188881.64,-17826242362.06,-7178804008.07
Other Cash Paymentsfrom Operating Activities,-4257632572.83,-793722985.82,-13491089912.95,-1846784135.37
Paymentson Behalfof Employees,-1033359907.58,-1062365304.4,-1127637000.42,-1178565420.13
Classesof Cash Receiptsfrom Operating Activities,13460969392.91,19079383794.97,10803413090.16,14133673745.81
Other Cash Receiptsfrom Operating Activities,66785345.36,128613367.95,249005281.48,5004811839.74
