,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,33931400.74,67692436.98,110524156.5,-21783966.11
Repayment Of Debt,-1825062512.76,-1198705128.06,-1938434729.78,-1228730437.51
Issuance Of Debt,1720079662.75,1381483846.71,1719369967.16,1258482906.56
Capital Expenditure,-202767132.97,-128139237.16,-172947220.22,-193325759.31
End Cash Position,291130319.98,267919193.68,311019166.5,202612207.48
Beginning Cash Position,267919193.68,311019166.5,202612207.48,197445841.91
Effect Of Exchange Rate Changes,20407464.82,-5793313.38,12974782.86,11670231.99
Changes In Cash,2803661.48,-37306659.44,95432176.16,-6503866.42
Financing Cash Flow,-39862228.61,140438555.33,-69118477.19,11643447.13
Net Other Financing Charges,157200270.46,63251784.67,252717374.56,90078693.55
Cash Dividends Paid,-81929649.06,-101041947.99,-96277286.53,-97620901.53
Net Issuance Payments Of Debt,-104982850.01,182778718.65,-219064762.62,29752469.05
Net Long Term Debt Issuance,-104982850.01,182778718.65,-219064762.62,29752469.05
Long Term Debt Payments,-1825062512.76,-1198705128.06,-1938434729.78,-1228730437.51
Long Term Debt Issuance,1720079662.75,1381483846.71,1719369967.16,1258482906.56
Investing Cash Flow,-194032643.62,-373576888.91,-118920723.37,-189689106.75
Net Other Investing Changes,-4987292.83,-301441.72,40088904.43,-26900398.59
Net Investment Purchase And Sale,3140232.21,-230475003.9,-1016626.54,-15004661.84
Sale Of Investment,3140232.21,2161515.65,1983373.46,2409885.5
Purchase Of Investment,,-232636519.55,-3000000.0,-17414547.34
Net Business Purchase And Sale,,-22293148.97,4106924.46,35947024.3
Sale Of Business,,,6000000.0,35947024.3
Purchase Of Business,,-22293148.97,-1893075.54,
Net PPE Purchase And Sale,-192185583.0,-120507294.32,-162099925.72,-183731070.62
Sale Of PPE,10581549.97,7631942.84,10847294.5,9594688.69
Purchase Of PPE,-202767132.97,-128139237.16,-172947220.22,-193325759.31
Operating Cash Flow,236698533.71,195831674.14,283471376.72,171541793.2
Change In Working Capital,-110383580.23,-136101227.54,-77323234.39,-201339187.23
Change In Other Current Assets,-12038349.19,-10028850.21,-2659475.18,-7224103.87
Change In Payable,-68341320.61,186132030.3,-16052479.17,43142779.51
Change In Inventory,-8991187.3,-78843230.69,74607548.24,-77926329.01
Change In Receivables,-21012723.13,-233361176.94,-133218828.28,-159331533.86
Other Non Cash Items,28383305.43,40630085.34,21955626.83,32823912.99
Depreciation And Amortization,182508739.69,167953140.74,156775026.19,135845978.04
Amortization Cash Flow,11541250.02,11751745.1,13337522.34,11106944.14
Depreciation,170967489.67,156201395.64,143437503.85,124739033.9
Gain Loss On Investment Securities,-2924695.33,-1021636.45,-1806270.56,-27500195.15
Gain Loss On Sale Of PPE,-398779.8,-113428.33,47002.77,-1521214.59
Net Income From Continuing Operations,100713657.23,90984271.88,143842285.75,158895755.41
Cash Flowsfromusedin Operating Activities Direct,236698533.71,195831674.14,283471376.72,171541793.2
Taxes Refund Paid Direct,-60203231.53,-68031768.12,-23906965.39,-19794012.61
Classesof Cash Payments,-2968968878.12,-3233913347.91,-3237505333.09,-3357708027.99
Other Cash Paymentsfrom Operating Activities,-391975637.42,-429153055.55,-501969418.15,-442312069.74
Paymentson Behalfof Employees,-567918303.17,-534130352.47,-498999165.72,-484077470.46
Paymentsto Suppliersfor Goodsand Services,-2009074937.53,-2270629939.89,-2236536749.22,-2431318487.79
Classesof Cash Receiptsfrom Operating Activities,3265870643.36,3497776790.17,3544883675.2,3549043833.8
Other Cash Receiptsfrom Operating Activities,347055539.99,412870478.0,436106649.08,438266218.64
Receiptsfrom Customers,2918815103.37,3084906312.17,3108777026.12,3110777615.16
