,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,418746695.0,415819757.0,412523242.0,411968821.0
Share Issued,418746695.0,415819757.0,412523242.0,411968821.0
Total Debt,854395924.47,890030631.28,779282320.69,588893607.22
Tangible Book Value,3214821700.44,3006274755.59,2741099933.08,2538653119.37
Invested Capital,4768314554.91,4550991723.34,4163264353.82,3954256090.04
Working Capital,1066549261.47,960105183.82,950747326.1,812980940.96
Net Tangible Assets,3214821700.44,3006274755.59,2741099933.08,2538653119.37
Capital Lease Obligations,2273332.43,39467851.8,76954342.59,3619225.22
Common Stock Equity,4024619415.43,3824544011.54,3586597406.23,3378860189.19
Total Capitalization,4080501591.01,3912740217.32,3640843239.56,3434920380.85
Total Equity Gross Minority Interest,4309752341.97,4098031648.1,3781269997.5,3512339900.47
Minority Interest,285132926.54,273487636.56,194672591.27,133479711.28
Stockholders Equity,4024619415.43,3824544011.54,3586597406.23,3378860189.19
Retained Earnings,1793061698.26,1636739920.78,1460312116.23,1354248309.74
Additional Paid In Capital,1586357442.94,1527455164.59,1472884141.45,1456778511.14
Capital Stock,418746695.0,415819757.0,412523242.0,411968821.0
Common Stock,418746695.0,415819757.0,412523242.0,411968821.0
Total Liabilities Net Minority Interest,2167829396.43,2028885229.44,2022101929.77,1838872274.05
Total Non Current Liabilities Net Minority Interest,115120295.32,183241257.93,192310825.76,133697498.16
Other Non Current Liabilities,7028800.0,,,
Non Current Deferred Taxes Liabilities,49935987.31,55577200.35,61110649.84,74018081.28
Long Term Debt And Capital Lease Obligation,58155508.01,127664057.58,131200175.92,59679416.88
Long Term Capital Lease Obligation,2273332.43,39467851.8,76954342.59,3619225.22
Long Term Debt,55882175.58,88196205.78,54245833.33,56060191.66
Current Liabilities,2052709101.11,1845643971.51,1829791104.01,1705174775.89
Other Current Liabilities,77208906.57,71554931.75,38781449.77,107414411.59
Current Debt And Capital Lease Obligation,796240416.46,762366573.7,648082144.77,529214190.34
Current Debt,687812963.9,638251506.02,522421114.26,519335709.19
Payables,1079776376.41,934019559.46,1017764480.89,974598608.82
Other Payable,145496038.93,99535233.25,65722419.13,63186717.77
Total Tax Payable,42994851.92,29325940.95,41005696.59,22840698.95
Accounts Payable,891285485.56,805158385.26,911036365.17,888571192.1
Total Assets,6477581738.4,6126916877.54,5803371927.27,5351212174.52
Total Non Current Assets,3358323375.82,3321167722.21,3022833497.16,2833056457.67
Other Non Current Assets,13499987.3,51542526.9,12713434.0,4493552.96
Non Current Deferred Assets,57097715.67,37222727.09,50991419.04,42732311.79
Non Current Deferred Taxes Assets,55728926.0,55842403.57,41268957.44,20325196.02
Investmentin Financial Assets,594426288.47,657017005.73,719217077.96,776502660.26
Available For Sale Securities,594426288.47,657017005.73,719217077.96,776502660.26
Long Term Equity Investment,172647512.62,173643009.88,219684003.75,167356998.98
Investment Properties,,13180430.15,15164122.57,16996789.27
Goodwill And Other Intangible Assets,809797714.99,818269255.95,845497473.15,840207069.82
Other Intangible Assets,69589977.86,78061518.82,101542861.65,85749902.69
Goodwill,740207737.13,740207737.13,743954611.5,754457167.13
Net PPE,1655125230.77,1514450362.94,1118297009.25,964441878.57
Accumulated Depreciation,-526034981.61,-496074206.0,-431725023.05,-345270883.2
Gross PPE,2181160212.38,2010524568.94,1550022032.3,1309712761.77
Construction In Progress,58992877.66,442608631.26,50148262.61,3942308.56
Other Properties,36184366.25,86489259.53,161401415.71,42982524.86
Machinery Furniture Equipment,1053075769.21,709621940.77,630432208.46,554742811.04
Properties,1032907199.26,771804737.38,708040145.52,708045117.31
Current Assets,3119258362.58,2805749155.33,2780538430.11,2518155716.85
Other Current Assets,27410715.35,46834079.3,12430411.09,33618695.53
Prepaid Assets,90690705.29,100625165.44,137215379.59,220808698.92
Inventory,419227261.96,377750545.94,287010909.59,329626844.16
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,191886133.59,211293299.23,119793522.44,148271283.23
Work In Process,81622260.57,56999645.46,53588251.63,46819497.35
Raw Materials,145718867.8,109457601.25,113629135.52,134536063.58
Other Receivables,253279064.53,248380608.42,317412417.97,349736994.98
Accounts Receivable,879677000.49,810674870.49,870252375.0,685972058.9
Allowance For Doubtful Accounts Receivable,,-76477622.29,-80033377.12,-69611273.24
Gross Accounts Receivable,,887152492.78,950285752.12,755583332.14
Cash Cash Equivalents And Short Term Investments,1448973614.96,1221483885.74,1156216936.87,898392424.36
Other Short Term Investments,,,,
Cash And Cash Equivalents,1448973614.96,1221483885.74,1156216936.87,898392424.36
Cash Equivalents,97800728.31,91582369.69,141726288.95,112284524.78
Cash Financial,1351172886.65,1129901516.05,1014490647.92,786107899.58
