,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,29526500.78,-137901899.93,154592912.48,-114850547.99
Repayment Of Debt,-752373314.3,-665454774.59,-541200000.0,-538745209.02
Issuance Of Debt,771436627.04,867558165.96,595300000.0,600000000.0
Capital Expenditure,-238923137.4,-446663203.7,-276157283.72,-126983045.47
End Cash Position,637379131.13,500550138.41,503138756.06,786016581.83
Beginning Cash Position,500550138.41,503138756.06,786016581.83,455417506.64
Effect Of Exchange Rate Changes,-3523760.58,-12938811.96,15979966.58,27480687.85
Changes In Cash,140352753.3,10350194.31,-298857792.35,303118387.34
Financing Cash Flow,5863186.89,177066334.75,90299712.74,62840772.77
Net Other Financing Charges,50738877.15,24381393.07,61688264.32,71560749.93
Cash Dividends Paid,-63939003.0,-45300282.37,-24190586.34,-69974768.14
Net Issuance Payments Of Debt,19063312.74,202103391.37,54100000.0,61254790.98
Net Long Term Debt Issuance,19063312.74,202103391.37,54100000.0,61254790.98
Long Term Debt Payments,-752373314.3,-665454774.59,-541200000.0,-538745209.02
Long Term Debt Issuance,771436627.04,867558165.96,595300000.0,600000000.0
Investing Cash Flow,-133960071.77,-475477444.21,-819907701.29,228145117.09
Net Other Investing Changes,-84159507.45,-87373040.05,-492128382.83,34964408.95
Net Investment Purchase And Sale,88333178.43,46863238.54,-52201126.3,319318663.21
Sale Of Investment,127643687.98,58835282.54,79098029.7,857817407.62
Purchase Of Investment,-39310509.55,-11972044.0,-131299156.0,-538498744.41
Net Business Purchase And Sale,99968240.69,-48348.19,,
Sale Of Business,99968240.69,,,
Purchase Of Business,,-48348.19,,
Net PPE Purchase And Sale,-238101983.44,-434919294.51,-275578192.16,-126137955.07
Sale Of PPE,821153.96,11743909.19,579091.56,845090.4
Purchase Of PPE,-238923137.4,-446663203.7,-276157283.72,-126983045.47
Operating Cash Flow,268449638.18,308761303.77,430750196.2,12132497.48
Change In Working Capital,-9985689.23,-202488632.18,-34720028.46,-84485253.78
Change In Other Current Assets,-5382659.38,-19806895.62,-33851192.86,4871243.62
Change In Payable,140919082.02,-152263268.03,134994881.65,998905906.53
Change In Inventory,-50870998.9,-97196884.26,37752100.91,-50256325.35
Change In Receivables,-94651112.97,66778415.73,-173615818.16,-1038006078.58
Other Non Cash Items,6856659.26,52348153.67,67830232.33,70905759.73
Depreciation And Amortization,117395304.73,112913121.66,120808829.9,83865466.17
Amortization Cash Flow,7025414.33,10759321.37,12278626.89,9451446.6
Depreciation,110369890.4,102153800.29,108530203.01,74414019.57
Gain Loss On Investment Securities,-99406223.76,49579984.4,100352839.77,-145002051.6
Gain Loss On Sale Of PPE,-7298138.4,-6453446.93,1349872.42,108720.21
Net Income From Continuing Operations,216611303.55,253913785.67,110999056.31,-468633688.68
Cash Flowsfromusedin Operating Activities Direct,268449638.18,308761303.77,430750196.2,12132497.48
Taxes Refund Paid Direct,-32569032.06,-62683428.56,-22271020.56,-58393801.08
Classesof Cash Payments,-2898723838.79,-2749275059.89,-2783262644.84,-3037129544.02
Other Cash Paymentsfrom Operating Activities,-634071760.98,-547442173.92,-672147050.97,-755138622.6
Paymentson Behalfof Employees,-598372166.08,-544264725.74,-584454085.89,-490295082.08
Paymentsto Suppliersfor Goodsand Services,-1666279911.73,-1657568160.23,-1526661507.98,-1791695839.34
Classesof Cash Receiptsfrom Operating Activities,3199742509.03,3120719792.22,3236283861.6,3107655842.58
Other Cash Receiptsfrom Operating Activities,22025635.01,39047841.82,60874271.69,34890295.08
Receiptsfrom Customers,3177716874.02,3081671950.4,3175409589.91,3072765547.5
