,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,409183896.64,-998000230.22,73349526.01,-311989704.99
Repayment Of Debt,-1580938698.88,-1102610565.28,-928808365.08,-916813500.0
Issuance Of Debt,1925383818.65,1691136038.05,1133208608.42,901867115.52
Capital Expenditure,-41221755.02,-22822312.17,-11633194.26,-13867254.81
End Cash Position,994073461.17,309404636.35,752356296.69,502809631.07
Beginning Cash Position,309404636.35,752356296.69,502809631.07,310872525.54
Effect Of Exchange Rate Changes,-26735.14,,,
Changes In Cash,684695559.96,-442951660.34,249546665.62,191937105.53
Financing Cash Flow,301526922.02,514623869.97,109723922.52,936010691.0
Net Other Financing Charges,-8037017.46,13506800.4,-10594868.74,1024993298.14
Cash Dividends Paid,-34881180.29,-87408403.2,-84081452.08,-74036222.66
Net Issuance Payments Of Debt,344445119.77,588525472.77,204400243.34,-14946384.48
Net Long Term Debt Issuance,344445119.77,588525472.77,204400243.34,-14946384.48
Long Term Debt Payments,-1580938698.88,-1102610565.28,-928808365.08,-916813500.0
Long Term Debt Issuance,1925383818.65,1691136038.05,1133208608.42,901867115.52
Investing Cash Flow,-67237013.72,17602387.74,54840022.83,-445951135.29
Net Investment Purchase And Sale,-26076275.87,39822272.3,66175541.11,-432668913.65
Sale Of Investment,1181023724.13,1534822272.3,826175541.11,953331086.35
Purchase Of Investment,-1207100000.0,-1495000000.0,-760000000.0,-1386000000.0
Net PPE Purchase And Sale,-41160737.85,-22219884.56,-11335518.28,-13282221.64
Sale Of PPE,61017.17,602427.61,297675.98,585033.17
Purchase Of PPE,-41221755.02,-22822312.17,-11633194.26,-13867254.81
Operating Cash Flow,450405651.66,-975177918.05,84982720.27,-298122450.18
Change In Working Capital,248790632.9,-1203733455.64,-228063843.35,-582216842.95
Change In Other Current Assets,-22017885.7,-18084263.66,-13968560.74,-7023058.12
Change In Payable,1440509075.6,257786100.35,1445357059.22,481191289.07
Change In Inventory,-842869816.06,-534737429.58,-932477646.81,-551000994.89
Change In Receivables,-326830740.94,-908697862.75,-726974695.02,-505384079.01
Other Non Cash Items,40047935.76,33333328.36,20180486.8,13531433.62
Depreciation And Amortization,28388366.53,24406534.47,25078134.01,20694647.82
Amortization Cash Flow,1489313.09,1135098.32,1048950.54,953550.86
Depreciation,26899053.44,23271436.15,24029183.47,19741096.96
Gain Loss On Investment Securities,-6368242.71,-7405941.15,-8291158.15,-7364723.58
Gain Loss On Sale Of PPE,25260.65,-311139.53,-357588.87,-234963.81
Net Income From Continuing Operations,52494284.14,69085966.29,185321287.42,213544590.65
Cash Flowsfromusedin Operating Activities Direct,450405651.66,-975177918.05,84982720.27,-298122450.18
Taxes Refund Paid Direct,-215323130.52,-246142176.49,-164987424.37,-193651494.03
Classesof Cash Payments,-5814479047.2,-5629949979.78,-4511958725.53,-4085851893.71
Other Cash Paymentsfrom Operating Activities,-278346457.4,-327098031.35,-241225938.75,-140773001.6
Paymentson Behalfof Employees,-1409713866.09,-1333871868.47,-1217607662.66,-1123503399.1
Paymentsto Suppliersfor Goodsand Services,-4126418723.71,-3968980079.96,-3053125124.12,-2821575493.01
Classesof Cash Receiptsfrom Operating Activities,6480207829.38,4900914238.22,4761928870.17,3981380937.56
Other Cash Receiptsfrom Operating Activities,169965438.0,152059932.9,138668317.68,86642699.8
Receiptsfrom Customers,6310242391.38,4748854305.32,4623260552.49,3894738237.76
