,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,305199988.0,305199988.0,305199988.0,305199988.0
Share Issued,305199988.0,305199988.0,305199988.0,305199988.0
Net Debt,169706970.88,509281315.08,,
Total Debt,1371846916.59,1024187005.38,436474940.32,231392883.11
Tangible Book Value,2243655451.24,2192865611.98,2182246504.95,2063757442.33
Invested Capital,3626006845.1,3226587029.86,2626569397.88,2304936985.19
Working Capital,2063638342.63,2051443572.11,2035955681.15,1909322565.11
Net Tangible Assets,2243655451.24,2192865611.98,2182246504.95,2063757442.33
Capital Lease Obligations,5159021.77,4301913.43,4294555.45,3443761.76
Common Stock Equity,2266450663.48,2213217019.28,2202280734.77,2084266361.55
Total Capitalization,2266450663.48,2213217019.28,2202280734.77,2084266361.55
Total Equity Gross Minority Interest,2292056515.3,2237121794.2,2202975503.01,2084266361.55
Minority Interest,25605851.82,23904774.92,694768.24,
Stockholders Equity,2266450663.48,2213217019.28,2202280734.77,2084266361.55
Retained Earnings,617039491.66,569645354.99,565543974.15,462885799.02
Additional Paid In Capital,1239034962.94,1239034962.94,1239034962.94,1239034962.94
Capital Stock,305199988.0,305199988.0,305199988.0,305199988.0
Common Stock,305199988.0,305199988.0,305199988.0,305199988.0
Total Liabilities Net Minority Interest,6725376163.0,4940587707.27,4089817159.89,2437223268.98
Total Non Current Liabilities Net Minority Interest,30816728.76,24703823.21,22121801.14,4596042.43
Non Current Deferred Revenue,22950000.0,18150000.0,15000000.0,1000000.0
Non Current Deferred Taxes Liabilities,2707706.99,2251909.78,2827245.69,152280.67
Long Term Debt And Capital Lease Obligation,5159021.77,4301913.43,4294555.45,3443761.76
Long Term Capital Lease Obligation,5159021.77,4301913.43,4294555.45,3443761.76
Current Liabilities,6694559434.24,4915883884.06,4067695358.75,2432627226.55
Other Current Liabilities,253094393.59,123300946.63,82657376.01,20536505.76
Current Debt And Capital Lease Obligation,1366687894.82,1019885091.95,432180384.87,227949121.35
Current Debt,1359556181.62,1013370010.58,424288663.11,220670623.64
Payables,3758084280.68,3133030364.29,2965915320.46,2001206980.84
Other Payable,220679888.9,212508484.37,217774214.14,193380126.16
Total Tax Payable,30405268.47,31843292.92,80830213.51,50449005.51
Accounts Payable,3506999123.31,2888678587.0,2667310892.81,1757377849.17
Total Assets,9017432678.3,7177709501.47,6292792662.9,4521489630.53
Total Non Current Assets,259234901.43,210382045.3,189141623.0,179539838.87
Non Current Deferred Assets,2602174.68,4975907.08,4319399.93,4987789.49
Non Current Deferred Taxes Assets,81940619.65,59466936.74,41958008.99,25314483.23
Long Term Equity Investment,100016.47,,,
Investment Properties,30341719.24,32614635.76,34887552.28,41686046.6
Goodwill And Other Intangible Assets,22795212.24,20351407.3,20034229.82,20508919.22
Other Intangible Assets,22647307.52,20203502.58,19886325.1,20361014.5
Goodwill,147904.72,147904.72,147904.72,147904.72
Net PPE,121455159.15,92973158.42,87942431.98,87042600.33
Accumulated Depreciation,-67828118.7,-58927171.3,-50097932.68,-41182084.08
Gross PPE,189283277.85,151900329.72,138040364.66,128224684.41
Other Properties,83807682.16,57964996.84,50993839.3,46524592.69
Machinery Furniture Equipment,4504046.44,4681830.2,4436281.53,4532692.28
Properties,100971549.25,89253502.68,82610243.83,77167399.44
Current Assets,8758197776.87,6967327456.17,6103651039.9,4341949791.66
Other Current Assets,46994251.19,43118716.69,29311977.66,22959591.87
Prepaid Assets,103704789.36,108018248.9,73222877.14,59819830.81
Inventory,3984742252.16,3151342359.65,2626999705.89,1697609526.62
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,3479206227.42,2537506696.32,2096700296.91,1296621048.63
Raw Materials,505536024.74,613835663.33,530299408.98,400988477.99
Other Receivables,561629789.14,383382568.18,270909467.99,221220570.92
Accounts Receivable,2486750278.71,2425715152.64,1810340428.58,1363136915.14
Allowance For Doubtful Accounts Receivable,-336431508.23,-277293924.15,-186765887.54,-102115818.4
Gross Accounts Receivable,2823181786.94,2703009076.79,1997106316.12,1465252733.54
Cash Cash Equivalents And Short Term Investments,1574376416.31,855750410.11,1292866582.64,977203356.3
Other Short Term Investments,384527205.57,351661714.61,383334074.28,440476377.78
Cash And Cash Equivalents,1189849210.74,504088695.5,909532508.36,536726978.52
Cash Equivalents,195775749.57,194684059.15,157176211.67,33917347.45
Cash Financial,994073461.17,309404636.35,752356296.69,502809631.07
