,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,142480000.0,142480000.0,142480000.0,142480000.0
Share Issued,142480000.0,142480000.0,142480000.0,142480000.0
Net Debt,498320847.29,223366011.33,250371488.01,
Total Debt,1008810355.88,910564161.75,570945211.03,520563140.54
Tangible Book Value,1193510753.12,1326751972.87,1544117764.98,1491424668.14
Invested Capital,2278501023.18,2268949928.41,2245358645.61,2098310604.65
Working Capital,-568438672.66,-229948765.32,96918375.81,303861841.28
Net Tangible Assets,1193510753.12,1326751972.87,1544117764.98,1491424668.14
Capital Lease Obligations,4888661.03,5444859.38,4762499.57,4043218.55
Common Stock Equity,1354951962.69,1474002417.71,1679175934.15,1626867835.43
Total Capitalization,1772234538.11,1843102435.76,1919328816.1,1867219529.88
Total Equity Gross Minority Interest,1354951962.69,1474002417.71,1679175934.15,1626867835.43
Stockholders Equity,1354951962.69,1474002417.71,1679175934.15,1626867835.43
Retained Earnings,353209806.4,475662905.46,683219706.2,632654424.76
Additional Paid In Capital,808862975.63,808862975.63,808862975.63,841742975.63
Capital Stock,142480000.0,142480000.0,142480000.0,109600000.0
Common Stock,142480000.0,142480000.0,142480000.0,109600000.0
Total Liabilities Net Minority Interest,2579014814.37,2269487070.14,1857601706.62,1593652077.9
Total Non Current Liabilities Net Minority Interest,611684817.25,539509967.33,286335995.85,249473465.52
Tradeand Other Payables Non Current,180002376.18,154951807.15,30558319.42,
Non Current Deferred Revenue,8089271.97,9101214.75,10113163.8,4300880.06
Non Current Deferred Taxes Liabilities,1421932.65,912068.0,749131.11,777672.46
Long Term Debt And Capital Lease Obligation,422171236.45,374544877.43,244915381.52,244394913.0
Long Term Capital Lease Obligation,4888661.03,5444859.38,4762499.57,4043218.55
Long Term Debt,417282575.42,369100018.05,240152881.95,240351694.45
Current Liabilities,1967329997.12,1729977102.81,1571265710.77,1344178612.38
Other Current Liabilities,92296752.48,95767453.48,365466475.65,336806715.02
Current Debt And Capital Lease Obligation,586639119.43,536019284.32,326029829.51,276168227.54
Current Debt,506266485.07,425847492.65,326029829.51,231091074.77
Payables,1173817452.77,969933440.4,779071205.85,570716091.09
Other Payable,41756371.02,40517049.91,35664730.74,36568484.51
Total Tax Payable,3084569.14,9761719.58,4964633.91,10756434.89
Accounts Payable,1128976512.61,919654670.91,738441841.2,523391171.69
Total Assets,3933966777.06,3743489487.85,3536777640.77,3220519913.33
Total Non Current Assets,2535075452.6,2243461150.36,1868593554.19,1572479459.67
Other Non Current Assets,19854222.63,25939641.68,79423228.69,82067929.82
Non Current Deferred Assets,8956389.65,8110217.76,3162170.21,775119.17
Non Current Deferred Taxes Assets,105686521.1,91333385.07,46991039.18,37276871.42
Goodwill And Other Intangible Assets,161441209.57,147250444.84,135058169.17,135443167.29
Other Intangible Assets,161441209.57,147250444.84,135058169.17,135443167.29
Net PPE,2239137109.65,1970827461.01,1603958946.94,1316916371.97
Accumulated Depreciation,-911910736.47,-749045893.39,-715087822.22,-591611589.39
Gross PPE,3151047846.12,2719873354.4,2319046769.16,1908527961.36
Construction In Progress,410690022.55,601935582.11,207542926.54,335400548.36
Other Properties,59174690.02,57065607.42,66244530.84,42344259.09
Machinery Furniture Equipment,1671874498.06,1317295130.87,1326153950.68,1031767268.4
Properties,1009308635.49,743577034.0,719105361.1,499015885.51
Current Assets,1398891324.46,1500028337.49,1668184086.58,1648040453.66
Other Current Assets,148550341.94,133065629.24,388896813.55,400910455.43
Prepaid Assets,7802402.52,19732722.85,18546358.2,34914700.52
Inventory,502126638.3,563190547.98,593539440.61,410485068.93
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,300126240.59,382160961.1,394493561.98,232890766.31
Work In Process,26548517.37,43042794.01,37078501.96,41683264.43
Raw Materials,175451880.34,137986792.87,161967376.67,135911038.19
Other Receivables,575639.83,1480451.88,869287.9,1241349.24
Accounts Receivable,314608088.67,210977486.17,350520962.87,224555559.59
Allowance For Doubtful Accounts Receivable,-9358309.33,-8203063.3,-7355821.97,-5485477.87
Gross Accounts Receivable,323966398.0,219180549.47,357876784.84,230041037.46
Cash Cash Equivalents And Short Term Investments,425228213.2,571581499.37,315811223.45,575933319.95
Cash And Cash Equivalents,425228213.2,571581499.37,315811223.45,575933319.95
Cash Equivalents,2315212.67,2910779.45,168569815.06,169186659.48
Cash Financial,237913000.53,375896039.39,147241408.39,406746660.47
