,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,263495118.0,263495118.0,263495118.0,223388167.0
Share Issued,263495118.0,263495118.0,263495118.0,223388167.0
Total Debt,3585944.65,3785146.98,11653375.7,7703066.86
Tangible Book Value,1780812520.92,1739328276.01,1680029086.97,1641609525.97
Invested Capital,1842828086.81,1789567795.89,1733001127.81,1696567969.82
Working Capital,849737569.57,858516490.32,896913272.7,1241705212.65
Net Tangible Assets,1780812520.92,1739328276.01,1680029086.97,1641609525.97
Capital Lease Obligations,2800876.52,3225216.41,9903944.86,6503736.79
Common Stock Equity,1842828086.81,1789567795.89,1733001127.81,1696567969.82
Total Capitalization,1842828086.81,1789567795.89,1733001127.81,1696567969.82
Total Equity Gross Minority Interest,1842828086.81,1789567795.89,1733001127.81,1696567969.82
Stockholders Equity,1842828086.81,1789567795.89,1733001127.81,1696567969.82
Retained Earnings,414816576.5,361328646.43,323847149.31,284093672.49
Additional Paid In Capital,1100367475.46,1100367475.46,1100367475.46,1188199181.46
Capital Stock,263495118.0,263495118.0,263495118.0,175663412.0
Common Stock,263495118.0,263495118.0,263495118.0,175663412.0
Total Liabilities Net Minority Interest,176080803.78,126029898.5,77099673.09,95109880.36
Total Non Current Liabilities Net Minority Interest,48480523.32,29841382.15,18461835.26,9829051.69
Non Current Deferred Revenue,43825685.55,25142849.04,5864026.06,1317939.17
Non Current Deferred Taxes Liabilities,1853961.25,1473316.7,2693864.34,2007375.73
Long Term Debt And Capital Lease Obligation,2800876.52,3225216.41,9903944.86,6503736.79
Long Term Capital Lease Obligation,2800876.52,3225216.41,9903944.86,6503736.79
Current Liabilities,127600280.46,96188516.35,58637837.83,85280828.67
Other Current Liabilities,1159916.63,2316912.77,1421407.57,1208172.95
Current Debt And Capital Lease Obligation,785068.13,559930.57,1749430.84,1199330.07
Payables,111590059.76,70184840.82,38345241.39,66103936.72
Other Payable,15720722.8,15275502.42,15001248.06,12830211.2
Total Tax Payable,7793515.25,7181533.09,7283222.67,16825600.63
Accounts Payable,88075821.71,47727805.31,16060770.66,36448124.89
Total Assets,2018908890.59,1915597694.39,1810100800.9,1791677850.18
Total Non Current Assets,1041571040.56,960892687.72,854549690.37,464691808.86
Other Non Current Assets,63013905.76,350715598.55,414758937.3,159813909.44
Non Current Deferred Assets,1681798.1,2312472.39,2978568.21,106264.97
Non Current Deferred Taxes Assets,13009728.75,5360630.94,6167921.06,3423730.1
Investmentin Financial Assets,1284186.0,1231554.0,602041.0,500000.0
Available For Sale Securities,1284186.0,1231554.0,602041.0,500000.0
Long Term Equity Investment,22800486.77,2334840.72,2017506.1,2015505.0
Goodwill And Other Intangible Assets,62015565.89,50239519.88,52972040.84,54958443.85
Other Intangible Assets,60102231.46,48326185.45,51058706.41,53045109.42
Goodwill,1913334.43,1913334.43,1913334.43,1913334.43
Net PPE,877765369.29,548698071.24,375052675.86,243873955.5
Accumulated Depreciation,-110420605.56,-80542007.42,-58422779.51,-43032089.92
Gross PPE,988185974.85,629240078.66,433475455.37,286906045.42
Construction In Progress,502864828.5,172069465.9,156652040.89,38739294.55
Other Properties,8137704.03,7614263.2,14790165.33,10990866.77
Machinery Furniture Equipment,208233892.09,187568987.37,119447909.64,94590544.59
Properties,268949550.23,261987362.19,142585339.51,142585339.51
Current Assets,977337850.03,954705006.67,955551110.53,1326986041.32
Other Current Assets,644631903.78,435287264.92,498197065.95,3201775.8
Prepaid Assets,5665002.53,9812714.38,5716142.79,7294423.38
Inventory,46466130.35,46599458.64,39222641.95,50933233.63
Inventories Adjustments Allowances,0.0,,,
Finished Goods,22398847.81,22870820.61,17552621.24,24777946.81
Raw Materials,24067282.54,23728638.03,21670020.71,26155286.82
Other Receivables,1607696.63,1165043.72,3161092.03,5764550.38
Accounts Receivable,69064593.99,56473758.3,65395480.1,103266015.06
Allowance For Doubtful Accounts Receivable,,-1092714.97,-4331820.22,-2536318.14
Gross Accounts Receivable,,57566473.27,69727300.32,105802333.2
Cash Cash Equivalents And Short Term Investments,209902522.75,405366766.71,343858687.71,1156526043.07
Other Short Term Investments,110206205.65,296731399.24,152262249.57,281167544.39
Cash And Cash Equivalents,99696317.1,108635367.47,191596438.14,875358498.68
Cash Equivalents,1649109.12,4407380.98,3478672.5,615007.74
Cash Financial,98047207.98,104227986.49,188117765.64,874743490.94
