,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,396803281.53,317550779.82,-309523395.35,-38322929.86
Repayment Of Debt,-1584039477.95,-1201809825.17,-1530395841.84,-1705089920.09
Issuance Of Debt,2378213415.92,2126430685.39,2215254626.39,1858595841.84
Capital Expenditure,-1145323171.7,-1263816422.64,-916851917.82,-552979408.02
End Cash Position,2343590779.96,1017835704.11,462092529.89,97117817.25
Beginning Cash Position,1017835704.11,462723614.18,106579775.62,107723005.41
Effect Of Exchange Rate Changes,31104242.96,-17347480.81,-12943890.08,-6433597.82
Changes In Cash,1294650832.89,572459570.74,368456644.35,-4171590.34
Financing Cash Flow,1021285645.16,634792824.45,700793609.67,-52848834.0
Net Other Financing Charges,824223076.41,-42948453.28,143578834.15,-119416529.42
Cash Dividends Paid,-597111369.22,-246879582.49,-127644009.03,-86938226.33
Net Issuance Payments Of Debt,794173937.97,924620860.22,684858784.55,153505921.75
Net Long Term Debt Issuance,794173937.97,924620860.22,684858784.55,153505921.75
Long Term Debt Payments,-1584039477.95,-1201809825.17,-1530395841.84,-1705089920.09
Long Term Debt Issuance,2378213415.92,2126430685.39,2215254626.39,1858595841.84
Investing Cash Flow,-1268761265.5,-1643700456.17,-939665487.79,-465979234.5
Net Other Investing Changes,,,-410893.34,26241540.0
Net Investment Purchase And Sale,-124309333.8,-382745468.56,-29758054.0,55930338.02
Sale Of Investment,,,,55930338.02
Purchase Of Investment,-124309333.8,-382745468.56,-29758054.0,
Net PPE Purchase And Sale,-1144451931.7,-1260954987.61,-909496540.45,-548151112.52
Sale Of PPE,871240.0,2861435.03,7355377.37,4828295.5
Purchase Of PPE,-1145323171.7,-1263816422.64,-916851917.82,-552979408.02
Operating Cash Flow,1542126453.23,1581367202.46,607328522.47,514656478.16
Change In Working Capital,-97583948.15,43963461.12,-394261952.31,-2618951.18
Change In Other Current Assets,14546326.87,35253242.77,3126022.9,-4212779.42
Change In Payable,-200611622.03,95694891.49,100857273.06,70825709.76
Change In Inventory,-22707903.49,-90729687.09,-60476279.22,285497.07
Change In Receivables,111189250.5,3745013.95,-437768969.05,-69517378.59
Other Non Cash Items,387238851.4,272226539.12,157377616.74,177354418.99
Depreciation And Amortization,458236324.7,356155862.19,323699307.42,241613194.76
Amortization Cash Flow,1880406.13,1952554.59,1458231.07,1440383.84
Depreciation,456355918.57,354203307.6,322241076.35,240172810.92
Gain Loss On Investment Securities,,,,-624178.63
Gain Loss On Sale Of PPE,34120661.27,16339714.49,5957671.65,5265826.68
Net Income From Continuing Operations,740584841.14,822935195.72,466850176.41,73498906.53
Cash Flowsfromusedin Operating Activities Direct,1542126453.23,1581367202.46,607328522.47,514656478.16
Taxes Refund Paid Direct,-568091378.46,-520929571.89,-368792625.01,-87480147.88
Classesof Cash Payments,-3682947718.66,-3127078890.48,-2668383848.3,-1098425162.7
Other Cash Paymentsfrom Operating Activities,-374281205.51,-192059327.54,-287594532.39,-85215282.77
Paymentson Behalfof Employees,-907055343.46,-747370698.82,-763446260.51,-486681828.55
Paymentsto Suppliersfor Goodsand Services,-2401611169.69,-2187648864.12,-1617343055.4,-526528051.38
Classesof Cash Receiptsfrom Operating Activities,5793165550.35,5229375664.83,3644504995.78,1700561788.74
Other Cash Receiptsfrom Operating Activities,276647022.2,113931237.3,26293424.58,53421475.47
Receiptsfrom Customers,5516518528.15,5115444427.53,3618211571.2,1647140313.27
