,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,60948000000.0,89365000000.0,131029000000.0,-199347000000.0
Repayment Of Debt,-778465000000.0,-908807000000.0,-825906000000.0,-917740000000.0
Capital Expenditure,-2388000000.0,-3096000000.0,-3543000000.0,-6614000000.0
End Cash Position,256946000000.0,298219000000.0,222326000000.0,225222000000.0
Beginning Cash Position,298219000000.0,222326000000.0,225222000000.0,278950000000.0
Effect Of Exchange Rate Changes,1183000000.0,1485000000.0,6079000000.0,-1604000000.0
Changes In Cash,-42456000000.0,74408000000.0,-8975000000.0,-52124000000.0
Financing Cash Flow,-73933000000.0,8089000000.0,-161405000000.0,181064000000.0
Net Other Financing Charges,731339000000.0,930669000000.0,676388000000.0,1110041000000.0
Cash Dividends Paid,-26807000000.0,-13773000000.0,-11887000000.0,-11237000000.0
Net Issuance Payments Of Debt,-778465000000.0,-908807000000.0,-825906000000.0,-917740000000.0
Net Long Term Debt Issuance,-778465000000.0,-908807000000.0,-825906000000.0,-917740000000.0
Long Term Debt Payments,-778465000000.0,-908807000000.0,-825906000000.0,-917740000000.0
Investing Cash Flow,-31859000000.0,-26142000000.0,17858000000.0,-40455000000.0
Net Investment Purchase And Sale,-29816000000.0,-23265000000.0,21110000000.0,-34400000000.0
Sale Of Investment,646532000000.0,440506000000.0,530341000000.0,519177000000.0
Purchase Of Investment,-676348000000.0,-463771000000.0,-509231000000.0,-553577000000.0
Net PPE Purchase And Sale,-2043000000.0,-2877000000.0,-3252000000.0,-6055000000.0
Sale Of PPE,345000000.0,219000000.0,291000000.0,559000000.0
Purchase Of PPE,-2388000000.0,-3096000000.0,-3543000000.0,-6614000000.0
Operating Cash Flow,63336000000.0,92461000000.0,134572000000.0,-192733000000.0
Change In Working Capital,-9659000000.0,11872000000.0,22789000000.0,-294409000000.0
Change In Other Current Assets,-6572000000.0,-1472000000.0,-4573000000.0,-1134000000.0
Change In Accrued Expense,,,75000000.0,9000000.0
Change In Payable,199898000000.0,190778000000.0,490377000000.0,207708000000.0
Change In Receivables,-202985000000.0,-177434000000.0,-463015000000.0,-500983000000.0
Other Non Cash Items,17251000000.0,17901000000.0,20355000000.0,22696000000.0
Provisionand Write Offof Assets,49428000000.0,59094000000.0,71306000000.0,73817000000.0
Depreciation And Amortization,4667000000.0,5177000000.0,5339000000.0,5197000000.0
Amortization Cash Flow,814000000.0,789000000.0,732000000.0,959000000.0
Depreciation,3853000000.0,4388000000.0,4607000000.0,4238000000.0
Gain Loss On Investment Securities,-6184000000.0,-10729000000.0,3579000000.0,-3423000000.0
Gain Loss On Sale Of PPE,32000000.0,-7000000.0,-101000000.0,42000000.0
Net Income From Continuing Operations,44508000000.0,46455000000.0,45516000000.0,36336000000.0
Cash Flowsfromusedin Operating Activities Direct,63336000000.0,92461000000.0,134572000000.0,-192733000000.0
Classesof Cash Payments,-467471000000.0,-436574000000.0,-637179000000.0,-678781000000.0
Other Cash Paymentsfrom Operating Activities,-99349000000.0,-64972000000.0,-69996000000.0,-108167000000.0
Paymentson Behalfof Employees,-20152000000.0,-22346000000.0,-21741000000.0,-20560000000.0
Classesof Cash Receiptsfrom Operating Activities,530807000000.0,529035000000.0,771751000000.0,486048000000.0
Other Cash Receiptsfrom Operating Activities,123106000000.0,24969000000.0,53676000000.0,43305000000.0
