,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-134432819.17,108113582.08,13859873.41,-129777507.0
Capital Expenditure,-105145325.33,-106261678.91,-104434561.29,-142144651.61
End Cash Position,392230906.51,496760898.22,483424230.63,374956068.38
Beginning Cash Position,496760898.22,483424230.63,374956068.38,371068471.97
Effect Of Exchange Rate Changes,2703656.91,736287.58,3461489.84,7783031.58
Changes In Cash,-107233648.62,12600380.01,105006672.41,-3895435.17
Financing Cash Flow,-34295620.76,432958192.01,-9450000.0,-1000000.0
Net Other Financing Charges,-1278560.0,493831598.85,-1450000.0,
Cash Dividends Paid,-33017060.76,-60873406.84,-8000000.0,-1000000.0
Investing Cash Flow,-43650534.02,-634733072.99,-3837762.29,-15262579.78
Net Other Investing Changes,,,713222.0,
Net Investment Purchase And Sale,60958142.81,-529215766.15,99383605.5,126771671.83
Sale Of Investment,620958142.81,415517292.19,339383605.5,488371671.83
Purchase Of Investment,-560000000.0,-944733058.34,-240000000.0,-361600000.0
Net PPE Purchase And Sale,-104608676.83,-105517306.84,-103934589.79,-142034251.61
Sale Of PPE,536648.5,744372.07,499971.5,110400.0
Purchase Of PPE,-105145325.33,-106261678.91,-104434561.29,-142144651.61
Operating Cash Flow,-29287493.84,214375260.99,118294434.7,12367144.61
Change In Working Capital,-140506008.77,79404169.54,-41528421.85,-80124070.64
Change In Other Current Assets,-3213593.87,-4165870.39,4740606.93,643280.54
Change In Payable,-294610319.39,328555548.45,59525254.55,-259102043.96
Change In Inventory,65118206.15,-17939543.79,32238896.58,2688035.89
Change In Receivables,92199698.34,-227045964.73,-138033179.91,175646656.89
Other Non Cash Items,-1542963.09,753300.22,-2357972.65,-6866710.78
Depreciation And Amortization,64549516.18,65643897.61,65794434.37,61112375.86
Amortization Cash Flow,5971471.45,6043264.68,5887975.15,5849297.54
Depreciation,58578044.73,59600632.93,59906459.22,55263078.32
Gain Loss On Investment Securities,-7076554.29,-3396633.22,-3120398.43,-8097049.92
Gain Loss On Sale Of PPE,531009.68,73349.87,287393.97,156007.89
Net Income From Continuing Operations,38062948.61,57551584.94,87780625.48,39812182.98
Cash Flowsfromusedin Operating Activities Direct,-29287493.84,214375260.99,118294434.7,12367144.61
Taxes Refund Paid Direct,-22675232.13,-36787159.25,-42966158.75,-23442666.35
Classesof Cash Payments,-1211343281.03,-1312073209.06,-1091100303.05,-1135221324.45
Other Cash Paymentsfrom Operating Activities,-48061295.45,-42374471.71,-35869685.74,-30596322.65
Paymentson Behalfof Employees,-366680424.47,-377332422.88,-352728972.88,-332113191.65
Paymentsto Suppliersfor Goodsand Services,-796601561.11,-892366314.47,-702501644.43,-772511810.15
Classesof Cash Receiptsfrom Operating Activities,1204731019.32,1563235629.3,1252360896.5,1171031135.41
Other Cash Receiptsfrom Operating Activities,20247565.44,13782401.88,8569149.02,27121414.82
Receiptsfrom Customers,1184483453.88,1549453227.42,1243791747.48,1143909720.59
