,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,1100568692.0,1100568692.0,937170000.0,937170000.0
Share Issued,1100568692.0,1100568692.0,937170000.0,937170000.0
Total Debt,4102703.67,,,
Tangible Book Value,2023636657.89,2010272387.07,1512221422.62,1423832515.91
Invested Capital,2204618023.67,2203218057.96,1710235271.59,1627402381.89
Working Capital,1230294532.11,1169686841.35,962079443.28,934697409.94
Net Tangible Assets,2023636657.89,2010272387.07,1512221422.62,1423832515.91
Capital Lease Obligations,2088546.96,,,
Common Stock Equity,2204618023.67,2203218057.96,1710235271.59,1627402381.89
Total Capitalization,2204618023.67,2203218057.96,1710235271.59,1627402381.89
Total Equity Gross Minority Interest,2247332686.66,2236460248.61,1740857827.69,1660631785.54
Minority Interest,42714662.99,33242190.65,30622556.1,33229403.65
Stockholders Equity,2204618023.67,2203218057.96,1710235271.59,1627402381.89
Retained Earnings,408442174.57,410101079.58,413031194.54,342106986.55
Additional Paid In Capital,589415332.56,590729311.95,264714700.79,264988084.66
Capital Stock,1100568692.0,1100568692.0,937170000.0,937170000.0
Common Stock,1100568692.0,1100568692.0,937170000.0,937170000.0
Total Liabilities Net Minority Interest,612080730.79,872653901.29,795346560.91,634518594.06
Total Non Current Liabilities Net Minority Interest,80496865.92,69149591.62,65394774.31,64215606.99
Other Non Current Liabilities,14330390.0,10671890.0,10820200.0,8000000.0
Non Current Deferred Revenue,48431044.82,44479275.62,45599511.25,46686562.37
Non Current Deferred Taxes Liabilities,15646884.14,13998426.0,8975063.06,9529044.62
Long Term Debt And Capital Lease Obligation,2088546.96,,,
Long Term Capital Lease Obligation,2088546.96,,,
Current Liabilities,531583864.87,803504309.67,729951786.6,570302987.07
Other Current Liabilities,15057320.17,25675686.01,18647499.5,46328717.46
Current Debt And Capital Lease Obligation,2014156.71,,,
Payables,274965000.38,323861734.3,416304711.53,257652944.35
Other Payable,50531034.43,48211205.72,44523137.75,40890203.07
Total Tax Payable,9656357.67,16225467.13,5934010.26,10732263.08
Accounts Payable,214777608.28,259425061.45,365847563.52,206030478.2
Total Assets,2859413417.45,3109114149.9,2536204388.6,2295150379.6
Total Non Current Assets,1097535020.47,1135922998.88,844173158.72,790149982.59
Other Non Current Assets,200941048.78,306456878.04,54585462.7,45810394.9
Non Current Deferred Assets,18348.54,6082777.99,5518046.85,5275676.54
Non Current Deferred Taxes Assets,33609350.43,28747298.42,19558065.09,24852653.58
Investmentin Financial Assets,5383529.0,5383529.0,5383529.0,5383529.0
Available For Sale Securities,5383529.0,5383529.0,5383529.0,5383529.0
Long Term Equity Investment,,,,
Investment Properties,17048533.42,6827306.58,7229639.34,7631972.1
Goodwill And Other Intangible Assets,180981365.78,192945670.89,198013848.97,203569865.98
Other Intangible Assets,180981365.78,192945670.89,197120778.87,202676795.88
Goodwill,,,893070.1,893070.1
Net PPE,659552844.52,589479537.96,553884566.77,497625890.49
Accumulated Depreciation,-713046667.37,-656069788.92,-679922450.7,-622513005.14
Gross PPE,1372599511.89,1245549326.88,1233807017.47,1120138895.63
Construction In Progress,84595519.27,129563266.92,186188698.18,162103560.79
Other Properties,33422732.43,27488642.34,25177518.34,24558013.96
Machinery Furniture Equipment,676733359.44,579890321.08,645719421.87,557998425.33
Properties,577847900.75,508607096.54,376721379.08,375478895.55
Current Assets,1761878396.98,1973191151.02,1692031229.88,1505000397.01
Other Current Assets,196600890.87,44157883.66,21323223.56,30934973.81
Prepaid Assets,16382322.7,84058512.96,21223228.7,17907494.77
Inventory,384670182.76,450423157.67,432106351.47,466738099.07
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,79835968.5,94966634.64,76231450.68,121131706.6
Work In Process,135018794.25,155957347.11,165052343.77,143132295.29
Raw Materials,169815420.01,199499175.92,190822557.02,202474097.18
Other Receivables,80877735.35,76691875.9,253253397.27,141740083.79
Accounts Receivable,334963239.33,363672606.86,297606480.46,250498486.4
Allowance For Doubtful Accounts Receivable,,-101691881.17,-94689043.97,-89019771.14
Gross Accounts Receivable,,465364488.03,392295524.43,339518257.54
Cash Cash Equivalents And Short Term Investments,748384025.97,954187113.97,666518548.42,597181259.17
Other Short Term Investments,332110995.08,420835376.05,132283522.88,202846101.38
Cash And Cash Equivalents,416273030.89,533351737.92,534235025.54,394335157.79
Cash Equivalents,20442252.8,36590839.7,50325224.91,19379089.41
Cash Financial,395830778.09,496760898.22,483909800.63,374956068.38
