,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-2441284.820961,-1731587.665524,-721726.723491,13693.533336
Tax Rate For Calcs,0.220702,0.156238,0.10499,0.015901
Normalized EBITDA,124928083.56,145050176.48,170841961.84,100774514.09
Total Unusual Items,-11061457.28,-11082982.33,-6874261.18,861176.74
Total Unusual Items Excluding Goodwill,-11061457.28,-11082982.33,-6874261.18,861176.74
Net Income From Continuing Operation Net Minority Interest,31358155.75,60440821.3,82668740.77,35528552.37
Reconciled Depreciation,64549516.18,65643897.61,65794434.37,61112375.86
Reconciled Cost Of Revenue,1150742157.67,1208791106.76,1214919938.35,1188561112.75
EBITDA,113866626.28,133967194.15,163967700.66,101635690.83
EBIT,49317110.1,68323296.54,98173266.29,40523314.97
Net Interest Income,1490081.27,1971719.59,4416638.51,5503232.59
Interest Expense,474504.92,114946.68,95482.19,67851.45
Interest Income,2944627.58,3070841.95,5325440.09,6210867.86
Normalized Income,39978328.209039,69792215.964476,88821275.226509,34681069.163336
Net Income From Continuing And Discontinued Operation,31358155.75,60440821.3,82668740.77,35528552.37
Total Expenses,1518045149.47,1558315138.99,1555953556.37,1471646249.9
Rent Expense Supplemental,431499.15,372998.9,286435.83,
Total Operating Income As Reported,48437841.44,67244792.67,95595290.05,38973275.77
Diluted Average Shares,1100286167.0,963968442.0,937287310.0,937428822.0
Basic Average Shares,1100286167.0,963968442.0,937287310.0,937428822.0
Diluted EPS,0.0285,0.0627,0.0882,0.0379
Basic EPS,0.0285,0.0627,0.0882,0.0379
Net Income Common Stockholders,31358155.75,60440821.3,82668740.77,35528552.37
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,31358155.75,60440821.3,82668740.77,35528552.37
Minority Interests,-6704792.86,2889236.36,-5111884.71,-4283630.61
Net Income Including Noncontrolling Interests,38062948.61,57551584.94,87780625.48,39812182.98
Net Income Continuous Operations,38062948.61,57551584.94,87780625.48,39812182.98
Tax Provision,10779656.57,10656764.92,10297158.62,643280.54
Pretax Income,48842605.18,68208349.86,98077784.1,40455463.52
Other Non Operating Income Expenses,404763.74,-719536.31,459989.17,1482187.75
Special Income Charges,-16976655.03,-14050265.84,-11457313.68,-6350032.68
Other Special Charges,282097.19,-295326.19,18539.87,-24376.54
Write Off,12870121.05,9740113.88,7078595.19,4306494.1
Impairment Of Capital Assets,3824436.79,4605478.15,4360178.62,2067915.12
Net Non Operating Interest Income Expense,1490081.27,1971719.59,4416638.51,5503232.59
Total Other Finance Cost,980041.39,984175.68,813319.39,639783.82
Interest Expense Non Operating,474504.92,114946.68,95482.19,67851.45
Interest Income Non Operating,2944627.58,3070841.95,5325440.09,6210867.86
Operating Income,55432356.84,75645896.5,99188112.4,24541356.3
Operating Expense,367302991.8,349524032.23,341033618.02,283085137.15
Other Operating Expenses,18751931.13,19330842.12,19072196.26,14628057.59
Depreciation And Amortization In Income Statement,16456771.66,15046861.58,14162106.77,13797905.16
Depreciation Income Statement,16456771.66,15046861.58,14162106.77,13797905.16
Research And Development,112112241.28,116989858.64,125351093.81,100818525.05
Selling General And Administration,92887882.15,76520454.34,56915072.51,40481160.33
Selling And Marketing Expense,69702045.61,54009925.27,37943682.02,23395732.93
General And Administrative Expense,23185836.54,22510529.07,18971390.49,17085427.4
Rent And Landing Fees,431499.15,372998.9,286435.83,
Gross Profit,422735348.64,425169928.73,440221730.42,307626493.45
Cost Of Revenue,1150742157.67,1208791106.76,1214919938.35,1188561112.75
Total Revenue,1573477506.31,1633961035.49,1655141668.77,1496187606.2
Operating Revenue,1573477506.31,1633961035.49,1655141668.77,1496187606.2
