,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,113055275.0,113055275.0,113055275.0,113055275.0
Share Issued,113055275.0,113055275.0,113055275.0,113055275.0
Total Debt,205756676.79,54244832.22,83537454.37,168709880.71
Tangible Book Value,1162759701.99,1237543276.51,1275944646.97,1271615791.65
Invested Capital,1526257568.55,1457204259.47,1488869915.2,1510416046.94
Working Capital,622146216.19,924836540.25,1137818102.42,1201930881.43
Net Tangible Assets,1162759701.99,1237543276.51,1275944646.97,1271615791.65
Capital Lease Obligations,2509649.65,5257312.39,8210535.6,22689032.02
Common Stock Equity,1327608665.38,1415204259.47,1439049915.2,1407796046.94
Total Capitalization,1368689533.76,1415204259.47,1439049915.2,1418396046.94
Total Equity Gross Minority Interest,1308604327.24,1400279453.13,1451463979.69,1399889888.77
Minority Interest,-19004338.14,-14924806.34,12414064.49,-7906158.17
Stockholders Equity,1327608665.38,1415204259.47,1439049915.2,1407796046.94
Treasury Stock,22687912.61,,,
Retained Earnings,83662118.79,147717317.76,173165640.65,147483808.65
Additional Paid In Capital,1127957099.9,1127957099.9,1127957099.9,1111691923.26
Capital Stock,113055275.0,113055275.0,113055275.0,113055275.0
Common Stock,113055275.0,113055275.0,113055275.0,113055275.0
Total Liabilities Net Minority Interest,677712665.55,473985392.39,392115202.05,544399064.34
Total Non Current Liabilities Net Minority Interest,62188814.7,30658807.28,31409673.7,52525250.23
Other Non Current Liabilities,6283260.08,8928253.66,10096968.76,6882491.02
Non Current Deferred Revenue,5062032.72,6946603.5,4316621.81,3369144.76
Non Current Deferred Taxes Liabilities,7253003.87,9526637.73,8785547.53,8984582.43
Long Term Debt And Capital Lease Obligation,43590518.03,5257312.39,8210535.6,33289032.02
Long Term Capital Lease Obligation,2509649.65,5257312.39,8210535.6,22689032.02
Long Term Debt,41080868.38,,,10600000.0
Current Liabilities,615523850.85,443326585.11,360705528.35,491873814.11
Other Current Liabilities,52344362.95,41408707.13,28542537.57,23092868.62
Current Debt And Capital Lease Obligation,162166158.76,48987519.83,75326918.77,135420848.69
Current Debt,157568034.79,42000000.0,49820000.0,92020000.0
Payables,288536963.32,231052531.92,172371940.77,242420057.35
Other Payable,84539567.78,82713874.93,60866318.99,146221845.44
Dividends Payable,12510842.73,12167607.51,,
Total Tax Payable,6201582.29,10045276.24,8049008.99,11321555.82
Accounts Payable,185284970.52,126125773.24,103456612.79,84876656.09
Total Assets,1986316992.79,1874264845.52,1843579181.74,1944288953.11
Total Non Current Assets,748646925.75,506101720.16,345055550.97,250484257.57
Other Non Current Assets,23464251.35,15145607.89,15351142.7,
Non Current Deferred Assets,2631431.27,3460358.15,3643177.37,407402.07
Non Current Deferred Taxes Assets,29786375.88,21234696.7,13190444.17,8902761.21
Investmentin Financial Assets,245788187.75,86079980.72,4000000.0,
Held To Maturity Securities,173853152.78,71196726.03,,
Available For Sale Securities,71935034.97,14883254.69,4000000.0,
Goodwill And Other Intangible Assets,164848963.39,177660982.96,163105268.23,136180255.29
Other Intangible Assets,140565378.83,146689912.55,145933667.93,136180255.29
Goodwill,24283584.56,30971070.41,17171600.3,
Net PPE,282127716.11,202520093.74,141120897.2,100654226.84
Accumulated Depreciation,-186345164.99,-172353065.35,-96270008.5,-67569056.29
Gross PPE,468472881.1,374873159.09,237390905.7,168223283.13
Construction In Progress,220376548.38,140197713.06,74651242.3,20098011.85
Other Properties,241892586.49,227106575.87,155421047.4,142039385.96
Machinery Furniture Equipment,6203746.23,7568870.16,7318616.0,6085885.32
Current Assets,1237670067.04,1368163125.36,1498523630.77,1693804695.54
Other Current Assets,9054065.93,3831181.59,2064330.32,1611119.2
Prepaid Assets,4131390.9,13223157.59,6665325.33,1525219.81
Inventory,310762424.04,285263150.72,220631773.1,189584253.5
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,300286477.43,262577613.27,198469682.33,169775065.35
Finished Goods,10475946.61,22685537.45,22162090.77,19809188.15
Other Receivables,23972414.17,17156333.79,7827592.98,20252488.82
Accounts Receivable,619363822.65,526138625.68,398330376.6,315473432.06
Allowance For Doubtful Accounts Receivable,-221218348.77,-144082621.62,-86758652.69,-60334861.85
Gross Accounts Receivable,840582171.42,670221247.3,485089029.29,375808293.91
Cash Cash Equivalents And Short Term Investments,270385949.35,522550675.99,863004232.44,1165358182.15
Other Short Term Investments,30069666.67,130319490.58,211540619.18,
Cash And Cash Equivalents,240316282.68,392231185.41,651463613.26,1165358182.15
Cash Equivalents,10429372.0,36646521.23,14945984.14,16269581.29
Cash Financial,229886910.68,355584664.18,636517629.12,1149088600.86
