,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,455701317.27,-8874090.33,1228689282.81,481336692.19
Repayment Of Debt,-2762471638.79,-1711864807.23,-2535110837.3,-2742212906.56
Issuance Of Debt,2247087864.82,1826615659.74,2411691870.83,2211402642.91
Capital Expenditure,-1233592900.91,-1084774673.71,-589698933.91,-712000191.6
End Cash Position,1374130920.57,1563800536.63,1960111954.62,1772628438.05
Beginning Cash Position,1563800536.63,1960111954.62,1772628438.05,1817045132.11
Effect Of Exchange Rate Changes,4074329.76,37761560.84,-14659930.2,59563941.85
Changes In Cash,-193743945.82,-434072978.83,202143446.77,-103980635.91
Financing Cash Flow,-698837222.98,-435050892.74,-368129740.46,-695744242.57
Net Other Financing Charges,-65963943.7,-394657577.22,-143268274.31,-59875152.93
Cash Dividends Paid,-92689505.31,-149166168.03,-95717499.68,-99314965.37
Net Issuance Payments Of Debt,-515383773.97,114750852.51,-123418966.47,-530810263.65
Net Long Term Debt Issuance,-515383773.97,114750852.51,-123418966.47,-530810263.65
Long Term Debt Payments,-2762471638.79,-1711864807.23,-2535110837.3,-2742212906.56
Long Term Debt Issuance,2247087864.82,1826615659.74,2411691870.83,2211402642.91
Investing Cash Flow,-1184200941.02,-1074922669.47,-1248115029.49,-601573277.13
Net Other Investing Changes,,,-114614032.37,25000000.0
Net Investment Purchase And Sale,41939121.2,1896154.17,3327532.36,79645275.95
Sale Of Investment,41939121.2,6417864.19,4849761.49,161206924.35
Purchase Of Investment,,-4521710.02,-1522229.13,-81561648.4
Net Business Purchase And Sale,3900000.0,4104506.47,-551481878.56,
Sale Of Business,3900000.0,4104506.47,,
Purchase Of Business,,,-551481878.56,
Net PPE Purchase And Sale,-1230040062.22,-1080923330.11,-585346650.92,-706218553.08
Sale Of PPE,3552838.69,3851343.6,4352282.99,5781638.52
Purchase Of PPE,-1233592900.91,-1084774673.71,-589698933.91,-712000191.6
Operating Cash Flow,1689294218.18,1075900583.38,1818388216.72,1193336883.79
Change In Working Capital,38729375.97,-513138448.86,482829902.6,-377545403.95
Change In Other Current Assets,-22134347.55,30593752.93,10003271.94,-11733324.48
Change In Payable,196552519.19,32881227.66,-82628822.7,-229654385.51
Change In Inventory,-11126555.63,-89694715.56,352183896.87,11370747.01
Change In Receivables,-124562240.04,-486918713.89,203271556.49,-147528440.97
Other Non Cash Items,265959669.23,285209693.2,207288963.23,358776801.16
Depreciation And Amortization,641419119.91,588996323.24,530072728.3,500571896.52
Amortization Cash Flow,39443815.29,27404993.58,20990826.64,16233671.54
Depreciation,601975304.62,561591329.66,509081901.66,484338224.98
Gain Loss On Investment Securities,-18353373.74,22079693.2,50376268.85,-153420997.31
Gain Loss On Sale Of PPE,4796681.99,10124318.37,7747755.09,27041874.47
Net Income From Continuing Operations,705645820.42,654949738.64,524388781.61,657402396.1
Cash Flowsfromusedin Operating Activities Direct,1689294218.18,1075900583.38,1818388216.72,1193336883.79
Taxes Refund Paid Direct,185364968.58,212003919.82,315735702.57,326931281.01
Classesof Cash Payments,-7785066868.29,-8144412614.44,-6816753905.58,-8001622102.93
Other Cash Paymentsfrom Operating Activities,-869412188.2,-997813643.43,-720887052.36,-599331752.37
Paymentson Behalfof Employees,-1864254785.78,-1817925416.83,-1421961390.15,-1503580657.3
Paymentsto Suppliersfor Goodsand Services,-5051399894.31,-5328673554.18,-4673905463.07,-5898709693.26
Classesof Cash Receiptsfrom Operating Activities,9288996117.89,9008309278.0,8319406419.73,8868027705.71
Other Cash Receiptsfrom Operating Activities,185791793.96,198528174.31,164493532.21,248141590.42
Receiptsfrom Customers,9103204323.93,8809781103.69,8154912887.52,8619886115.29
