,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-196112266.62,-330627681.7,-89300139.22,-406776580.93
Repayment Of Debt,-678050406.0,-482559007.54,-201083847.93,-97880000.0
Issuance Of Debt,1000947125.61,1014790062.02,677445483.27,437695766.12
Capital Expenditure,-136413840.23,-125218855.45,-98854254.73,-97281182.56
End Cash Position,269082245.11,293663369.73,241684810.42,167355697.29
Beginning Cash Position,293663369.73,241684810.42,167355697.29,198493125.72
Effect Of Exchange Rate Changes,391177.17,185140.25,-1697.53,-39875.4
Changes In Cash,-24972301.79,51793419.06,74330810.66,-31097553.03
Financing Cash Flow,147777561.07,357587896.38,424523790.73,322802338.99
Net Other Financing Charges,-44899900.19,-93897972.1,-2479665.78,
Cash Dividends Paid,-130219258.35,-80745186.0,-49358178.83,-17013427.13
Net Issuance Payments Of Debt,322896719.61,532231054.48,476361635.34,339815766.12
Net Long Term Debt Issuance,322896719.61,532231054.48,476361635.34,339815766.12
Long Term Debt Payments,-678050406.0,-482559007.54,-201083847.93,-97880000.0
Long Term Debt Issuance,1000947125.61,1014790062.02,677445483.27,437695766.12
Investing Cash Flow,-113051436.47,-100385651.07,-359747095.58,-44404493.65
Net Other Investing Changes,-7900000.0,12110000.0,-2000.0,
Net Investment Purchase And Sale,25188097.17,53579.1,-4558555.18,52830251.41
Sale Of Investment,28038097.17,53579.1,31306444.82,534730251.41
Purchase Of Investment,-2850000.0,,-35865000.0,-481900000.0
Net Business Purchase And Sale,,12669625.28,-256694706.25,
Sale Of Business,,12669625.28,,
Purchase Of Business,,,-256694706.25,
Net PPE Purchase And Sale,-130339533.64,-125218855.45,-98491834.15,-97234745.06
Sale Of PPE,6074306.59,,362420.58,46437.5
Purchase Of PPE,-136413840.23,-125218855.45,-98854254.73,-97281182.56
Operating Cash Flow,-59698426.39,-205408826.25,9554115.51,-309495398.37
Change In Working Capital,-385092480.03,-553812599.35,-167880232.87,-384045503.9
Change In Other Current Assets,14276013.16,-7586314.05,-4168462.71,1403351.92
Change In Payable,107846225.94,-93315464.92,1680121937.27,127539030.3
Change In Inventory,-78339254.09,-89377852.22,-91889237.8,-70309837.86
Change In Receivables,-428875465.04,-363532968.16,-1751944469.63,-442678048.26
Other Non Cash Items,27389205.66,24830949.35,9865000.18,6651721.75
Depreciation And Amortization,76272066.12,57918429.33,21674362.31,8218747.13
Amortization Cash Flow,6546048.46,6318078.39,2551813.36,484580.1
Depreciation,69726017.66,51600350.94,19122548.95,7734167.03
Gain Loss On Investment Securities,-103234276.15,12354613.86,280049.08,-9386251.73
Gain Loss On Sale Of PPE,1123107.06,309768.1,24937.29,38041.5
Net Income From Continuing Operations,247621442.72,232182263.88,126392143.45,73450540.5
Cash Flowsfromusedin Operating Activities Direct,-59698426.39,-205408826.25,9554115.51,-309495398.37
Taxes Refund Paid Direct,-83755971.68,-119770046.61,-28441569.16,-24260763.17
Classesof Cash Payments,-2537863480.56,-2291684713.01,-1650133449.82,-1170708682.54
Other Cash Paymentsfrom Operating Activities,-109423902.09,-85757084.44,-70104852.66,-13277038.62
Paymentson Behalfof Employees,-231290656.44,-209232487.48,-112371863.25,-68766514.44
Paymentsto Suppliersfor Goodsand Services,-2197148922.03,-1996695141.09,-1467656733.91,-1088665129.48
Classesof Cash Receiptsfrom Operating Activities,2561921025.85,2206045933.37,1688129134.49,885474047.34
Other Cash Receiptsfrom Operating Activities,29929054.79,31487038.69,7499522.33,6796489.29
Receiptsfrom Customers,2531991971.06,2174558894.68,1680629612.16,878677558.05
