,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,4470798.696383,-1513696.520227,-1546838.942486,360228.118618
Tax Rate For Calcs,0.16455,0.102887,0.083927,0.08145
Normalized EBITDA,370763656.47,354390531.82,187085189.42,91583164.89
Total Unusual Items,27169831.25,-14712166.26,-18430766.07,4422693.62
Total Unusual Items Excluding Goodwill,27169831.25,-14712166.26,-18430766.07,4422693.62
Net Income From Continuing Operation Net Minority Interest,248039373.87,225800982.09,120504022.64,73450540.5
Reconciled Depreciation,76272066.12,57918429.33,21674362.31,8218747.13
Reconciled Cost Of Revenue,2655964172.48,2187229925.34,1701816119.17,1051723315.82
EBITDA,397933487.72,339678365.56,168654423.35,96005858.51
EBIT,321661421.6,281759936.23,146980061.04,87787111.38
Net Interest Income,-23727410.88,-20691874.8,-6086991.97,-6384321.02
Interest Expense,25268489.58,22949321.35,9008366.93,7823543.26
Interest Income,2731679.39,3545734.27,3864580.76,2022663.96
Normalized Income,225340341.316383,238999451.829773,137387949.767514,69388074.998618
Net Income From Continuing And Discontinued Operation,248039373.87,225800982.09,120504022.64,73450540.5
Total Expenses,2852880087.48,2355733989.97,1817567829.66,1127199814.64
Rent Expense Supplemental,39390.04,36128.08,,
Total Operating Income As Reported,303417142.2,259920675.27,138535576.38,82406552.13
Diluted Average Shares,110000166.0,109574893.0,109999108.0,110005303.0
Basic Average Shares,110000166.0,109574893.0,109999108.0,110005303.0
Diluted EPS,2.2549,2.0607,1.0955,0.6677
Basic EPS,2.2549,2.0607,1.0955,0.6677
Net Income Common Stockholders,248039373.87,225800982.09,120504022.64,73450540.5
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,248039373.87,225800982.09,120504022.64,73450540.5
Minority Interests,417931.15,-6381281.79,-5888120.81,
Net Income Including Noncontrolling Interests,247621442.72,232182263.88,126392143.45,73450540.5
Net Income Continuous Operations,247621442.72,232182263.88,126392143.45,73450540.5
Tax Provision,48771489.3,26628351.0,11579550.66,6513027.62
Pretax Income,296392932.02,258810614.88,137971694.11,79963568.12
Other Non Operating Income Expenses,-7024210.18,-1110060.39,-563882.27,-2442984.01
Special Income Charges,-69489607.62,-14712166.26,-18430766.07,4422693.62
Other Special Charges,-557297.24,4229.56,-20078.07,
Write Off,2878865.88,4520090.62,17293803.5,-4853192.1
Impairment Of Capital Assets,67168038.98,10187846.08,1157040.64,430498.48
Net Non Operating Interest Income Expense,-23727410.88,-20691874.8,-6086991.97,-6384321.02
Total Other Finance Cost,1190600.69,1288287.72,943205.8,583441.72
Interest Expense Non Operating,25268489.58,22949321.35,9008366.93,7823543.26
Interest Income Non Operating,2731679.39,3545734.27,3864580.76,2022663.96
Operating Income,296544450.95,307095256.6,163330262.12,79690011.66
Operating Expense,196915915.0,168504064.63,115751710.49,75476498.82
Other Operating Expenses,11382295.9,12763618.73,5075980.33,3131036.56
Depreciation And Amortization In Income Statement,11725058.51,9865701.66,3541010.68,1019647.6
Amortization,6414448.46,6185166.26,2207167.97,484580.1
Depreciation Income Statement,5310610.05,3680535.4,1333842.71,535067.5
Research And Development,109618819.95,92710264.82,62186886.45,40549510.76
Selling General And Administration,32843326.24,33801352.85,23310332.71,13926569.36
Selling And Marketing Expense,4407610.28,4785079.47,2807325.67,1754962.23
General And Administrative Expense,28435715.96,29016273.38,20503007.04,12171607.13
Rent And Landing Fees,39390.04,36128.08,,
Gross Profit,493460365.95,475599321.23,279081972.61,155166510.48
Cost Of Revenue,2655964172.48,2187229925.34,1701816119.17,1051723315.82
Total Revenue,3149424538.43,2662829246.57,1980898091.78,1206889826.3
Operating Revenue,3149424538.43,2662829246.57,1980898091.78,1206889826.3
