,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,3245000000.0,3245000000.0,3245000000.0,3245000000.0
Share Issued,3245000000.0,3245000000.0,3245000000.0,3245000000.0
Total Debt,11857973089.68,11754248337.09,9890237995.1,8883767736.65
Tangible Book Value,12101556525.53,11765148829.43,11411494277.2,10997271247.98
Invested Capital,23863043168.55,23576411936.55,21342601507.58,19880687026.31
Net Tangible Assets,12101556525.53,11765148829.43,11411494277.2,10997271247.98
Common Stock Equity,12259489432.08,11940916705.43,11581819304.49,11138237694.6
Total Capitalization,23863043168.55,23576411936.55,21342601507.58,19880687026.31
Total Equity Gross Minority Interest,12264232405.73,11945483165.14,11586235999.74,11142483679.93
Minority Interest,4742973.65,4566459.71,4416695.25,4245985.33
Stockholders Equity,12259489432.08,11940916705.43,11581819304.49,11138237694.6
Other Equity Interest,,,,
Retained Earnings,1404618768.14,1299952111.18,1141833974.56,875250742.48
Additional Paid In Capital,,4729491286.18,4729491286.18,4729491286.18
Capital Stock,3245000000.0,3245000000.0,3245000000.0,3245000000.0
Common Stock,3245000000.0,3245000000.0,3245000000.0,3245000000.0
Total Liabilities Net Minority Interest,42401724542.84,40303212222.14,35115687191.8,32736323373.22
Derivative Product Liabilities,,79072.73,146540.0,338660.0
Non Current Deferred Revenue,,,,10398472.95
Long Term Debt And Capital Lease Obligation,11857973089.68,11754248337.09,9890237995.1,8883767736.65
Payables,1128139671.11,1033460568.38,888683197.86,588823173.77
Other Payable,834728163.38,766955414.05,708055948.57,490449015.32
Total Tax Payable,93574480.73,116898192.75,21104754.52,64495952.48
Accounts Payable,199837027.0,149606961.58,159522494.77,33878205.97
Total Assets,54665956948.57,52248695387.28,46701923191.54,43878807053.15
Non Current Deferred Taxes Assets,,,,358478748.52
Investments And Advances,20650375315.7,22407856389.28,23402231157.6,20702560647.04
Investmentin Financial Assets,20650375315.7,22407856389.28,23402231157.6,20702560647.04
Trading Securities,20530731069.05,22277987004.5,23309319210.75,20619143349.79
Investment Properties,37524264.32,43853540.6,50182816.88,56909624.31
Goodwill And Other Intangible Assets,157932906.55,175767876.0,170325027.29,140966446.62
Other Intangible Assets,147331542.94,165166512.39,152414835.66,123056254.99
Goodwill,10601363.61,10601363.61,17910191.63,17910191.63
Net PPE,356356113.71,243460782.72,293195769.21,302509800.35
Accumulated Depreciation,-480493228.17,-450361237.95,-424594144.58,-405521668.04
Gross PPE,836849341.88,693822020.67,717789913.79,708031468.39
Construction In Progress,4086997.2,2230151.15,17338920.36,6918552.6
Other Properties,526592629.2,385422154.04,394281277.95,394943200.31
Properties,306169715.48,306169715.48,306169715.48,306169715.48
Receivables,612104930.38,644077335.89,1196989794.96,734056095.17
Cash Cash Equivalents And Short Term Investments,,,,16828703767.28
Cash And Cash Equivalents,31189989190.32,27665431668.34,20445312897.23,20405751342.88
Cash Equivalents,8100066752.17,6983811684.75,6262390044.21,5932653985.13
Cash Financial,18669337304.12,16415634381.03,10982461211.43,10896049782.15
Cash Cash Equivalents And Federal Funds Sold,32162881199.99,28088455861.74,20938192325.11,21325612540.23
