,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-12045.47674,-1576568.349542,17733.668895,193566.748846
Tax Rate For Calcs,0.239678,0.218969,0.21286,0.234783
Total Unusual Items,-50256.83,-7199973.82,83311.51,824451.33
Total Unusual Items Excluding Goodwill,-50256.83,-7199973.82,83311.51,824451.33
Net Income From Continuing Operation Net Minority Interest,747083879.1,686540700.87,605831609.89,302762634.85
Reconciled Depreciation,151285226.23,144785240.08,128530895.09,119764001.68
Net Interest Income,206379610.16,131412835.34,98927744.04,181092750.92
Interest Expense,505891275.83,570144786.52,650204141.99,669271252.74
Interest Income,712270885.99,701557621.86,749131886.03,850364003.66
Normalized Income,747122090.45326,692164106.340458,605766032.048895,302131750.268846
Net Income From Continuing And Discontinued Operation,747083879.1,686540700.87,605831609.89,302762634.85
Diluted Average Shares,3248190779.0,3269241433.0,3188587420.0,3364029276.0
Basic Average Shares,3248190779.0,3269241433.0,3188587420.0,3364029276.0
Diluted EPS,0.23,0.21,0.19,0.09
Basic EPS,0.23,0.21,0.19,0.09
Net Income Common Stockholders,747083879.1,686540700.87,605831609.89,302762634.85
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,747083879.1,686540700.87,605831609.89,302762634.85
Minority Interests,-176513.94,-149764.46,-170709.92,9353.96
Net Income Including Noncontrolling Interests,747260393.04,686690465.33,606002319.81,302753280.89
Net Income Continuous Operations,747260393.04,686690465.33,606002319.81,302753280.89
Tax Provision,235561081.08,192519365.58,163876155.54,92890157.78
Pretax Income,982821474.12,879209830.91,769878475.35,395643438.67
Other Non Operating Income Expenses,-678929.83,863575.4,-788005.08,44525447.71
Special Income Charges,-50256.83,-7199973.82,83311.51,824451.33
Other Special Charges,50256.83,-108854.2,-83311.51,-824451.33
Write Off,,7308828.02,,
Gain On Sale Of Security,831732078.44,934699903.05,1141796708.43,368066960.5
Operating Expense,1717565472.51,1518460252.7,1567381385.14,1216637419.57
Other Operating Expenses,113514556.25,49091658.61,68322483.37,101279424.4
Depreciation And Amortization In Income Statement,149570408.84,145385408.03,130418032.14,120748526.24
Amortization,,,,
Depreciation Income Statement,149570408.84,145385408.03,130418032.14,120748526.24
Selling General And Administration,329212154.74,295166340.29,267592211.23,170265622.45
Selling And Marketing Expense,93954818.34,79269650.79,42805882.71,12555362.05
General And Administrative Expense,235257336.4,215896689.5,224786328.52,157710260.4
Rent And Landing Fees,12427522.16,11598664.65,12511850.93,11251949.84
Total Revenue,2700156745.44,2438110972.32,2316793891.23,1642850965.88
Operating Revenue,2700156745.44,2438110972.32,2316793891.23,1642850965.88
