,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,544293668.0,506500774.0,506500774.0,506500774.0
Share Issued,544293668.0,506500774.0,506500774.0,506500774.0
Total Debt,494461608.02,622933435.74,365384995.74,65690151.72
Tangible Book Value,14366795733.78,12848421220.13,12767279689.85,11275610783.3
Invested Capital,14693164409.53,13251512352.21,13075967833.76,11498919951.18
Working Capital,9373261185.63,9097878418.59,8922140003.75,8359832680.12
Net Tangible Assets,14366795733.78,12848421220.13,12767279689.85,11275610783.3
Capital Lease Obligations,454815194.15,482501795.67,277887627.55,5259606.66
Common Stock Equity,14693164409.53,13166629133.04,13075967833.76,11490019951.18
Total Capitalization,14693164409.53,13166629133.04,13075967833.76,11490019951.18
Total Equity Gross Minority Interest,15427501949.54,13693152148.33,13274650953.79,11490019951.18
Minority Interest,734337540.01,526523015.29,198683120.03,
Stockholders Equity,14693164409.53,13166629133.04,13075967833.76,11490019951.18
Retained Earnings,5857681636.08,5345021573.39,5288505451.9,3722462705.54
Additional Paid In Capital,8116170603.8,7157731149.15,7157731149.15,7157731149.15
Capital Stock,544293668.0,506500774.0,506500774.0,506500774.0
Common Stock,544293668.0,506500774.0,506500774.0,506500774.0
Total Liabilities Net Minority Interest,6978109983.69,3429090779.89,4135162209.4,10065400672.94
Total Non Current Liabilities Net Minority Interest,942780636.18,655100825.81,491673159.39,313574211.11
Other Non Current Liabilities,,,,
Tradeand Other Payables Non Current,295951322.23,,16723180.0,83803371.25
Non Current Deferred Revenue,192014119.8,128380344.37,145806022.29,159628988.17
Non Current Deferred Taxes Liabilities,,44218685.77,51256329.55,64882245.03
Long Term Debt And Capital Lease Obligation,454815194.15,482501795.67,277887627.55,5259606.66
Long Term Capital Lease Obligation,454815194.15,482501795.67,277887627.55,5259606.66
Current Liabilities,6035329347.51,2773989954.08,3643489050.01,9751826461.83
Other Current Liabilities,22179640.84,6570950.86,6112007.2,23838383.75
Current Debt And Capital Lease Obligation,39646413.87,140431640.07,87497368.19,60430545.06
Current Debt,,84883219.17,,8900000.0
Payables,5837890690.56,2578891396.85,3435109802.05,9471829089.33
Other Payable,160205368.96,148105788.73,233709594.17,335912389.28
Total Tax Payable,33694786.31,14724223.77,51436090.17,117788701.33
Accounts Payable,5643990535.29,2416061384.35,3149964117.71,9018127998.72
Total Assets,22405611933.23,17122242928.22,17409813163.19,21555420624.12
Total Non Current Assets,6997021400.09,5250374555.55,4844184109.43,3443761482.17
Other Non Current Assets,472262406.18,11540945.45,87940663.75,162987221.75
Non Current Deferred Assets,2837785.56,5813113.96,6904810.77,2695227.52
Non Current Deferred Taxes Assets,72526467.85,131125271.01,109155296.42,113278285.24
Investmentin Financial Assets,,10000000.0,10000000.0,10000000.0
Available For Sale Securities,,10000000.0,10000000.0,10000000.0
Long Term Equity Investment,4200057.25,,,
Investment Properties,57618280.31,59225875.97,60833471.63,62441067.29
Goodwill And Other Intangible Assets,326368675.75,318207912.91,308688143.91,214409167.88
Other Intangible Assets,303424178.64,295263415.8,285743646.8,191464670.77
Goodwill,22944497.11,22944497.11,22944497.11,22944497.11
Net PPE,6061207727.19,4714461436.25,4260661722.95,2877950512.49
Accumulated Depreciation,-1394837237.16,-1017281966.02,-806740851.38,-579992285.49
Gross PPE,7456044964.35,5731743402.27,5067402574.33,3457942797.98
Construction In Progress,1228295400.84,201953122.94,412234053.21,634143112.8
Other Properties,484366838.12,513616261.9,291351941.34,10721287.96
Machinery Furniture Equipment,3879581994.16,3460744775.19,3079703944.63,1996978076.29
Properties,1863800731.23,1555429242.24,1284112635.15,816100320.93
Current Assets,15408590533.14,11871868372.67,12565629053.76,18111659141.95
Other Current Assets,437245500.71,210220480.42,112956981.63,498339636.21
Prepaid Assets,409284095.5,145917250.04,65615572.31,660638016.07
Inventory,2906331335.28,1059989280.36,693012948.93,2865117479.16
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,9481168.8,1425447.41,966146.69,686187.11
Finished Goods,1372813560.14,404891044.77,297901704.73,1142108432.41
Work In Process,267397958.17,107623001.23,119611173.63,385892378.46
Raw Materials,1256638648.17,546049786.95,274533923.88,1336430481.18
Other Receivables,909470128.16,573484828.02,1939201622.17,1097571150.73
Accounts Receivable,2711444502.47,2329368891.15,2911868296.9,5773761921.67
Allowance For Doubtful Accounts Receivable,,-283184342.96,-257310567.47,-254875103.56
Gross Accounts Receivable,,2612553234.11,3169178864.37,6028637025.23
Cash Cash Equivalents And Short Term Investments,8034814971.02,7552887642.68,6842973631.82,7216230938.11
Other Short Term Investments,1537112286.53,1132883779.42,1153702623.11,1999865981.82
Cash And Cash Equivalents,6497702684.49,6420003863.26,5689271008.71,5216364956.29
Cash Equivalents,48083096.1,0.0,57206715.98,57364378.86
Cash Financial,6449619588.39,6420003863.26,5632064292.73,5159000577.43
