Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-24 00:00:00+08:00,6.090000152587891,6.010000228881836,5.78000020980835,5.789999961853027,1553642535,0.0,0.0
2026-07-23 00:00:00+08:00,6.070000171661377,6.139999866485596,5.949999809265137,6.059999942779541,1575304499,0.0,0.0
2026-07-22 00:00:00+08:00,6.179999828338623,6.380000114440918,5.96999979019165,6.039999961853027,2480425160,0.0,0.0
2026-07-21 00:00:00+08:00,5.829999923706055,6.360000133514404,5.619999885559082,6.309999942779541,3200397923,0.0,0.0
2026-07-20 00:00:00+08:00,6.150000095367432,6.199999809265137,5.619999885559082,5.789999961853027,2681320984,0.0,0.0
2026-07-17 00:00:00+08:00,6.090000152587891,6.21999979019165,5.880000114440918,6.070000171661377,2956818879,0.0,0.0
2026-07-16 00:00:00+08:00,6.25,6.389999866485596,5.989999771118164,6.050000190734863,2607655881,0.0,0.0
2026-07-15 00:00:00+08:00,6.96999979019165,6.96999979019165,6.349999904632568,6.380000114440918,3011272806,0.0,0.0
2026-07-14 00:00:00+08:00,6.900000095367432,7.170000076293945,6.659999847412109,7.019999980926514,2936732636,0.0,0.0
2026-07-13 00:00:00+08:00,7.349999904632568,7.409999847412109,6.829999923706055,6.829999923706055,3175870446,0.0,0.0
2026-07-10 00:00:00+08:00,8.15999984741211,8.34000015258789,7.590000152587891,7.590000152587891,3804619925,0.0,0.0
2026-07-09 00:00:00+08:00,7.710000038146973,8.180000305175781,7.710000038146973,8.149999618530273,3793990535,0.0,0.0
2026-07-08 00:00:00+08:00,7.690000057220459,7.900000095367432,7.260000228881836,7.630000114440918,3322287793,0.0,0.0
2026-07-07 00:00:00+08:00,7.659999847412109,7.840000152587891,7.449999809265137,7.579999923706055,2818697744,0.0,0.0
2026-07-06 00:00:00+08:00,8.210000038146973,8.520000457763672,7.739999771118164,7.760000228881836,3708742073,0.0,0.0
2026-07-03 00:00:00+08:00,8.859999656677246,9.09000015258789,8.3100004196167,8.380000114440918,4144206667,0.0,0.0
