,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-67188476.01,-188422796.2,-83838871.14,57584850.56
Repayment Of Debt,-304638018.82,-129742141.23,-39450000.0,-3500000.0
Issuance Of Debt,324630748.64,221522008.95,24900000.0,28200000.0
Capital Expenditure,-161465620.29,-152142563.78,-103126622.28,-80790869.08
End Cash Position,306374132.77,272172047.5,499108013.16,195049701.45
Beginning Cash Position,272172047.5,499108013.16,195049701.45,175706789.47
Effect Of Exchange Rate Changes,242836.36,88847.91,748910.56,99793.16
Changes In Cash,33959248.91,-227024813.57,303309401.15,19243118.82
Financing Cash Flow,-112586832.91,3167038.02,1721615234.93,-45589076.32
Net Other Financing Charges,-61571821.31,-22168991.86,1801248488.15,-8329436.33
Cash Dividends Paid,-71007741.42,-66443837.84,-64908253.22,-61959639.99
Net Issuance Payments Of Debt,19992729.82,91779867.72,-14550000.0,24700000.0
Net Long Term Debt Issuance,19992729.82,91779867.72,-14550000.0,24700000.0
Long Term Debt Payments,-304638018.82,-129742141.23,-39450000.0,-3500000.0
Long Term Debt Issuance,324630748.64,221522008.95,24900000.0,28200000.0
Investing Cash Flow,52268937.54,-193911619.17,-1437593584.92,-73543524.5
Net Investment Purchase And Sale,249150054.63,111736183.32,-1326920866.67,-2325180.0
Sale Of Investment,1584810054.63,1817686183.32,80889133.33,414000.0
Purchase Of Investment,-1335660000.0,-1705950000.0,-1407810000.0,-2739180.0
Net Business Purchase And Sale,-36764956.8,-156700677.19,-9335969.16,
Sale Of Business,807133.0,1700597.86,,
Purchase Of Business,-37572089.8,-158401275.05,-9335969.16,
Net PPE Purchase And Sale,-160116160.29,-148947125.3,-101336749.09,-71218344.5
Sale Of PPE,1349460.0,3195438.48,1789873.19,9572524.58
Purchase Of PPE,-161465620.29,-152142563.78,-103126622.28,-80790869.08
Operating Cash Flow,94277144.28,-36280232.42,19287751.14,138375719.64
Change In Working Capital,-79246804.54,-263105679.71,-218775993.45,-80799307.51
Change In Other Current Assets,-6638256.39,-4484719.3,1632032.29,693937.58
Change In Payable,-71599061.01,130953763.23,-5682229.06,35657200.3
Change In Inventory,5016905.48,-365613.61,2560510.53,-11099980.62
Change In Receivables,-6026392.62,-389209110.03,-217286307.21,-106050464.77
Other Non Cash Items,28694013.17,17203778.73,12307618.02,11103169.37
Depreciation And Amortization,88570930.59,60748535.64,41820011.79,33655279.56
Amortization Cash Flow,8499613.79,4950781.08,3237245.32,3532610.98
Depreciation,80071316.8,55797754.56,38582766.47,30122668.58
Gain Loss On Investment Securities,-38601474.95,-48721216.45,-10172547.78,-2879220.77
Gain Loss On Sale Of PPE,-783690.14,550238.52,-575456.59,-78855.08
Net Income From Continuing Operations,28813981.96,106252561.56,162133660.63,161001070.53
Cash Flowsfromusedin Operating Activities Direct,94277144.28,-36280232.42,19287751.14,138375719.64
Taxes Refund Paid Direct,-75859464.27,-44487310.31,-51746852.1,-83461561.15
Classesof Cash Payments,-1173495447.93,-972843730.04,-894137447.92,-771110125.15
Other Cash Paymentsfrom Operating Activities,-151310245.77,-134620677.48,-72786043.86,-77930999.07
Paymentson Behalfof Employees,-481446293.2,-368577553.29,-304484438.65,-248172271.68
Paymentsto Suppliersfor Goodsand Services,-540738908.96,-469645499.27,-516866965.41,-445006854.4
Classesof Cash Receiptsfrom Operating Activities,1343632056.48,981050807.93,965172051.16,992947405.94
Other Cash Receiptsfrom Operating Activities,36225954.84,29113604.12,34961542.11,18157450.47
Receiptsfrom Customers,1307406101.64,951937203.81,930210509.05,974789955.47
