,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-764425.313149,1478253.162431,-5633905.846746,3127779.729866
Tax Rate For Calcs,0.235245,0.1434,0.145562,0.106788
Normalized EBITDA,6506828049.0,5906527332.0,5695718505.0,-476545681.0
Total Unusual Items,-3249482.0,10308596.0,-38704393.0,29289690.0
Total Unusual Items Excluding Goodwill,-3249482.0,10308596.0,-38704393.0,29289690.0
Net Income From Continuing Operation Net Minority Interest,2317401673.0,2272944296.0,2257429466.0,-3035823226.0
Reconciled Depreciation,2987476223.0,2728829418.0,2371045942.0,2288347895.0
Reconciled Cost Of Revenue,18544164818.0,17412257154.0,15518700426.0,11590342886.0
EBITDA,6503578567.0,5916835928.0,5657014112.0,-447255991.0
EBIT,3516102344.0,3188006510.0,3285968170.0,-2735603886.0
Net Interest Income,-284797580.0,-272541158.0,-286178815.0,-495711144.0
Interest Expense,485847516.0,534557498.0,643961815.0,663166321.0
Interest Income,209854717.0,268860489.0,363326816.0,171605008.0
Normalized Income,2319886729.686851,2264113953.162431,2290499953.153254,-3061985136.270134
Net Income From Continuing And Discontinued Operation,2317401673.0,2272944296.0,2257429466.0,-3035823226.0
Total Expenses,18110892557.0,17081804506.0,15020321616.0,11179319735.0
Total Operating Income As Reported,3040673267.0,2649134769.0,2616271913.0,-3416652099.0
Diluted Average Shares,973698182.0,975512573.0,977242193.0,919946432.0
Basic Average Shares,973698182.0,975512573.0,977242193.0,919946432.0
Diluted EPS,2.38,2.33,2.31,-3.3
Basic EPS,2.38,2.33,2.31,-3.3
Net Income Common Stockholders,2317401673.0,2272944296.0,2257429466.0,-3035823226.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2317401673.0,2272944296.0,2257429466.0,-3035823226.0
Minority Interests,,,,
Net Income Including Noncontrolling Interests,2317401673.0,2272944296.0,2257429466.0,-3035823226.0
Net Income Continuous Operations,2317401673.0,2272944296.0,2257429466.0,-3035823226.0
Tax Provision,712853155.0,380504716.0,384576889.0,-362946981.0
Pretax Income,3030254828.0,2653449012.0,2642006355.0,-3398770207.0
Other Non Operating Income Expenses,-10418439.0,4314243.0,25734442.0,17881892.0
Special Income Charges,-3707139.0,-4034528.0,1267040.0,-1191682.0
Other Special Charges,,1127859.0,-2830189.0,
Write Off,3707139.0,2906669.0,1563149.0,1191682.0
Net Non Operating Interest Income Expense,-284797580.0,-272541158.0,-286178815.0,-495711144.0
Total Other Finance Cost,8804781.0,6844149.0,5543816.0,4149831.0
Interest Expense Non Operating,485847516.0,534557498.0,643961815.0,663166321.0
Interest Income Non Operating,209854717.0,268860489.0,363326816.0,171605008.0
Operating Income,3348638872.0,2918122675.0,2917535807.0,-2810353396.0
Operating Expense,-433272261.0,-330452648.0,-498378810.0,-411023151.0
Other Operating Expenses,54713188.0,38367421.0,28356911.0,23671190.0
Depreciation And Amortization In Income Statement,,,13113882.0,15953279.0
Depreciation Income Statement,,,13113882.0,15953279.0
Research And Development,163757390.0,160629565.0,144176949.0,122307314.0
Selling General And Administration,228656796.0,200818111.0,156047707.0,118787077.0
Selling And Marketing Expense,63408487.0,69795162.0,62202527.0,42095792.0
General And Administrative Expense,165248309.0,131022949.0,93845180.0,76691285.0
Gross Profit,2915366611.0,2587670027.0,2419156997.0,-3221376547.0
Cost Of Revenue,18544164818.0,17412257154.0,15518700426.0,11590342886.0
Total Revenue,21459531429.0,19999927181.0,17937857423.0,8368966339.0
Operating Revenue,21459531429.0,19999927181.0,17937857423.0,8368966339.0
