,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,131234740.17,216660539.86,122380446.57,-167133924.04
Repayment Of Debt,-1227694563.15,-1176554920.27,-1302606354.32,-1041745907.28
Issuance Of Debt,1154709348.11,1106547407.58,1215174296.89,1359922215.63
Capital Expenditure,-157375428.02,-194056976.63,-256986769.63,-267889007.16
End Cash Position,515497325.59,557769590.25,486195280.41,493544037.01
Beginning Cash Position,557769590.25,486195280.41,493544037.01,366564332.28
Effect Of Exchange Rate Changes,-3860364.35,-343332.26,-269141.18,20050362.8
Changes In Cash,-38411900.31,71917642.1,-7079615.42,106929341.93
Financing Cash Flow,-141985114.71,-147029743.49,-127532211.99,239511724.08
Net Other Financing Charges,-63331.42,-69085.72,-83176.56,-248341.71
Cash Dividends Paid,-68136568.25,-76553145.08,-39216978.0,-77176242.56
Net Issuance Payments Of Debt,-72985215.04,-70007512.69,-87432057.43,318176308.35
Net Long Term Debt Issuance,-72985215.04,-70007512.69,-87432057.43,318176308.35
Long Term Debt Payments,-1227694563.15,-1176554920.27,-1302606354.32,-1041745907.28
Long Term Debt Issuance,1154709348.11,1106547407.58,1215174296.89,1359922215.63
Investing Cash Flow,-185036953.79,-191770130.9,-258914619.63,-233337465.27
Net Other Investing Changes,-27792145.34,1775675.0,-1960950.0,33935176.19
Net Investment Purchase And Sale,,508170.73,,616365.7
Sale Of Investment,,508170.73,,616365.7
Net PPE Purchase And Sale,-157244808.45,-194053976.63,-256953669.63,-267889007.16
Sale Of PPE,130619.57,3000.0,33100.0,
Purchase Of PPE,-157375428.02,-194056976.63,-256986769.63,-267889007.16
Operating Cash Flow,288610168.19,410717516.49,379367216.2,100755083.12
Change In Working Capital,-14635532.86,190405070.52,112421385.75,-94023471.67
Change In Other Current Assets,6001518.6,113045.38,-13937596.61,-11641579.38
Change In Payable,33966635.89,-254773963.98,85410407.61,-171823974.9
Change In Inventory,129808322.48,241766571.21,235222400.59,114809227.38
Change In Receivables,-184412009.83,203299417.91,-194273825.84,-25367144.77
Other Non Cash Items,37994413.0,39420825.83,32109604.26,27660585.93
Depreciation And Amortization,151874517.74,150278949.47,132896868.68,114611029.92
Amortization Cash Flow,7582632.35,6597302.34,5913467.82,4792511.91
Depreciation,144291885.39,143681647.13,126983400.86,109818518.01
Gain Loss On Investment Securities,-2217310.36,-2059570.73,775405.6,5536025.64
Gain Loss On Sale Of PPE,-159317.83,120428.8,317916.24,1936234.5
Net Income From Continuing Operations,108871776.75,50904588.86,59708727.53,29460730.26
Cash Flowsfromusedin Operating Activities Direct,288610168.19,410717516.49,379367216.2,100755083.12
Taxes Refund Paid Direct,61735968.7,-2766517.34,-6762491.32,45792985.85
Classesof Cash Payments,-3387358253.25,-2898837391.26,-3695803579.16,-3688865366.11
Other Cash Paymentsfrom Operating Activities,-238713186.0,-163249856.77,-203146926.89,-272478049.2
Paymentson Behalfof Employees,-436717928.46,-377359637.26,-413701092.96,-348576688.04
Paymentsto Suppliersfor Goodsand Services,-2711927138.79,-2358227897.23,-3078955559.31,-3067810628.87
Classesof Cash Receiptsfrom Operating Activities,3614232452.74,3312321425.09,4081933286.68,3743827463.38
Other Cash Receiptsfrom Operating Activities,153790503.73,159873700.98,118574726.74,269611119.82
Receiptsfrom Customers,3460441949.01,3152447724.11,3963358559.94,3474216343.56
