Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-14 00:00:00+08:00,16.959999084472656,18.040000915527344,16.950000762939453,17.530000686645508,316664690,0.0,0.0
2026-05-13 00:00:00+08:00,16.389999389648438,17.149999618530273,16.18000030517578,16.84000015258789,341587289,0.0,0.0
2026-05-12 00:00:00+08:00,16.110000610351562,17.0,15.949999809265137,16.719999313354492,403194271,0.0,0.0
2026-05-11 00:00:00+08:00,15.619999885559082,16.329999923706055,15.600000381469727,16.040000915527344,369735268,0.0,0.0
2026-05-08 00:00:00+08:00,14.949999809265137,15.449999809265137,14.770000457763672,15.279999732971191,245560577,0.0,0.0
2026-05-07 00:00:00+08:00,14.680000305175781,15.25,14.609999656677246,15.140000343322754,302006543,0.0,0.0
2026-05-06 00:00:00+08:00,14.0600004196167,15.039999961853027,14.0600004196167,14.680000305175781,329183457,0.0,0.0
2026-04-30 00:00:00+08:00,13.970000267028809,14.050000190734863,13.579999923706055,13.670000076293945,163049652,0.0,0.0
2026-04-29 00:00:00+08:00,13.800000190734863,14.270000457763672,13.789999961853027,13.9399995803833,176255829,0.0,0.0
2026-04-28 00:00:00+08:00,14.520000457763672,14.680000305175781,13.920000076293945,13.989999771118164,237375606,0.0,0.0
2026-04-27 00:00:00+08:00,14.979999542236328,15.460000038146973,14.539999961853027,14.729999542236328,299420167,0.0,0.0
2026-04-24 00:00:00+08:00,15.350000381469727,15.9399995803833,15.0,15.109999656677246,355345492,0.0,0.0
2026-04-23 00:00:00+08:00,15.899999618530273,16.059999465942383,15.1899995803833,15.510000228881836,542264223,0.0,0.0
2026-04-22 00:00:00+08:00,13.59000015258789,14.9399995803833,13.59000015258789,14.9399995803833,213855996,0.0,0.0
2026-04-21 00:00:00+08:00,13.640000343322754,14.109999656677246,13.359999656677246,13.579999923706055,272347621,0.0,0.0
2026-04-20 00:00:00+08:00,13.5,13.920000076293945,13.34000015258789,13.649999618530273,437150241,0.0,0.0
2026-04-17 00:00:00+08:00,12.130000114440918,13.34000015258789,12.09000015258789,13.34000015258789,428926929,0.0,0.0
2026-04-16 00:00:00+08:00,12.09000015258789,12.140000343322754,11.899999618530273,12.130000114440918,146487537,0.0,0.0
2026-04-15 00:00:00+08:00,12.359999656677246,12.470000267028809,12.079999923706055,12.140000343322754,197030750,0.0,0.0
2026-04-14 00:00:00+08:00,12.300000190734863,12.59000015258789,12.100000381469727,12.220000267028809,256359948,0.0,0.0
2026-04-13 00:00:00+08:00,11.899999618530273,12.59000015258789,11.850000381469727,12.449999809265137,300511107,0.0,0.0
2026-04-10 00:00:00+08:00,11.850000381469727,12.25,11.710000038146973,11.9399995803833,285859213,0.0,0.0
2026-04-09 00:00:00+08:00,11.699999809265137,12.069999694824219,11.350000381469727,11.84000015258789,324258328,0.0,0.0
2026-04-08 00:00:00+08:00,12.300000190734863,12.420000076293945,12.050000190734863,12.40999984741211,221243074,0.0,0.0
2026-04-07 00:00:00+08:00,11.729999542236328,12.34000015258789,11.720000267028809,12.020000457763672,204767553,0.0,0.0
2026-04-03 00:00:00+08:00,11.5,12.079999923706055,11.430000305175781,11.649999618530273,228422503,0.0,0.0
2026-04-02 00:00:00+08:00,11.8100004196167,11.970000267028809,11.329999923706055,11.399999618530273,146294728,0.0,0.0
2026-04-01 00:00:00+08:00,11.890000343322754,12.020000457763672,11.710000038146973,11.850000381469727,149576424,0.0,0.0
2026-03-31 00:00:00+08:00,12.170000076293945,12.279999732971191,11.630000114440918,11.670000076293945,194715775,0.0,0.0
2026-03-30 00:00:00+08:00,11.930000305175781,12.300000190734863,11.449999809265137,12.170000076293945,297418592,0.0,0.0
2026-03-27 00:00:00+08:00,12.510000228881836,12.720000267028809,12.15999984741211,12.5600004196167,225985924,0.0,0.0
2026-03-26 00:00:00+08:00,13.949999809265137,14.010000228881836,12.84000015258789,12.90999984741211,318636612,0.0,0.0
2026-03-25 00:00:00+08:00,13.630000114440918,14.3100004196167,13.619999885559082,13.960000038146973,325109770,0.0,0.0
2026-03-24 00:00:00+08:00,14.0,14.289999961853027,13.399999618530273,13.850000381469727,468611142,0.0,0.0
2026-03-23 00:00:00+08:00,14.890000343322754,14.890000343322754,14.890000343322754,14.890000343322754,29251700,0.0,0.0
2026-03-20 00:00:00+08:00,16.8799991607666,17.65999984741211,16.540000915527344,16.540000915527344,234744080,0.0,0.0
2026-03-19 00:00:00+08:00,16.40999984741211,16.979999542236328,16.100000381469727,16.600000381469727,159894354,0.0,0.0
2026-03-18 00:00:00+08:00,16.6200008392334,17.06999969482422,16.479999542236328,16.8700008392334,185291138,0.0,0.0
2026-03-17 00:00:00+08:00,18.170000076293945,18.200000762939453,16.5,16.559999465942383,283975177,0.0,0.0
2026-03-16 00:00:00+08:00,17.979999542236328,18.15999984741211,17.5,17.799999237060547,202353126,0.0,0.0
2026-03-13 00:00:00+08:00,18.389999389648438,18.770000457763672,18.079999923706055,18.139999389648438,340581561,0.0,0.0
2026-03-12 00:00:00+08:00,17.049999237060547,18.739999771118164,17.0,18.739999771118164,435418844,0.0,0.0
2026-03-11 00:00:00+08:00,16.149999618530273,17.420000076293945,16.049999237060547,17.040000915527344,327210971,0.0,0.0
2026-03-10 00:00:00+08:00,16.5,16.5,15.899999618530273,16.110000610351562,190315789,0.0,0.0
2026-03-09 00:00:00+08:00,16.31999969482422,16.549999237060547,15.710000038146973,16.3799991607666,262794548,0.0,0.0
2026-03-06 00:00:00+08:00,17.079999923706055,17.299999237060547,16.329999923706055,16.969999313354492,481849826,0.0,0.0
2026-03-05 00:00:00+08:00,15.979999542236328,16.1299991607666,15.970000267028809,16.1299991607666,79449015,0.0,0.0
2026-03-04 00:00:00+08:00,14.5,15.020000457763672,14.380000114440918,14.65999984741211,83702181,0.0,0.0
2026-03-03 00:00:00+08:00,16.260000228881836,16.440000534057617,14.649999618530273,14.699999809265137,210786286,0.0,0.0
2026-03-02 00:00:00+08:00,16.329999923706055,16.639999389648438,16.040000915527344,16.260000228881836,149480433,0.0,0.0
2026-02-27 00:00:00+08:00,15.9399995803833,16.950000762939453,15.640000343322754,16.700000762939453,211702213,0.0,0.0
2026-02-26 00:00:00+08:00,15.600000381469727,16.389999389648438,15.59000015258789,16.18000030517578,169464855,0.0,0.0
2026-02-25 00:00:00+08:00,15.829999923706055,15.880000114440918,15.40999984741211,15.579999923706055,100407418,0.0,0.0
2026-02-24 00:00:00+08:00,16.200000762939453,16.200000762939453,15.5600004196167,15.680000305175781,87367614,0.0,0.0
2026-02-13 00:00:00+08:00,15.710000038146973,16.399999618530273,15.649999618530273,15.90999984741211,114323794,0.0,0.0
2026-02-12 00:00:00+08:00,15.829999923706055,15.960000038146973,15.670000076293945,15.710000038146973,70994728,0.0,0.0
2026-02-11 00:00:00+08:00,16.020000457763672,16.440000534057617,15.800000190734863,15.829999923706055,90608342,0.0,0.0
2026-02-10 00:00:00+08:00,16.030000686645508,16.25,15.800000190734863,15.859999656677246,81940055,0.0,0.0
2026-02-09 00:00:00+08:00,15.670000076293945,16.040000915527344,15.649999618530273,15.9399995803833,131387817,0.0,0.0
2026-02-06 00:00:00+08:00,16.1299991607666,16.190000534057617,14.829999923706055,15.380000114440918,206811987,0.0,0.0
2026-02-05 00:00:00+08:00,16.219999313354492,16.799999237060547,16.010000228881836,16.420000076293945,116652689,0.0,0.0
2026-02-04 00:00:00+08:00,16.059999465942383,16.700000762939453,15.899999618530273,16.5,139794118,0.0,0.0
2026-02-03 00:00:00+08:00,15.979999542236328,16.450000762939453,15.859999656677246,16.219999313354492,121010130,0.0,0.0
2026-02-02 00:00:00+08:00,16.020000457763672,16.75,15.720000267028809,15.729999542236328,128287218,0.0,0.0
2026-01-30 00:00:00+08:00,16.1200008392334,16.450000762939453,15.630000114440918,16.15999984741211,143778726,0.0,0.0
2026-01-29 00:00:00+08:00,16.350000381469727,17.040000915527344,16.200000762939453,16.270000457763672,160243399,0.0,0.0
2026-01-28 00:00:00+08:00,16.860000610351562,17.15999984741211,16.43000030517578,16.56999969482422,166442735,0.0,0.0
2026-01-27 00:00:00+08:00,16.06999969482422,16.979999542236328,15.619999885559082,16.850000381469727,256080881,0.0,0.0
2026-01-26 00:00:00+08:00,16.979999542236328,17.3700008392334,16.139999389648438,16.299999237060547,235021937,0.0,0.0
2026-01-23 00:00:00+08:00,15.609999656677246,16.75,15.609999656677246,16.540000915527344,273129988,0.0,0.0
2026-01-22 00:00:00+08:00,16.010000228881836,16.030000686645508,15.40999984741211,15.640000343322754,163661182,0.0,0.0
2026-01-21 00:00:00+08:00,15.25,16.1200008392334,15.210000038146973,15.899999618530273,226497346,0.0,0.0
2026-01-20 00:00:00+08:00,15.65999984741211,15.800000190734863,15.220000267028809,15.399999618530273,135413885,0.0,0.0
2026-01-19 00:00:00+08:00,15.930000305175781,15.9399995803833,15.369999885559082,15.65999984741211,237230893,0.0,0.0
2026-01-16 00:00:00+08:00,14.449999809265137,15.789999961853027,14.380000114440918,15.789999961853027,324420696,0.0,0.0
2026-01-15 00:00:00+08:00,14.300000190734863,14.380000114440918,14.149999618530273,14.350000381469727,81566748,0.0,0.0
2026-01-14 00:00:00+08:00,14.359999656677246,14.670000076293945,14.149999618530273,14.380000114440918,141849112,0.0,0.0
2026-01-13 00:00:00+08:00,15.010000228881836,15.130000114440918,14.350000381469727,14.430000305175781,281582114,0.0,0.0
2026-01-12 00:00:00+08:00,15.649999618530273,15.979999542236328,15.510000228881836,15.800000190734863,187227548,0.0,0.0
2026-01-09 00:00:00+08:00,15.289999961853027,15.90999984741211,15.119999885559082,15.390000343322754,228430615,0.0,0.0
2026-01-08 00:00:00+08:00,14.609999656677246,14.920000076293945,14.600000381469727,14.869999885559082,77535519,0.0,0.0
2026-01-07 00:00:00+08:00,14.850000381469727,14.970000267028809,14.710000038146973,14.75,105984012,0.0,0.0
2026-01-06 00:00:00+08:00,14.4399995803833,14.949999809265137,14.380000114440918,14.859999656677246,144697187,0.0,0.0
2026-01-05 00:00:00+08:00,14.149999618530273,14.5,14.149999618530273,14.380000114440918,87716783,0.0,0.0
2025-12-31 00:00:00+08:00,14.149999618530273,14.369999885559082,14.069999694824219,14.130000114440918,64505691,0.0,0.0
2025-12-30 00:00:00+08:00,14.319999694824219,14.420000076293945,14.100000381469727,14.15999984741211,74844398,0.0,0.0
2025-12-29 00:00:00+08:00,13.949999809265137,14.619999885559082,13.90999984741211,14.319999694824219,152153320,0.0,0.0
2025-12-26 00:00:00+08:00,13.760000228881836,14.180000305175781,13.649999618530273,13.960000038146973,105520700,0.0,0.0
2025-12-25 00:00:00+08:00,13.479999542236328,13.949999809265137,13.380000114440918,13.779999732971191,86599465,0.0,0.0
2025-12-24 00:00:00+08:00,13.180000305175781,13.479999542236328,13.100000381469727,13.479999542236328,53585220,0.0,0.0
2025-12-23 00:00:00+08:00,13.430000305175781,13.430000305175781,13.1899995803833,13.210000038146973,38348291,0.0,0.0
2025-12-22 00:00:00+08:00,13.210000038146973,13.5,13.180000305175781,13.4399995803833,53947570,0.0,0.0
2025-12-19 00:00:00+08:00,13.100000381469727,13.220000267028809,13.09000015258789,13.130000114440918,29436817,0.0,0.0
2025-12-18 00:00:00+08:00,13.079999923706055,13.15999984741211,13.039999961853027,13.0600004196167,30699933,0.0,0.0
2025-12-17 00:00:00+08:00,12.949999809265137,13.1899995803833,12.90999984741211,13.170000076293945,36915094,0.0,0.0
2025-12-16 00:00:00+08:00,13.220000267028809,13.279999732971191,13.0,13.0,45034396,0.0,0.0
2025-12-15 00:00:00+08:00,13.59000015258789,13.59000015258789,13.100000381469727,13.170000076293945,75138181,0.0,0.0
2025-12-12 00:00:00+08:00,13.609999656677246,13.760000228881836,13.430000305175781,13.670000076293945,54673743,0.0,0.0
2025-12-11 00:00:00+08:00,13.970000267028809,14.050000190734863,13.680000305175781,13.680000305175781,60343313,0.0,0.0
2025-12-10 00:00:00+08:00,13.84000015258789,13.979999542236328,13.729999542236328,13.899999618530273,80503211,0.0,0.0
2025-12-09 00:00:00+08:00,13.40999984741211,14.380000114440918,13.40999984741211,14.020000457763672,190621939,0.0,0.0
2025-12-08 00:00:00+08:00,13.359999656677246,13.390000343322754,13.260000228881836,13.289999961853027,49153640,0.0,0.0
2025-12-05 00:00:00+08:00,13.229999542236328,13.449999809265137,13.130000114440918,13.319999694824219,57581622,0.0,0.0
2025-12-04 00:00:00+08:00,13.079999923706055,13.34000015258789,13.029999732971191,13.229999542236328,43474580,0.0,0.0
2025-12-03 00:00:00+08:00,13.180000305175781,13.180000305175781,12.960000038146973,13.079999923706055,27797672,0.0,0.0
2025-12-02 00:00:00+08:00,13.350000381469727,13.350000381469727,13.100000381469727,13.140000343322754,27482820,0.0,0.0
2025-12-01 00:00:00+08:00,13.210000038146973,13.34000015258789,13.100000381469727,13.289999961853027,41094341,0.0,0.0
2025-11-28 00:00:00+08:00,13.050000190734863,13.199999809265137,12.960000038146973,13.199999809265137,32144380,0.0,0.0
2025-11-27 00:00:00+08:00,12.920000076293945,13.260000228881836,12.880000114440918,12.989999771118164,39507039,0.0,0.0
2025-11-26 00:00:00+08:00,12.899999618530273,13.010000228881836,12.84000015258789,12.9399995803833,28309147,0.0,0.0
2025-11-25 00:00:00+08:00,12.869999885559082,13.020000457763672,12.819999694824219,12.90999984741211,32724768,0.0,0.0
2025-11-24 00:00:00+08:00,12.699999809265137,12.829999923706055,12.649999618530273,12.789999961853027,28767730,0.0,0.0
2025-11-21 00:00:00+08:00,13.079999923706055,13.140000343322754,12.65999984741211,12.65999984741211,53746303,0.0,0.0
2025-11-20 00:00:00+08:00,13.34000015258789,13.399999618530273,13.149999618530273,13.170000076293945,27058335,0.0,0.0
2025-11-19 00:00:00+08:00,13.489999771118164,13.5,13.119999885559082,13.15999984741211,45919225,0.0,0.0
2025-11-18 00:00:00+08:00,13.670000076293945,13.699999809265137,13.420000076293945,13.430000305175781,36460107,0.0,0.0
2025-11-17 00:00:00+08:00,13.390000343322754,13.75,13.350000381469727,13.710000038146973,45289364,0.0,0.0
2025-11-14 00:00:00+08:00,13.619999885559082,13.710000038146973,13.470000267028809,13.470000267028809,36148184,0.0,0.0
