,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,143845074.26,39410236.38,420442410.48,126600250.14
Repayment Of Debt,-229000000.0,,-294035478.73,-695180114.28
Issuance Of Debt,419653083.32,109517716.7,98080185.83,414191409.8
Capital Expenditure,-698536439.88,-680204067.51,-196707442.19,-179858012.95
End Cash Position,817821530.45,663706584.4,1007647414.66,185627328.02
Beginning Cash Position,663706584.4,1007647414.66,185627328.02,311187535.44
Effect Of Exchange Rate Changes,-8452857.05,904176.43,-2052601.63,12726746.68
Changes In Cash,162567803.1,-344845006.69,824072688.27,-138286954.1
Financing Cash Flow,-15952676.25,-95720707.78,1281683936.41,-265221307.95
Net Other Financing Charges,-5082512.71,-37181554.02,1479120279.26,27474412.39
Cash Dividends Paid,-201523246.86,-168056870.46,-1481049.95,-11707015.86
Net Issuance Payments Of Debt,190653083.32,109517716.7,-195955292.9,-280988704.48
Net Long Term Debt Issuance,190653083.32,109517716.7,-195955292.9,-280988704.48
Long Term Debt Payments,-229000000.0,,-294035478.73,-695180114.28
Long Term Debt Issuance,419653083.32,109517716.7,98080185.83,414191409.8
Investing Cash Flow,-663861034.79,-968738602.8,-1074761100.81,-179523909.24
Net Other Investing Changes,57725504.52,-289892183.29,-878695688.43,
Net Investment Purchase And Sale,-25306075.26,-797894.74,,
Sale Of Investment,31133.98,,,
Purchase Of Investment,-25337209.24,-797894.74,,
Net PPE Purchase And Sale,-696280464.05,-678048524.77,-196065412.38,-179523909.24
Sale Of PPE,2255975.83,2155542.74,642029.81,334103.71
Purchase Of PPE,-698536439.88,-680204067.51,-196707442.19,-179858012.95
Operating Cash Flow,842381514.14,719614303.89,617149852.67,306458263.09
Change In Working Capital,-13935254.58,-29019716.77,46534851.51,-100372738.35
Change In Other Current Assets,4061060.8,9657681.85,5398837.15,16263316.32
Change In Payable,161651870.35,253902895.76,150088814.29,-9512334.18
Change In Inventory,-156151667.03,-120779089.93,66985010.94,-156652680.77
Change In Receivables,-23496518.7,-171801204.45,-175937810.87,49528960.28
Other Non Cash Items,32282752.06,8764557.73,9641174.49,45187886.61
Depreciation And Amortization,154099550.16,111980702.68,102847194.78,91946965.81
Amortization Cash Flow,9340984.9,7266717.47,5874551.5,5724309.33
Depreciation,144758565.26,104713985.21,96972643.28,86222656.48
Gain Loss On Investment Securities,-31125240.09,-26492039.67,-2135411.17,78600.99
Gain Loss On Sale Of PPE,1316733.15,3730126.81,3003439.99,51608.66
Net Income From Continuing Operations,673884445.59,627342665.26,430338758.1,265662716.23
Cash Flowsfromusedin Operating Activities Direct,842381514.14,719614303.89,617149852.67,306458263.09
Taxes Refund Paid Direct,-174410523.89,-122834023.64,-43698498.57,27545796.22
Classesof Cash Payments,-6148254666.18,-4715650093.01,-3755754264.96,-3359217414.03
Other Cash Paymentsfrom Operating Activities,-1504589221.3,-1045121647.58,-657889309.91,-479985907.15
Paymentson Behalfof Employees,-714735483.66,-541759945.48,-463320104.73,-381877128.9
Paymentsto Suppliersfor Goodsand Services,-3928929961.22,-3128768499.95,-2634544850.32,-2497354377.98
Classesof Cash Receiptsfrom Operating Activities,7165046704.21,5558098420.54,4416602616.2,3638129880.9
Other Cash Receiptsfrom Operating Activities,24949830.68,43076357.99,16214500.87,11652129.84
Receiptsfrom Customers,7140096873.53,5515022062.55,4400388115.33,3626477751.06
