,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,15828173135.0,16071058000.0,16094861636.0,16014125710.0
Share Issued,15828173135.0,16071058000.0,16094861636.0,16014125710.0
Total Debt,76222271000.0,84385696000.0,94017414000.0,125332318000.0
Tangible Book Value,216435033000.0,177715541000.0,182421246000.0,115980624000.0
Invested Capital,269343749000.0,239392147000.0,243690099000.0,207591474000.0
Working Capital,83326274000.0,75243160000.0,101678996000.0,81755968000.0
Net Tangible Assets,216435033000.0,177715541000.0,182421246000.0,115980624000.0
Capital Lease Obligations,41546585000.0,41108778000.0,50917982000.0,51434673000.0
Common Stock Equity,234668063000.0,196115229000.0,200590667000.0,133693829000.0
Total Capitalization,265614067000.0,228855990000.0,235349753000.0,192950621000.0
Total Equity Gross Minority Interest,285058777000.0,243351025000.0,253793094000.0,179460046000.0
Minority Interest,50390714000.0,47235796000.0,53202427000.0,45766217000.0
Stockholders Equity,234668063000.0,196115229000.0,200590667000.0,133693829000.0
Retained Earnings,,,142443458151.25,85679640312.47
Additional Paid In Capital,,,23645656477.15,24941187923.36
Capital Stock,15960827000.0,16071058000.0,16094862000.0,16014126000.0
Common Stock,15960827000.0,16071058000.0,16094862000.0,16014126000.0
Total Liabilities Net Minority Interest,212413437000.0,219219595000.0,258136983000.0,234815076000.0
Total Non Current Liabilities Net Minority Interest,89622734000.0,91883228000.0,98672976000.0,113449542000.0
Other Non Current Liabilities,431584000.0,472546000.0,383413000.0,363497000.0
Derivative Product Liabilities,0.0,1742435000.0,1664811000.0,1499909000.0
Non Current Pension And Other Postretirement Benefit Plans,350429000.0,320849000.0,310214000.0,406431000.0
Tradeand Other Payables Non Current,,,793344072.21,878841279.34
Non Current Deferred Revenue,,472546000.0,383413000.0,363497000.0
Non Current Deferred Taxes Liabilities,19820587000.0,18231512000.0,17253858000.0,7256343000.0
Long Term Debt And Capital Lease Obligation,62553134000.0,64582778000.0,72789086000.0,99728008000.0
Long Term Capital Lease Obligation,31607130000.0,31842017000.0,38030000000.0,40471216000.0
Long Term Debt,30946004000.0,32740761000.0,34759086000.0,59256792000.0
Long Term Provisions,6467000000.0,6533108000.0,6271594000.0,4195354000.0
Current Liabilities,122790703000.0,127336367000.0,159464007000.0,121365534000.0
Other Current Liabilities,37376000.0,36999000.0,39142000.0,40988000.0
Current Debt And Capital Lease Obligation,13669137000.0,19802918000.0,21228328000.0,25604310000.0
Current Capital Lease Obligation,9939455000.0,9266761000.0,12887982000.0,10963457000.0
Current Debt,3729682000.0,10536157000.0,8340346000.0,14640853000.0
Payables,36147485000.0,33815247000.0,51068173000.0,41716978000.0
Other Payable,17583381000.0,13867663000.0,21284697000.0,14901873000.0
Dividends Payable,,,453875312.51,45129132.37
Total Tax Payable,2995103000.0,1446984000.0,8725936000.0,9210536000.0
Accounts Payable,15569001000.0,18500600000.0,21057540000.0,17604569000.0
Total Assets,497472214000.0,462570620000.0,511930077000.0,414275122000.0
Total Non Current Assets,291355237000.0,259991093000.0,250787074000.0,211153620000.0
Other Non Current Assets,1525843000.0,356184000.0,199039000.0,111650000.0
Defined Pension Benefit,122006000.0,95546000.0,70294000.0,78090000.0
