,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,13201965.346111,46184211.738581,109354928.384504,62333949.736873
Tax Rate For Calcs,0.171332,0.141566,0.21318,0.188281
Normalized EBITDA,88708208000.0,55827847000.0,190722514000.0,144350177000.0
Total Unusual Items,77055000.0,326238000.0,512970000.0,331069000.0
Total Unusual Items Excluding Goodwill,77055000.0,326238000.0,512970000.0,331069000.0
Net Income From Continuing Operation Net Minority Interest,49172465000.0,23860169000.0,109792453000.0,89348948000.0
Reconciled Depreciation,18640275000.0,19481548000.0,20378674000.0,13081548000.0
Reconciled Cost Of Revenue,166175223000.0,147851737000.0,220580548000.0,193576640000.0
EBITDA,88785263000.0,56154085000.0,191235484000.0,144681246000.0
EBIT,70144988000.0,36672537000.0,170856810000.0,131599698000.0
Net Interest Income,3138994000.0,3754915000.0,1533773000.0,-2610845000.0
Interest Expense,3058232000.0,3592746000.0,3680840000.0,3593158000.0
Interest Income,6316189000.0,7490363000.0,5374410000.0,1156563000.0
Normalized Income,49108611965.34611,23580115211.738583,109388837928.3845,89080212949.73688
Net Income From Continuing And Discontinued Operation,49172465000.0,23860169000.0,109792453000.0,89348948000.0
Total Expenses,175505137000.0,153083627000.0,231076344000.0,205103833000.0
Rent Expense Supplemental,131493000.0,51514000.0,122250000.0,98068000.0
Total Operating Income As Reported,59023154000.0,24650546000.0,162998834000.0,128346320000.0
Diluted Average Shares,15955503986.0,16153588999.0,16165688104.0,16074625242.0
Basic Average Shares,15950222368.0,16114681903.0,16052030133.0,15980564338.0
Diluted EPS,3.08,1.48,6.79,5.56
Basic EPS,3.08,1.48,6.84,5.59
Diluted NI Availto Com Stockholders,49172465000.0,23860169000.0,109792453000.0,89348948000.0
Net Income Common Stockholders,49172465000.0,23860169000.0,109792453000.0,89348948000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,49172465000.0,23860169000.0,109792453000.0,89348948000.0
Minority Interests,-6420202000.0,-4536648000.0,-21744949000.0,-14556413000.0
Net Income Including Noncontrolling Interests,55592667000.0,28396817000.0,131537402000.0,103905361000.0
Net Income Continuous Operations,55592667000.0,28396817000.0,131537402000.0,103905361000.0
Tax Provision,11494089000.0,4682974000.0,35638568000.0,24101179000.0
Pretax Income,67086756000.0,33079791000.0,167175970000.0,128006540000.0
Other Non Operating Income Expenses,-76390000.0,-17057000.0,-169578000.0,-343488000.0
Special Income Charges,51150000.0,318562000.0,566765000.0,214086000.0
Other Special Charges,-119100000.0,-93398000.0,-602485000.0,-395261000.0
Write Off,67950000.0,-225164000.0,35720000.0,181175000.0
Impairment Of Capital Assets,,,34531999.03,27210454.17
Net Non Operating Interest Income Expense,3138994000.0,3754915000.0,1533773000.0,-2610845000.0
Total Other Finance Cost,118963000.0,142702000.0,159797000.0,174250000.0
Interest Expense Non Operating,3058232000.0,3592746000.0,3680840000.0,3593158000.0
Interest Income Non Operating,6316189000.0,7490363000.0,5374410000.0,1156563000.0
Operating Income,58353942000.0,22369348000.0,159982153000.0,128590110000.0
Operating Expense,9329914000.0,5231890000.0,10495796000.0,11527193000.0
Other Operating Expenses,217599000.0,296366000.0,251019000.0,196284000.0
Depreciation And Amortization In Income Statement,816637000.0,745088000.0,716610000.0,712432000.0
Depreciation Income Statement,816637000.0,745088000.0,716610000.0,712432000.0
Research And Development,,,1386072431.19,881225769.32
Selling General And Administration,1413130000.0,1479161000.0,1548411000.0,1278434000.0
Selling And Marketing Expense,,,64292929.93,66495384.52
General And Administrative Expense,1413130000.0,1479161000.0,1548411000.0,1278434000.0
Rent And Landing Fees,131493000.0,51514000.0,122250000.0,98068000.0
Gross Profit,67683856000.0,27601238000.0,170477949000.0,140117303000.0
Cost Of Revenue,166175223000.0,147851737000.0,220580548000.0,193576640000.0
Total Revenue,233859079000.0,175452975000.0,391058497000.0,333693943000.0
Operating Revenue,233859079000.0,175452975000.0,391058497000.0,333693943000.0
